"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi","tndvi","lat"
"23",681,1068,976,3691,2732,1851,0.581744161131348,1.52854408287355,0.87252276379218,3.78176229508197,0.473570658036677,1771.7539,4521.1103,1857.0182,5,1695,1.89254689216614,0.0263462159782648,43.1074531078339,0,0.5,2,1,0.710260213024134,79.0872080565674,2319178.48781657
"24",1508,2066,2313,2977,3293,3049,0.125519848771267,0.299314821492968,0.188261979018996,1.28707306528318,0.174812700677845,-41.8607999999998,5884.842,2035.6487,50,1683,2.11121582984924,0.0242908541113138,42.8887841701508,-0.625,0.625,2,128,0.262195665745117,56.2759924385633,2317894.36373281
"25",1085,1494,1764,2811,3041,2487,0.228852459016393,0.497765522487401,0.343241175827778,1.59353741496599,0.26576482830385,407.4803,4953.8639,1881.7774,30,1517,3.92699074745178,0.0235658623278141,41.0730092525482,0.25,0.5,2,4,0.398605764228488,61.4426229508197,2311236.31051418
"26",1076,1533,1764,2774,2875,2485,0.222565006610842,0.477405936850066,0.333810730417539,1.57256235827664,0.239491269670188,368.8069,4894.6807,1771.7202,0,1687,4.71238899230957,1.77635683940025e-15,40.2876110076904,0,0,0,16,0.359198189460071,61.1282503305421,2325723.24998958
"27",707,1028,1091,2816,2338,1689,0.441515229076017,1.06206132249723,0.662188099808061,2.58111824014665,0.363662875473899,1050.7175,3910.5844,1576.7606,0,1696,2.15879893302917,0.0300372242927551,42.8412010669708,-0.5,0.75,3,2,0.545414783496136,72.0757614538009,2332471.25998788
"28",680,924,1035,2031,2155,1693,0.324853228962818,0.792488860598345,0.487200391325616,1.96231884057971,0.351097178683386,488.0886,3323.9742,1285.3981,35,1744,1.57079637050629,8.88178419700125e-16,43.4292036294937,0,0,0,128,0.526563234602727,66.2426614481409,2347498.11156118
"29",700,953,1032,1790,1899,1495,0.268603827072998,0.693377241126967,0.402834366696191,1.73449612403101,0.295803480040942,315.4133,3074.5293,1199.2676,25,1664,3.92699074745178,0.0235658623278141,41.0730092525482,0.25,0.5,2,16,0.443629541190517,63.4301913536499,2353097.76590334
"30",585,904,982,2326,2531,1986,0.406287787182588,0.876941145765366,0.609339579870032,2.36863543788187,0.440933674921719,727.0427,3621.2723,1385.8579,15,1894,5.49778699874878,0.0235658623278141,39.5022130012512,1,1,2,16,0.66130638963996,70.3143893591294,2307213.19144115
"31",1010,1450,1726,2116,2512,2277,0.101509630400833,0.199060841159657,0.152244632400781,1.22595596755504,0.18546484190656,-70.9141999999999,4286.6329,1516.2035,15,1406,5.49778699874878,0.0471055805683136,39.5022130012512,0,1,4,32,0.278164444968739,55.0754815200416,2307424.33578833
"32",1157,1692,2000,2500,2631,2585,0.111111111111111,0.214647548724994,0.166648150205533,1.25,0.136255668322177,-37.5067,4897.2086,1608.7808,25,1435,0.566729187965393,0.0542733334004879,44.4332708120346,-0.75,1.25,4,64,0.204361437979056,55.5555555555556,2295769.56572861
"33",882,1234,1426,2089,2715,2312,0.188620199146515,0.411188290746713,0.282890058313184,1.46493688639551,0.311277469210336,132.0562,4060.9267,1487.9344,20,1748,4.36361789703369,0.192658737301826,40.6363821029663,1.125,4.625,15,16,0.466859833393698,59.4310099573257,2287073.53687648
"34",949,1257,1571,2076,2647,2406,0.138469975322183,0.287880515334625,0.207676490747087,1.32145130490134,0.255097202465624,19.3614000000001,4157.2179,1433.8946,25,1306,4.82304620742798,0.0377128832042217,40.176953792572,-0.125,0.875,3,16,0.382600450397061,56.9234987661091,2280521.6786156
"35",597,859,891,1886,2042,1458,0.358300324090745,0.902739974596262,0.537353735373537,2.11672278338945,0.392430958063416,509.595,3027.7785,1268.519,45,1620,4.28576135635376,0.100353799760342,40.7142386436462,-0.375,2.375,9,8,0.588546105334924,67.9150162045373,2295599.41493524
"36",881,1208,1460,1994,2721,2449,0.154603358425014,0.321880650994575,0.231871471993053,1.36575342465753,0.301602487443195,27.5312999999999,4047.5792,1398.4424,30,1473,3.92699074745178,0.0294542610645294,41.0730092525482,0.375,0.625,3,8,0.452349635298338,57.7301679212507,2324798.20762949
"37",920,1249,1612,2211,2575,2268,0.156683233063039,0.300461476725522,0.234994115339349,1.37158808933002,0.229997611655123,133.1663,4193.8445,1500.9025,50,1781,4.71238899230957,8.88178419700125e-16,40.2876110076904,0,0,0,8,0.344955223880597,57.834161653152,2313635.04274313
"38",704,1032,1267,1981,2327,2078,0.219827586206897,0.414730483271375,0.329690626442974,1.56353591160221,0.294936004451864,243.9908,3615.6339,1253.844,15,1764,0.661043167114258,0.0474716164171696,44.3389568328857,-0.125,1.125,4,64,0.442342467658923,60.9913793103448,2318139.01765696
"39",828,1141,1383,2254,2701,2376,0.23948309045917,0.501381533502187,0.359175257731959,1.62979031091829,0.322722820763957,309.8981,4092.564,1431.7745,20,1883,1.97568809986115,0.157350331544876,43.0243119001389,0.375,3.875,13,2,0.484024972456849,61.9741545229585,2328365.50954797
"40",888,1211,1416,2302,2928,2426,0.238300161377084,0.535153418700169,0.357402178297701,1.62570621468927,0.348066298342541,295.1923,4262.1438,1589.6505,0,1767,5.03413963317871,0.0131753943860531,39.9658603668213,-0.25,0.25,1,128,0.522039360110484,61.9150080688542,2338435.21857288
"41",845,1172,1414,2095,2575,2324,0.194072385294956,0.401296405421332,0.291067103576008,1.48161244695898,0.291050388568564,164.3867,3983.4314,1368.8579,25,1774,3.92699074745178,0.0412245281040668,41.0730092525482,0.125,0.875,3,8,0.436520867276601,59.7036192647478,2336267.40979465
"42",704,930,1146,2121,2573,2112,0.298438934802571,0.655594405594406,0.447589900535578,1.85078534031414,0.383705297122882,438.7388,3671.4365,1364.6686,40,1744,1.57079637050629,8.88178419700125e-16,43.4292036294937,0,0,0,2,0.575480575346149,64.9219467401286,2315640.07725699
"43",835,1138,1296,1951,2310,2018,0.201724668925162,0.472514788630789,0.302540415704388,1.5054012345679,0.281198003327787,163.6541,3666.1398,1308.6907,40,1926,0.463647603988647,0.0186317432671785,44.5363523960114,-0.125,0.375,2,128,0.421738527658395,60.0862334462581,2340251.74901883
"44",890,1281,1556,2082,2724,2576,0.14458493677845,0.277192242833052,0.216847602033805,1.33804627249357,0.272897196261682,9.65190000000007,4213.5078,1381.7431,40,1713,6.28318548202515,0.0166651234030724,38.7168145179749,0.375,0.375,1,64,0.409297979208036,57.2292468389225,2331082.58312691
"45",844,1145,1379,1962,2653,2483,0.174498653097875,0.373048374712055,0.261708813407152,1.42277012327774,0.315972222222222,60.8495000000001,3937.2961,1287.2662,40,1706,4.85428619384766,0.0294542610645294,40.1457138061523,0.125,0.625,2,16,0.473899566026038,58.7249326548937,2293283.69289277
"46",801,1141,1322,2066,2796,2454,0.219598583234947,0.465990229237129,0.329349269588313,1.56278366111952,0.357940747935891,183.7918,3993.0621,1399.0414,20,1690,1.37340080738068,0.0424662828445435,43.6265991926193,-1.125,1.375,5,2,0.536845939055481,60.9799291617474,2299018.20605632
"47",1045,1407,1598,1959,2489,2222,0.101490019679505,0.243228675380676,0.152213633169361,1.22590738423029,0.218008319060436,-117.9574,4095.2114,1461.83,15,1328,5.05541276931763,0.123255923390388,39.9445872306824,-2,3.25,12,16,0.32697247706422,55.0745009839753,2195054.42350988
"48",1164,1583,1713,2196,2906,2617,0.123561013046815,0.322429906542056,0.18531781557744,1.28196147110333,0.258281013206322,-112.2441,4613.5309,1617.1036,20,1277,4.88706111907959,0.0718041583895683,40.1129388809204,-0.75,1.75,5,32,0.387379586535339,56.1780506523408,2194983.7951627
"49",1036,1508,1625,2262,3067,2813,0.163879598662207,0.375324063162856,0.245787781350482,1.392,0.307331628303495,-3.06940000000003,4640.9101,1570.9771,25,1295,5.49778699874878,0.0294542610645294,39.5022130012512,-0.375,0.625,3,32,0.460948321790091,58.1939799331104,2199694.45657799
"50",897,1190,1481,2397,2814,2189,0.236204228984012,0.502578733677165,0.354260667783937,1.61850101282917,0.310360884749709,377.2759,4255.5015,1688.1908,30,1507,2.62244653701782,0.0670846626162529,42.3775534629822,-0.625,1.625,6,2,0.465487137702247,61.8102114492006,2193640.27391786
"51",945,1266,1502,1937,2483,2289,0.126490258796162,0.281553398058252,0.189707806367205,1.2896138482024,0.246173149309912,-41.9704999999999,3964.0487,1351.884,25,1676,4.02665948867798,0.0591503791511059,40.973340511322,-0.5,1.75,5,8,0.369213398569816,56.3245129398081,2150438.34746165
"52",1003,1504,1811,2570,3266,2879,0.173248116868295,0.320821709358357,0.259842519685039,1.41910546659304,0.286586566870199,146.6239,4989.4416,1771.0416,35,1819,1.57079637050629,0.140730187296867,43.4292036294937,0.375,3.125,11,1,0.429837518463811,58.6624058434147,2137707.50723297
"53",1367,1744,1985,2316,3031,2895,0.0769588467798187,0.208202289596176,0.115424851795885,1.16675062972292,0.208532695374801,-269.2695,5044.1658,1674.7834,15,1203,2.25652575492859,0.0591503791511059,42.7434742450714,-0.75,1.5,5,2,0.312767866042061,53.8479423389909,2202707.61108564
"54",1465,1881,2070,2349,2869,2861,0.0631364562118126,0.184401850627892,0.094693969906098,1.13478260869565,0.161773638388338,-334.4522,5128.6121,1647.6987,0,1199,2.64765119552612,0.0614426583051682,42.3523488044739,-0.875,1.375,6,4,0.242635894321288,53.1568228105906,2201861.65833305
"55",1015,1363,1560,2047,2613,2402,0.135015248128639,0.320774601501778,0.202494802494803,1.31217948717949,0.252336448598131,-38.1267999999999,4180.5084,1428.6646,40,1218,2.24553728103638,0.0533088147640228,42.7544627189636,-0.125,1.125,4,2,0.378459326704205,56.7507624064319,2195405.59447167
"56",968,1328,1561,2080,2774,2434,0.142543257346883,0.309887747790781,0.213785527941782,1.33247918001281,0.279815455594002,0.387399999999957,4233.517,1515.7088,0,1235,2.13752555847168,0.0542733334004879,42.8624744415283,0.25,1.25,4,1,0.419674777995618,57.1271628673441,2195482.92886075
"57",904,1157,1308,1615,1694,1488,0.105029079712624,0.285953800298063,0.157516675218061,1.23470948012232,0.128580946035976,-48.9526999999998,3187.3705,1169.3955,35,1366,3.20034837722778,0.276550352573395,41.7996516227722,-2.5,6.75,20,4,0.192839300582848,55.2514539856312,2191821.04226768
"58",1135,1535,1785,2246,2474,2172,0.114363681468618,0.259309258634267,0.171524246558353,1.25826330532213,0.161775064569148,-25.6283999999999,4418.6853,1614.625,30,1239,2.03444385528564,0.0372505597770214,42.9655561447144,0.375,0.875,3,2,0.242634111984975,55.7181840734309,2184391.24842199
"59",1214,1676,1899,2410,3182,2886,0.118588999767928,0.271808510638298,0.17786286112078,1.26908899420748,0.252509348553434,-107.1744,5036.1922,1752.7962,20,1382,6.17252826690674,0.0377128832042217,38.8274717330933,-0.125,0.875,3,64,0.378726753911247,55.9294499883964,2203969.23201614
"60",1365,1814,2101,2520,3287,2965,0.0906730144990262,0.214234584313324,0.135994806880883,1.1994288434079,0.220118782479584,-194.0111,5350.1534,1888.8388,30,1222,2.5535900592804,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2,0.330147536420154,54.5336507249513,2212344.71691709
"61",988,1263,1536,1884,2134,1850,0.101754385964912,0.235708480086697,0.152609267650928,1.2265625,0.162942779291553,-43.4656999999997,3749.8112,1385.3865,80,1276,1.57079637050629,0.0996686518192291,43.4292036294937,-1.25,2.5,7,1,0.244380874540253,55.0877192982456,2230463.52471049
"62",976,1396,1639,2137,2736,2519,0.131885593220339,0.267626827171109,0.197802197802198,1.30384380719951,0.250742857142857,-25.59,4346.941,1485.1957,45,1485,2.03444385528564,0.0186317432671785,42.9655561447144,0.5,0.5,1,1,0.376071306136442,56.594279661017,2176689.57825457
"63",1036,1565,1918,2534,3377,3039,0.138364779874214,0.245496572612785,0.207523862998316,1.32116788321168,0.275542965061379,19.6465000000002,5131.5109,1789.6648,25,1419,2.35619449615479,0.0235658623278141,42.6438055038452,0.25,0.5,2,4,0.413275422528562,56.9182389937107,2171040.69086626
"64",889,1197,1450,2077,2652,2232,0.17777147717607,0.381340469529254,0.266619418851878,1.43241379310345,0.293027791321307,131.5502,4015.2354,1492.2034,35,1682,2.97644400596619,0.0506463386118412,42.0235559940338,-0.375,1.125,4,2,0.439488117001828,58.8885738588035,2187759.94061167
"65",1057,1503,1844,2415,2842,2565,0.1340690302888,0.257091400270149,0.201079938959972,1.30965292841649,0.212974818608621,44.2170000000001,4724.5299,1661.3183,25,1476,3.92699074745178,0.0176758281886578,41.0730092525482,-0.375,0.375,1,16,0.319428144670863,56.70345151444,2182425.30257213
"66",848,1097,1280,1874,2326,1968,0.188332276474318,0.464788732394366,0.282453637660485,1.4640625,0.290072102052135,127.1177,3592.1872,1325.0117,30,1651,2.20354509353638,0.0773498490452766,42.7964549064636,0,1.75,6,2,0.435047830306391,59.4166138237159,2187866.44888789
"67",865,1221,1500,1909,2056,1745,0.119976532707539,0.2312040700961,0.179938407391113,1.27266666666667,0.156355455568054,40.8708000000001,3653.1361,1376.8993,0,1191,1.62955212593079,0.0708370506763458,43.3704478740692,-0.125,1.625,5,1,0.234500210881485,55.9988266353769,2130323.04959198
"68",1012,1290,1446,1546,1370,1259,0.0334224598930481,0.094948727687049,0.050125313283208,1.06915629322268,-0.0269886363636364,-193.5844,3147.3983,1150.8675,0,1172,0.844154000282288,0.100011833012104,44.1558459997177,-1.125,2.125,8,128,-0.0404757677969111,51.6711229946524,2146429.29126144
"69",1562,2015,2402,2744,2772,2596,0.0664593859308201,0.157111356119074,0.0996793937627514,1.14238134887594,0.0715114031696946,-199.6551,5522.9804,1939.6553,35,1217,1.30454432964325,0.0474716164171696,43.6954556703568,-0.625,1.125,3,1,0.107256739781621,53.322969296541,2155225.46275445
"70",1422,1881,2208,2513,2498,2467,0.0646049565769964,0.149597802628997,0.0968971725087366,1.13813405797101,0.0616234594135147,-208.5343,5083.5722,1703.4854,35,1238,5.49778699874878,0.00589248817414045,39.5022130012512,-0.125,0.125,1,64,0.0924253691702964,53.2302478288498,2158674.47262493
"71",1335,1743,2068,2414,2614,2370,0.0771976796073182,0.179814988046981,0.115783602900167,1.16731141199226,0.116616830414353,-151.1666,4888.1451,1751.8534,45,1239,4.71238899230957,0.0499583967030048,40.2876110076904,-0.375,1.125,3,16,0.174906567004805,53.8598839803659,2159352.25103144
"72",1172,1642,1901,2349,2662,2470,0.105411764705882,0.22553362867499,0.158099047170921,1.2356654392425,0.166776243699321,-80.2284,4721.3063,1635.7212,50,1240,3.14159274101257,0.0333209969103336,41.8584072589874,0,0.75,2,4,0.250136956283554,55.2705882352941,2167466.49040065
"73",1420,1917,2406,2549,2523,2372,0.0288597376387487,0.0564236111111111,0.0432852386237514,1.05943474646717,0.0237370663420572,-273.7293,5214.1067,1852.9065,0,1251,3.72959518432617,0.0300372242927551,41.2704048156738,-0.5,0.75,3,8,0.0356019880312405,51.4429868819374,2167808.76763767
"74",858,1160,1536,1983,2156,1882,0.127024722932651,0.234522560335782,0.19051001562722,1.291015625,0.167930660888407,80.3922000000001,3751.5031,1371.6802,35,1317,1.81577503681183,0.0686105638742447,43.1842249631882,-0.375,1.625,5,1,0.251861882193636,56.3512361466326,2175996.27203778
"75",1146,1637,1980,2410,2840,2595,0.0979498861047836,0.18872893258427,0.146908097027673,1.21717171717172,0.178423236514523,-83.2350999999998,4876.9699,1712.9052,20,1203,4.24874114990234,0.0186317432671785,40.7512588500977,0.5,0.5,1,16,0.26760709469972,54.8974943052392,2162784.82621897
"76",1213,1567,1868,2245,2611,2432,0.0916605883783127,0.21634339492712,0.137474170414489,1.20182012847966,0.165885242241572,-126.4674,4595.8782,1583.5446,40,1246,3.25224995613098,0.0377128832042217,41.747750043869,-0.125,0.875,3,4,0.24880008929568,54.5830294189156,2162560.57006934
"77",1035,1273,1538,1880,2035,1714,0.100058513750731,0.255490811295383,0.150065818341378,1.222366710013,0.139098796529527,-38.3357999999998,3700.1313,1404.5738,0,1221,5.03413963317871,0.0526559092104435,39.9658603668213,-0.25,1.25,4,32,0.208619000979432,55.0029256875366,2153331.36279734
"78",699,945,1137,2126,2671,2318,0.303095311063439,0.667071361122353,0.454573310862571,1.8698328935796,0.402836134453782,413.9544,3752.6079,1306.4012,35,1705,0.574304819107056,0.0841692388057709,44.4256951808929,-3,3.5,9,64,0.604174871996849,65.1547655531719,2175909.63747064
"79",1047,1440,1814,2339,2900,2652,0.126414640019263,0.244345154984641,0.189599133261105,1.28941565600882,0.230377598642342,5.46910000000008,4674.2432,1613.1771,25,1750,5.90267896652222,0.0448462851345539,39.0973210334778,-1.125,1.375,6,128,0.345529748647789,56.3207320009632,2144744.90113461
"80",1124,1570,1950,2472,3270,3012,0.118046132971506,0.227233153404144,0.177049180327869,1.26769230769231,0.252873563218391,-57.0033999999998,5094.006,1737.161,25,1386,2.35619449615479,0.0117845674976707,42.6438055038452,0,0.25,2,2,0.37927401589886,55.9023066485753,2160925.99927327
"81",993,1287,1356,1474,1480,1255,0.0416961130742049,0.136353131499884,0.0625331213566508,1.08702064896755,0.0437235543018336,-201.8546,3084.6608,1187.5775,40,1209,2.52134323120117,0.0358276851475239,42.4786567687988,-0.625,0.875,4,2,0.0655737704918033,52.0848056537102,2156692.35144374
"82",1101,1571,1956,2515,3556,3482,0.125027957951241,0.23313036950538,0.187520966118752,1.28578732106339,0.290275761973875,-90.3215999999999,5315.311,1652.8826,35,1396,2.81984210014343,0.0131753943860531,42.1801578998566,0.25,0.25,1,4,0.435374149659864,56.2513978975621,2175533.83563385
"83",1486,2242,2779,3128,4247,3948,0.0590824445573049,0.100773850773851,0.0886161658908168,1.12558474271321,0.208938229433533,-327.7836,6802.705,2339.2412,25,1210,2.5535900592804,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2,0.313385042339714,52.9541222278652,2146983.29709816
"84",1185,1667,1890,2268,2874,2713,0.0909090909090909,0.200148257968866,0.136347240591559,1.2,0.206549118387909,-183.3418,4803.9704,1620.6981,25,1296,5.49778699874878,0.0235658623278141,39.5022130012512,0.25,0.5,2,64,0.30979116381572,54.5454545454545,2156434.33316676
"85",807,1190,1501,2007,2467,2165,0.1442417331813,0.254963216769122,0.216331765711843,1.33710859427049,0.243447580645161,75.5759000000002,3910.3335,1407.8872,15,1483,6.08578968048096,0.0212427191436291,38.914210319519,0.5,1.25,3,64,0.365125362227542,57.212086659065,2094605.8463313
"86",1651,2159,2599,2975,3228,3179,0.0674560459275206,0.151919191919192,0.101174993272939,1.1446710273182,0.107945769692809,-252.5118,6119.1975,2023.6909,0,1536,2.81984210014343,0.0131753943860531,42.1801578998566,-0.25,0.25,1,1,0.161904761904762,53.372802296376,2106111.22998148
"87",1068,1471,1757,2407,3155,2915,0.156099903938521,0.328947368421053,0.234121743306519,1.36994877632328,0.284609120521173,37.5009000000001,4839.2062,1626.1478,20,1463,5.49778699874878,0.0294542610645294,39.5022130012512,-0.625,0.875,3,32,0.426870229007634,57.804995196926,2108218.29114448
"88",1045,1433,1894,2272,2305,1970,0.0907345175228036,0.162945081472541,0.136085443417737,1.19957761351637,0.097880447725649,13.5912000000001,4333.7087,1637.5124,0,1357,5.49778699874878,0.0471055805683136,39.5022130012512,-1,1.25,4,32,0.146803190856054,54.5367258761402,2092352.37550291
"89",722,965,1258,1982,2153,1651,0.223456790123457,0.43974732750243,0.335133467057553,1.57551669316375,0.262386396951041,326.9367,3434.3595,1380.6678,35,1365,1.60526537895203,0.12032113224268,43.394734621048,-3.75,3.75,9,128,0.393521911182764,61.1728395061728,2149467.47075173
"90",1169,1671,2145,2803,3635,3141,0.132983023443816,0.238181423296894,0.199454380115186,1.30675990675991,0.257785467128028,55.3318000000002,5586.6751,2041.8539,0,1347,0.174672201275826,0.0718041583895683,44.8253277987242,0.75,1.75,5,64,0.386644753914021,56.6491511721908,2112334.89940023
"91",1086,1574,2036,2770,3519,3141,0.152725759467332,0.268196433791289,0.229064808072402,1.36051080550098,0.266966696669667,123.5364,5413.9903,1901.6141,0,1374,0.418224334716797,0.081890270113945,44.5817756652832,0.375,1.875,6,64,0.400414004140041,57.6362879733666,2108379.4817189
"92",689,1004,1257,1877,2007,1774,0.197830248883216,0.364491475602587,0.296698037964588,1.49323786793954,0.229779411764706,220.5409,3365.7174,1195.9547,10,1776,4.66324806213379,0.249184906482697,40.3367519378662,-0.75,5.75,19,16,0.344616327155767,59.8915124441608,2101824.14576926
"93",2049,2724,3127,3569,4019,3700,0.0660095579450418,0.158661784765597,0.0990069439259315,1.14134953629677,0.124825076966135,-339.6423,7435.2132,2628.9593,0,1447,4.71238899230957,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64,0.187224515497096,53.3004778972521,2251760.54884822
"94",1503,1997,2360,2724,3062,2935,0.0715971675845791,0.162138084632517,0.107385190284197,1.15423728813559,0.129472519365548,-229.2418,5637.4272,1908.2215,45,1513,4.71238899230957,8.88178419700125e-16,40.2876110076904,0,0,0,128,0.194190871369295,53.579858379229,2245666.27832205
