"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi","tndvi","lat"
"175",1071,1473,1699,2121,2899,2504,0.110471204188482,0.246293918524571,0.165685119748724,1.24838140082401,0.260983036102653,-102.6312,4469.7912,1639.9128,25,1629,4.71238899230957,1.77635683940025e-15,40.2876110076904,0,0,0,32,0.391431988691965,55.5235602094241,2137518.71541464
"176",991,1404,1699,2678,3509,2857,0.223669179803518,0.449866740189321,0.335465448315248,1.57622130665097,0.347542242703533,320.9801,5016.3906,1911.752,25,1774,2.52134323120117,0.0358276851475239,42.4786567687988,1.25,1.5,3,1,0.521263319573774,61.1834589901759,2118691.94836402
"177",1116,1614,2037,2778,3467,2955,0.153894080996885,0.279369627507163,0.23081715294362,1.36377025036819,0.259811046511628,140.1952,5382.8159,1990.4647,0,1711,2.03444385528564,0.0372505597770214,42.9655561447144,0.375,0.875,3,2,0.389681169951858,57.6947040498442,2122432.72826456
"178",1153,1744,2059,2773,3325,2983,0.147764900662252,0.275441709744618,0.221624418003104,1.34677027683341,0.235141158989599,78.7151000000001,5415.7989,1910.1802,50,1674,1.37340080738068,0.0212427191436291,43.6265991926193,0.625,0.625,2,2,0.352678985978271,57.3882450331126,2105733.45281017
"179",679,938,1090,2218,2510,1888,0.3409915356711,0.769125869357698,0.511410004533777,2.0348623853211,0.394444444444444,577.5173,3623.1403,1457.5523,10,1918,1.4056476354599,0.0506463386118412,43.5943523645401,0.125,1.125,5,1,0.591584502152479,67.049576783555,2131608.34709535
"180",1073,1539,1946,2737,3478,3043,0.168908819133034,0.310610225398571,0.25333618020711,1.40647482014388,0.282448377581121,167.8534,5292.7423,1892.9165,5,1822,0.909753143787384,0.0474716164171696,44.0902468562126,0.125,1.125,4,128,0.423633514609641,58.4454409566517,2070245.73042341
"181",1141,1473,1809,2380,3189,2950,0.136309381714013,0.305184393372528,0.204439670605084,1.31564400221117,0.276110444177671,-26.9137999999998,4886.8579,1642.437,5,1776,1.99742376804352,0.0503035522997379,43.0025762319565,0.375,1.125,4,1,0.414124237271181,56.8154690857006,2075254.37053229
"182",1058,1517,1684,2271,2807,2491,0.148419721871049,0.330443593785184,0.222601441031475,1.34857482185273,0.250055666889334,15.4115,4531.5248,1612.9792,35,1430,3.92699074745178,0.00589248817414045,41.0730092525482,0.125,0.125,1,8,0.375041745519314,57.4209860935525,2178648.57089927
"183",1141,1344,1600,1873,3402,3402,0.0786063921681543,0.234013372192697,0.11789261551749,1.170625,0.360255897640944,-355.3027,4597.3362,1339.5595,0,1438,4.24874114990234,0.0186317432671785,40.7512588500977,0.5,0.5,1,16,0.540329835082459,53.9303196084077,2179274.5238792
"184",1177,1587,1854,2733,3287,2913,0.191628515369523,0.436835304641686,0.287411444141689,1.47411003236246,0.278739544835635,198.6276,5191.2233,1826.1397,25,1530,1.57079637050629,0.00833314005285501,43.4292036294937,-0.125,0.125,1,128,0.41806865700671,59.5814257684761,2187106.8342556
"185",974,1455,1716,2537,3335,2882,0.193040206912767,0.371224452884789,0.289526272481486,1.47843822843823,0.320530588002376,185.3367,4913.9659,1770.6247,25,1629,5.1992883682251,0.0799764767289162,39.8007116317749,0.375,1.875,7,32,0.48074829258636,59.6520103456384,2190464.85315953
"186",1070,1420,1801,2505,3269,2819,0.163492800743149,0.332891999243427,0.245210727969349,1.39089394780677,0.289546351084813,121.564,4912.4812,1781.4085,0,1485,4.9097843170166,0.0636516436934471,40.0902156829834,-0.25,1.5,4,16,0.434276698550439,58.1746400371575,2198059.96766601
"187",779,1067,1345,2373,2603,1973,0.2764927380312,0.558513528197327,0.414683340056474,1.76431226765799,0.318642350557244,510.1028,3975.6847,1601.9505,0,1557,5.87829351425171,0.0633797720074654,39.1217064857483,-0.75,2,8,32,0.477903001139673,63.82463690156,2131893.36289032
"188",1172,1581,1791,2262,2979,2741,0.116210214655811,0.279094572173501,0.174293820155421,1.26298157453936,0.249056603773585,-116.9597,4746.6739,1625.5996,30,1589,2.45114612579346,0.123669266700745,42.5488538742065,-0.125,2.625,11,2,0.373545749921392,55.8105107327905,2114021.79902107
"189",1005,1350,1517,2340,3059,2656,0.21337827326938,0.526821149660735,0.320025923525599,1.54251812788398,0.336975524475524,184.3599,4515.3447,1607.4669,10,2003,1.93477523326874,0.358364462852478,43.0652247667313,-1.25,8.75,28,1,0.505408062930187,60.668913663469,2119352.25520872
"190",1021,1408,1594,1900,2525,2321,0.0875787063537493,0.200919238345371,0.131349263127772,1.19196988707654,0.226025734401554,-173.5727,4088.6886,1414.6532,45,1624,3.60524034500122,0.0558435767889023,41.3947596549988,0.5,1.25,7,8,0.338997451146984,54.3789353176875,2122130.95370506
"191",1249,1681,1902,2327,2637,2450,0.10049657129345,0.242995997712979,0.150727036292706,1.22344900105152,0.161929940515532,-118.64,4728.7598,1638.035,0,1509,2.11121582984924,0.0242908541113138,42.8887841701508,-0.375,0.625,2,2,0.242868157286045,55.0248285646725,2105066.40322681
"192",976,1339,1648,2390,2609,2218,0.183754333828628,0.374067352288768,0.275597375263093,1.4502427184466,0.225745830396993,230.4189,4364.4642,1614.2407,35,1480,1.94962763786316,0.432720452547073,43.0503723621368,-3.375,11.125,30,1,0.338578978273635,59.1877166914314,2132996.92471705
"193",884,1136,1453,2226,2383,1831,0.210111443326991,0.447856315179606,0.315124337545862,1.53200275292498,0.242440041710115,324.3042,3899.6623,1566.2885,0,1784,4.86738586425781,0.263620734214783,40.1326141357422,-4,7.25,21,16,0.363612667796168,60.5055721663496,2137964.56355503
"194",1188,1548,1849,2298,3347,3101,0.108271039305522,0.250390363595806,0.162386980108499,1.24283396430503,0.288298691301001,-162.2374,4986.7993,1673.7011,30,1581,2.67794513702393,0.0372505597770214,42.3220548629761,0.375,0.875,3,2,0.43240642740306,55.4135519652761,2101814.89650586
"195",1146,1614,1871,2421,3109,2863,0.128145386766076,0.272115574905996,0.192195690157251,1.29396044895778,0.24859437751004,-52.9357999999998,4959.266,1695.5587,35,1759,3.92699074745178,0.00589248817414045,41.0730092525482,-0.125,0.125,1,64,0.372854131111334,56.4072693383038,2071779.32384803
"196",806,1138,1425,2290,2790,2282,0.232839838492598,0.450896580483736,0.349212757367784,1.60701754385965,0.323843416370107,335.7418,4136.8458,1567.24,20,1778,5.29029083251953,0.113917402923107,39.7097091674805,0.125,2.625,9,32,0.485707508006168,61.6419919246299,2123502.20850879
"197",1165,1616,1956,2488,3813,3702,0.11971197119712,0.242369020501139,0.179547755653054,1.2719836400818,0.321892875715029,-166.4649,5462.5493,1700.2055,0,1558,5.03413963317871,0.0395079031586647,39.9658603668213,-0.25,1,3,16,0.482797469451426,55.985598559856,2118772.86969134
"198",1172,1514,1730,2316,2918,2597,0.144834404349975,0.374968006142821,0.217224762140121,1.33872832369942,0.255593803786575,-4.28879999999998,4663.9007,1648.1973,35,1848,5.13901662826538,0.0503035522997379,39.8609833717346,0.375,1.125,4,16,0.383349467570184,57.2417202174988,2063291.83236701
"199",1362,1885,2151,2391,3067,2997,0.0528401585204756,0.118040527247688,0.0792515134837644,1.1115760111576,0.175546186278268,-345.3123,5271.265,1728.76,0,1464,1.89254689216614,0.0131753943860531,43.1074531078339,-0.25,0.25,1,2,0.263294050014372,52.6420079260238,2109149.77477053
"200",1329,1824,2240,2821,3433,3127,0.114799446749654,0.230757010088172,0.172182159438902,1.259375,0.210294376872907,-44.0439,5679.4633,1981.2248,35,1731,4.85428619384766,0.0294542610645294,40.1457138061523,-1.125,1.125,2,16,0.315413765753062,55.7399723374827,2077935.91841331
"201",894,1169,1426,1999,2935,2321,0.167299270072993,0.371981303557518,0.250912275580207,1.40182328190743,0.346021554689291,75.7387000000002,4055.483,1605.0638,35,1701,3.35268592834473,0.118753768503666,41.6473140716553,-1,2.75,10,2,0.51897283044824,58.3649635036496,2091198.74484558
"202",979,1281,1543,2166,2753,2322,0.167969803181451,0.38150642988365,0.251920744035584,1.40375891121192,0.281657355679702,105.2296,4223.2971,1568.8096,10,1725,4.62172889709473,0.137199610471725,40.3782711029053,0,3.25,11,16,0.422436867217503,58.3984901590725,2090961.55808855
"203",1307,1761,2105,2628,3461,3327,0.110500739488696,0.239622468615413,0.165733600929545,1.24845605700713,0.243621990657564,-138.305,5518.2052,1792.0351,0,1651,1.06919229030609,0.146261930465698,43.9308077096939,1.375,3.625,12,128,0.365400161681487,55.5250369744348,2092684.78910868
"204",1082,1405,1563,1864,2249,2157,0.0878319229646922,0.24056905370844,0.131728665207877,1.19257837492003,0.179958027282267,-172.1347,3938.1199,1312.9558,30,1451,2.03444385528564,0.0186317432671785,42.9655561447144,0.5,0.5,1,4,0.269901639344262,54.3915961482346,2126959.05565129
"205",861,1202,1423,2355,2903,2378,0.246691371095818,0.525188774935197,0.369988090512108,1.65495432185524,0.34211742949607,347.6215,4268.3152,1609.9089,40,1826,3.30674123764038,0.0506463386118412,41.6932587623596,-0.5,1.25,3,4,0.513116838090836,62.3345685547909,2119773.7498037
"206",1104,1506,1756,2319,3171,2793,0.138159509202454,0.307583041958042,0.207213838792786,1.32061503416856,0.28719301806373,-29.8706,4786.9426,1705.4373,40,1609,0.785398185253143,0.0176758281886578,44.2146018147469,-0.375,0.375,1,128,0.430745814307458,56.9079754601227,2095655.62136818
"207",1007,1341,1622,2164,2866,2515,0.143159006867406,0.311888594775003,0.214710154496237,1.33415536374846,0.277183600713012,15.3754000000001,4376.206,1565.0087,35,1643,2.44685435295105,0.0649937465786934,42.553145647049,-0.5,1.5,5,2,0.41572908544057,57.1579503433703,2081844.50937787
"208",1418,1932,2308,2873,3636,3474,0.109052306504536,0.232051913914901,0.16356267490109,1.2448006932409,0.223418573351279,-131.1546,5953.3001,1961.417,35,1494,2.35619449615479,0.00589248817414045,42.6438055038452,-0.125,0.125,1,64,0.335099671965683,55.4526153252268,2104592.67481337
"209",1274,1821,2237,2786,3794,3578,0.109297232729445,0.206266907123535,0.163929531203344,1.2454179704962,0.258166141601724,-125.8339,5861.8704,1942.5571,0,1820,2.35619449615479,0.0294542610645294,42.6438055038452,-0.375,0.625,3,2,0.387217110171599,55.4648616364722,2090167.25121485
"210",1263,1869,2158,2663,3107,3000,0.104750051856461,0.205635638081277,0.157108783573577,1.23401297497683,0.180246913580247,-112.8438,5417.5954,1793.3274,35,1808,4.71238899230957,0.0333209969103336,40.2876110076904,0,0.75,2,16,0.270344696610009,55.2375025928231,1916833.03743472
"211",1385,1967,2349,2793,3422,3352,0.0863477246207701,0.170756095684947,0.129508993680117,1.18901660280971,0.185929648241206,-201.8822,5842.8814,1896.2986,25,1665,4.24874114990234,0.0186317432671785,40.7512588500977,-0.5,0.5,1,32,0.278870311011002,54.3173862310385,1903788.20027673
"212",1443,2064,2429,2921,3330,2934,0.0919626168224299,0.18431108114183,0.137931034482759,1.20255249073693,0.156450772703594,-115.9395,5887.734,2155.6895,5,1614,2.5535900592804,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2,0.234655786092543,54.5981308411215,1881743.6177474
"213",1764,2534,3088,3536,4139,3956,0.0676328502415459,0.126768534238823,0.101441618235339,1.14507772020725,0.145426871454269,-284.3488,7353.9416,2489.5064,25,1582,4.71238899230957,1.77635683940025e-15,40.2876110076904,0,0,0,64,0.21812521618817,53.3816425120773,1881828.40623431
"214",1331,1867,2216,2703,3090,2686,0.0990038625736938,0.202326547569589,0.148490700274418,1.21976534296029,0.164719185827365,-74.6365999999995,5408.0344,1999.6852,30,1731,2.47330331802368,0.100524343550205,42.5266966819763,0,2.25,8,1,0.247055497974183,54.9501931286847,1866083.03529662
"215",1271,1867,2240,2728,2859,2776,0.0982286634460548,0.1838318390718,0.147328167454966,1.21785714285714,0.121396352225927,-70.0703999999998,5371.9491,1797.0254,30,1778,1.24904572963715,0.0395079031586647,43.7509542703629,-0.25,1,3,1,0.182076674183744,54.9114331723027,1856002.83029757
"216",1529,2159,2541,2918,3405,3189,0.0690602674482506,0.140724150802538,0.103580914003114,1.14836678473042,0.145307769929364,-251.0066,6087.1078,2107.1277,30,1817,1.57079637050629,0,43.4292036294937,0,0,0,128,0.217943328008072,53.4530133724125,1902890.13721317
"217",1612,2229,2656,2955,3430,3257,0.0532881839244342,0.109894148779771,0.0799251537022187,1.11257530120482,0.127177127834374,-321.2353,6241.4088,2140.9338,30,1795,4.71238899230957,8.88178419700125e-16,40.2876110076904,0,0,0,128,0.190750020537255,52.6644091962217,1896974.47947201
"218",1423,1880,2166,2542,2574,2431,0.0798640611724724,0.193157299907531,0.119783370500159,1.1735918744229,0.0860759493670886,-159.4431,5092.2604,1768.627,0,1942,2.92292380332947,0.0766789019107819,42.0770761966705,-0.375,1.875,8,8,0.129100305874908,53.9932030586236,1898075.57992218
"219",1215,1747,2142,2643,3347,3077,0.104702194357367,0.196208976266938,0.157036882248459,1.23389355742297,0.219529969028967,-89.8294000000002,5429.4501,1875.3127,35,2000,1.42889928817749,0.0294542610645294,43.5711007118225,0.125,0.625,2,1,0.329264960378905,55.2351097178683,1916988.06668854
"220",1516,2048,2445,2805,3345,3206,0.0685714285714286,0.14739600393056,0.102847347871631,1.14723926380368,0.155440414507772,-262.4576,5905.5655,1985.2724,15,1877,3.14159274101257,0.0166651234030724,41.8584072589874,0.375,0.375,1,4,0.233140488731543,53.4285714285714,1907182.52505114
"221",1516,2081,2472,2805,3300,3269,0.0631040363843093,0.132817485641353,0.0946470866887731,1.13470873786408,0.143451143451143,-294.2009,5934.6526,1931.2034,20,1862,3.14159274101257,0.0166651234030724,41.8584072589874,-0.375,0.375,1,16,0.215158077089649,53.1552018192155,1905260.44513014
"222",1608,2157,2540,2820,2882,2768,0.0522388059701493,0.116647225462423,0.0783509001026024,1.11023622047244,0.0630763555883438,-279.6531,5785.2602,1994.5157,5,1589,5.39811849594116,0.0591503791511059,39.6018815040588,-0.25,1.25,5,32,0.0946058091286307,52.6119402985075,1892273.9944746
"223",1608,2157,2512,2852,2700,2575,0.0633855331841909,0.144927536231884,0.095069437971852,1.13535031847134,0.0360706062931696,-212.5585,5686.8595,1984.9654,0,1574,4.95736742019653,0.0686105638742447,40.0426325798035,-0.875,1.625,5,16,0.0541007194244604,53.1692766592095,1893124.52006084
"224",1273,1779,2115,2449,2920,2759,0.0731814198071867,0.149307107733572,0.109760105159382,1.15791962174941,0.159880834160874,-202.9644,5121.6847,1747.9579,30,1875,3.76184225082397,0.0358276851475239,41.238157749176,0.25,0.75,3,8,0.239797438188859,53.6590709903593,1907830.87560011
"225",1273,1780,2115,2482,2897,2759,0.0798346747879052,0.163096613634344,0.11973898858075,1.17352245862884,0.156025538707103,-177.0489,5133.8606,1737.7664,30,1905,3.72959518432617,0.0300372242927551,41.2704048156738,-0.5,0.75,3,8,0.234014962593516,53.9917337393953,1908373.54274126
"226",1369,1982,2393,2744,3487,3243,0.0683278177924859,0.128373930217248,0.102481751824818,1.14667781027998,0.186054421768707,-248.3871,5837.2276,2015.4914,40,1902,2.81984210014343,0.0263462159782648,42.1801578998566,0,0.5,2,4,0.27905790323952,53.4163908896243,1908914.56337991
"227",1467,1809,2147,2423,2337,2252,0.0603938730853392,0.160334611362844,0.0905808992451592,1.12855146716348,0.0423728813559322,-205.7568,4877.6518,1678.8504,20,1479,3.92699074745178,0.00589248817414045,41.0730092525482,0.125,0.125,1,8,0.0635522354777567,53.019693654267,1893883.37070712
"228",1257,1680,1953,2357,2858,2509,0.0937354988399072,0.217274389588039,0.140586938870201,1.2068612391193,0.188110579921014,-129.4711,4858.0019,1773.0566,25,1933,5.07956266403198,0.0579699277877808,39.920437335968,-2.625,2.875,6,16,0.2821365478541,54.6867749419954,1891293.98740994
"229",1571,2087,2478,2810,3192,3018,0.0627836611195159,0.140761468667854,0.0941665878793609,1.13397901533495,0.125925925925926,-267.4262,5863.0243,2016.6378,10,1851,5.17603635787964,0.0372505597770214,39.8239636421204,-0.375,0.875,3,16,0.18887223348911,53.1391830559758,1933757.52491457
"230",1497,2021,2423,2745,2966,2824,0.0623065015479876,0.132915049946339,0.0934507110380188,1.13289310771771,0.100760809055483,-233.4244,5637.4842,1938.2452,15,1904,4.99068880081177,0.0605933144688606,40.0093111991882,0.125,1.375,4,16,0.151127191761759,53.1153250773994,1931272.81506146
"231",1289,1746,2005,2320,2559,2407,0.0728323699421965,0.168143482438347,0.109235926482488,1.1571072319202,0.121384750219106,-193.5515,4782.5672,1656.4482,15,1774,1.57079637050629,0.0166651234030724,43.4292036294937,-0.375,0.375,1,128,0.182057180414065,53.6416184971098,1942816.65506653
"232",1336,1916,2061,2387,2697,2537,0.0732913669064748,0.172158850866075,0.109924693716983,1.1581756428918,0.133669609079445,-242.2114,5005.3046,1734.8425,30,1741,1.03037679195404,0.0242908541113138,43.969623208046,-0.375,0.625,2,128,0.200483345592098,53.6645683453237,1948174.22741104
"233",1384,1882,2062,2683,2880,2345,0.130874604847208,0.332014542343884,0.196291223264145,1.3011639185257,0.165520032375556,22.0092000000002,5184.4114,2018.8183,45,1708,0.463647603988647,0.0186317432671785,44.5363523960114,-0.5,0.5,1,128,0.248254931714719,56.5437302423604,1951284.52345197
"234",1039,1508,1815,2197,3002,2772,0.0952143569292124,0.180341799641205,0.142803738317757,1.21046831955923,0.246418932945817,-142.9907,4679.4142,1600.4565,40,1813,2.6344940662384,0.0855873227119446,42.3655059337616,-0.375,2.125,7,2,0.369590036325895,54.7607178464606,1983954.94889703
"235",1727,2298,2544,2792,2957,2741,0.0464767616191904,0.121461455578411,0.0697086105125082,1.09748427672956,0.07507725868024,-358.7631,5871.5464,2091.0772,50,1729,2.35619449615479,0.0471055805683136,42.6438055038452,0,1,4,2,0.112605653003726,52.3238380809595,1990896.04626066
"236",1383,1858,2210,2823,3276,2966,0.121796145440095,0.268318305173772,0.182676070328797,1.27737556561086,0.194312796208531,-22.6454999999999,5603.0838,1972.3107,5,1815,5.17603635787964,0.0372505597770214,39.8239636421204,-0.875,1.125,3,32,0.2914426319147,56.0898072720048,1938587.45545011
"237",1240,1723,1931,2559,3024,2578,0.139866369710468,0.323978539001238,0.20977619418773,1.32522009321595,0.22058526740666,22.4309000000001,5043.9727,1877.4133,25,1972,3.80850076675415,0.244258478283882,41.1914992332458,-0.25,5.75,21,8,0.330844516194128,56.9933184855234,1942246.20349592
"238",2075,2775,3129,3746,4372,3843,0.0897454545454545,0.22167133721348,0.134608392116937,1.19718759987216,0.165711238501533,-239.243,7707.6614,2821.8127,10,1724,4.71238899230957,0.0333209969103336,40.2876110076904,0,0.75,2,16,0.248550289942012,54.4872727272727,1949828.31033022
"239",1176,1715,2065,2456,3201,3090,0.0864852908648529,0.162186825949892,0.129713590622581,1.18934624697337,0.215723509304975,-186.9521,5215.6688,1706.6145,30,1798,2.15879893302917,0.0300372242927551,42.8412010669708,-0.5,0.75,3,2,0.323554542865281,54.3242645432426,2019190.37375364
"240",1288,1884,2314,2816,3633,3444,0.0978557504873294,0.178241727027411,0.146769320728974,1.21694036300778,0.22179250042038,-140.6654,5869.5272,1956.6818,25,1756,2.35619449615479,0.00589248817414045,42.6438055038452,0.125,0.125,1,2,0.33266078184111,54.8927875243665,2015429.17426643
"241",1071,1471,1663,2111,2498,2265,0.118706942236354,0.276032039433148,0.178036826069678,1.26939266386049,0.200672915164624,-57.7658,4263.0181,1499.8319,35,1975,4.22548961639404,0.0799764767289162,40.774510383606,-0.125,1.875,7,8,0.300973206776403,55.9353471118177,1861433.12430644
"242",1352,1839,2189,2666,3018,2842,0.098249227600412,0.210651828298887,0.147358665430955,1.21790772042028,0.159208757441905,-108.7379,5377.9598,1836.1111,25,1851,5.81953763961792,0.0186317432671785,39.1804623603821,-0.5,0.5,1,128,0.238790206433029,54.9124613800206,1864942.31132984
"243",1342,1970,2378,2827,3220,3033,0.0862632084534102,0.159650120893187,0.129382384016905,1.18881412952061,0.150410861021793,-137.0606,5734.3124,1967.3617,10,1771,4.71238899230957,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64,0.225596141823703,54.3131604226705,1873229.7662813
"244",1486,2070,2516,2924,3242,3032,0.075,0.148342059336824,0.112489660876758,1.16216216216216,0.126085446335533,-179.256,5943.873,2065.9612,30,1748,1.57079637050629,1.77635683940025e-15,43.4292036294937,0,0,0,4,0.189111747851003,53.75,1875032.14495521
"245",1160,1639,2053,2669,3339,2909,0.130453197797543,0.244910941475827,0.195659078877713,1.30004870920604,0.238501483679525,38.2801000000002,5297.8806,1925.4764,35,1920,2.35619449615479,0.0235658623278141,42.6438055038452,0.25,0.5,2,4,0.357719054242003,56.5226598898772,1909984.13717716
"246",1326,1751,2047,2339,2443,2136,0.0665754673962608,0.156082959161856,0.0998518180781945,1.14264777723498,0.088195991091314,-167.3655,4727.6643,1761.2855,20,1588,0.620249509811401,0.0715636238455772,44.3797504901886,0.75,1.75,6,128,0.132279256207549,53.328773369813,1921947.78997915
"247",1343,1898,2136,2808,3247,2789,0.135922330097087,0.302566411526339,0.203862877945192,1.31460674157303,0.206390488575144,22.6805000000003,5512.232,2042.1808,40,1810,2.03444385528564,0.0558435767889023,42.9655561447144,-1.125,1.375,5,4,0.309556979660072,56.7961165048544,1961752.76432841
"248",1726,2402,2879,3514,4120,3906,0.099327389332082,0.202383987761346,0.148979432235865,1.22056269538034,0.177311044434919,-148.1678,7145.7602,2410.9072,20,1857,3.92699074745178,0.00589248817414045,41.0730092525482,-0.125,0.125,1,64,0.265947567683406,54.9663694666041,1972245.60631511
"249",1330,1837,2117,2619,2892,2669,0.105996621621622,0.234711052926875,0.15897814842183,1.2371280113368,0.154721501297664,-81.4501000000001,5226.6738,1825.1178,40,1671,0.286051452159882,0.0736997947096825,44.7139485478401,1.125,1.875,6,64,0.232059087733307,55.2998310810811,2015291.91830515
"250",769,1050,1231,1924,2417,2079,0.219651347068146,0.488923380838154,0.329424813817145,1.56295694557271,0.325109649122807,200.8749,3612.134,1299.9194,40,2695,5.56435537338257,0.0883539170026779,39.4356446266174,-0.25,2,9,32,0.487597642866932,60.9825673534073,1942511.14361484
"251",738,1017,1121,1924,2529,2079,0.263711001642036,0.644255455712452,0.395501559678214,1.71632471008029,0.385753424657534,269.4433,3566.3041,1334.3788,10,2732,0.34097895026207,0.136208713054657,44.6590210497379,-1.375,3.375,12,64,0.578550883440625,63.1855500821018,1942209.21759598
"252",737,1055,1098,1901,2452,1961,0.267755918639547,0.677637130801688,0.401566927821304,1.73132969034608,0.381408450704225,269.025,3504.7605,1350.9063,45,3145,4.82105016708374,0.432007104158401,40.1789498329163,2.875,10.625,32,16,0.572032108153781,63.3877959319773,1972461.56168122
"253",1320,1828,2212,2411,2983,2625,0.0430456413584253,0.0860131396957123,0.0645614793987239,1.08996383363472,0.148411934552454,-282.9544,5172.249,1908.1119,35,1412,0.785398185253143,0.00589248817414045,44.2146018147469,0.125,0.125,1,128,0.222596477721105,52.1522820679213,1803409.52368943
"254",1236,1758,2266,2639,3503,2753,0.0760448521916412,0.133864484639678,0.114055651819386,1.16460723742277,0.214421910209742,-113.7726,5478.6326,2220.1297,30,1470,2.90784955024719,0.177988275885582,42.0921504497528,0.75,4.25,14,2,0.321604991767051,53.8022426095821,1799759.52947742
"255",1538,2135,2600,2903,3437,3076,0.0550608758858804,0.108695652173913,0.0825838103025348,1.11653846153846,0.1386450223621,-270.3581,6086.9203,2209.2825,35,1447,2.94419717788696,0.0212427191436291,42.055802822113,0.25,0.5,2,4,0.207950310559006,52.753043794294,1807863.34569394
"256",1455,2012,2307,2520,2516,2312,0.0441267868241144,0.0976974589487203,0.0661833247022268,1.09232769830949,0.0433340244660999,-271.6251,5173.4169,1869.7659,15,1695,3.92699074745178,0.0294542610645294,41.0730092525482,-0.625,0.875,3,8,0.0649942987457241,52.2063393412057,1872311.67992886
"257",1532,2043,2418,2685,2994,2829,0.0523221634332745,0.117023141654979,0.0784755559909866,1.11042183622829,0.106430155210643,-291.1271,5626.473,1948.6812,20,1632,4.71238899230957,8.88178419700125e-16,40.2876110076904,0,0,0,128,0.159630484988453,52.6161081716637,1868320.53940387
"258",1859,2419,2863,3179,3268,3024,0.0523005627275736,0.123139272075442,0.078444352503103,1.11037373384562,0.0660577393573642,-305.0088,6509.5494,2319.1128,20,1680,2.11121582984924,0.0242908541113138,42.8887841701508,-0.375,0.625,2,2,0.0990785289080975,52.6150281363787,1868174.3312811
"259",1619,2151,2507,2855,3022,2803,0.0649011562849683,0.151159760229346,0.0973426573426573,1.13881132828081,0.0931452342195695,-240.6858,5838.6735,2062.8945,25,1610,5.49778699874878,0.0117845674976707,39.5022130012512,0,0.25,2,32,0.139705217469934,53.2450578142484,1876635.41019222
"260",1879,2526,3008,3382,4162,3871,0.058528951486698,0.127410233698985,0.087786558172287,1.12433510638298,0.16094839609484,-371.0365,7229.116,2509.7288,10,1604,1.37340080738068,0.0212427191436291,43.6265991926193,-0.25,0.5,2,128,0.241405759709923,52.9264475743349,1877045.97122212
"261",912,1340,1558,2287,2740,2277,0.189596879063719,0.380004170141785,0.284358340917956,1.46790757381258,0.275011633317822,194.515,4297.4686,1621.2061,50,2098,4.71238899230957,0.0748598501086235,40.2876110076904,-1.75,2.25,5,16,0.412469466092823,59.4798439531859,1818566.84635292
"262",1426,1882,2226,2618,3174,2924,0.0809248554913295,0.185606060606061,0.121374754876664,1.17610062893082,0.175555555555556,-200.9156,5471.4584,1907.0384,25,1839,4.28576135635376,0.0503035522997379,40.7142386436462,0.375,1.125,4,16,0.263308952874734,54.0462427745665,1818511.68784391
"263",1552,2200,2653,3064,3706,3170,0.0718908518453734,0.139929184257116,0.107826847398338,1.1549189596683,0.165592074225507,-202.780599999999,6344.1986,2390.6208,35,1421,0.785398185253143,0.00589248817414045,44.2146018147469,-0.125,0.125,1,128,0.248368582435726,53.5945425922687,1805307.7554832
"264",1650,2343,2824,3232,4163,3688,0.0673712021136063,0.130735708792617,0.101048460331875,1.14447592067989,0.19164162015171,-284.5925,6876.6508,2497.0195,20,1591,0,0.0333209969103336,45,0,0.75,2,64,0.287441860465116,53.3685601056803,1801729.79346505
"265",1261,1770,2107,2514,3215,2919,0.0880761739883142,0.178524431967716,0.132099967543006,1.19316563834836,0.208192408868846,-166.0235,5277.3942,1856.6734,15,1645,1.57079637050629,0.0249947942793369,43.4292036294937,0.125,0.625,2,1,0.312259276655707,54.4038086994157,1803299.35932323
"266",1705,2273,2630,3199,3779,3239,0.0976153714187682,0.229713362939039,0.146410498327472,1.21634980988593,0.179279138711187,-139.3098,6509.3041,2432.1097,25,1698,1.39612412452698,0.0718041583895683,43.603875875473,-0.25,1.75,5,1,0.268897729932132,54.8807685709384,1798651.98622283
"267",1549,2066,2408,2873,3485,2982,0.0880515053967052,0.203786484354457,0.132064754331156,1.19310631229236,0.182759205837434,-168.1555,5930.5406,2221.4371,30,1455,4.61272048950195,0.0835539847612381,40.387279510498,-0.5,2,5,16,0.274115551030797,54.4025752698353,1799183.07813046
"268",1650,2310,2741,3100,3731,3334,0.061462078411231,0.125139431121026,0.0921852263973295,1.13097409704487,0.152966625463535,-288.0436,6524.816,2365.8022,30,1640,4.12438631057739,0.0300372242927551,40.8756136894226,-1.25,1.25,3,16,0.229432213209733,53.0731039205616,1792420.22720054
"269",1629,2308,2686,3067,3709,3269,0.0662263167043282,0.136725758989449,0.0993308420961154,1.14184661206255,0.159968725566849,-273.7839,6448.5245,2367.1506,25,1744,3.19417572021484,0.079110786318779,41.8058242797852,-0.375,1.875,6,4,0.239934328824955,53.3113158352164,1794861.09044559
