"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"12",1018,1332,1710,2050,2615,2424,0.0904255319148936,0.181779298545766,0.135620263262864,1.19883040935673,0.209248554913295,-864.321,3971.8536,-2455.7007,22,1539,5.05115270614624,90,-0.125,1.875,7,32,0.313836550687782
"13",1151,1556,1991,2343,2868,2538,0.0812182741116751,0.155545735749006,0.121813357942092,1.1767955801105,0.180489812718666,-948.2062,4498.0241,-2582.012,28.67,1403,12.9424085617065,157.380142211914,-4,6,21,16,0.270706862845972
"14",973,1240,1641,2125,3045,2632,0.128518321826872,0.258851214033586,0.192751891676623,1.29494210847044,0.299615877080666,-798.0968,4076.0889,-2928.8017,18,1731,0.954841256141663,135,-0.625,0.875,3,8,0.449375866851595
"15",798,1090,1360,1858,2868,2470,0.154754505904288,0.308626673277144,0.232095696753146,1.36617647058824,0.356669820245979,-697.496,3592.1794,-2828.0886,9.34,1746,0.337614715099335,90,-0.125,0.125,1,64,0.534941468605889
"16",788,1021,1328,2030,2581,1976,0.209053007742704,0.429200293470286,0.31353282715498,1.52861445783133,0.320542338193911,-398.4366,3524.0834,-2352.048,42.66,2167,10.6835079193115,141.340194702148,-0.25,4.5,12,4,0.480752014324082
"17",1025,1302,1622,2039,2987,2701,0.113903305107894,0.255233198677929,0.17083162638263,1.25709001233046,0.296159687567802,-905.453,4049.6609,-2902.2023,71.33,1529,5.4792685508728,132.510437011719,0.625,2.125,6,16,0.444191343963554
"18",1017,1314,1543,1763,2224,1849,0.0665456745311555,0.162026808071881,0.0998034175109633,1.14257939079715,0.180780461906026,-820.7592,3518.0743,-1886.0046,18,1681,15.609525680542,62.3540267944336,2.25,6.5,24,2,0.271134704711347
"19",1116,1504,1870,2429,3291,2869,0.130030239590602,0.26467803030303,0.195022677055472,1.29893048128342,0.275334237550862,-900.3278,4627.1008,-3108.9487,79.33,1951,1.96786379814148,149.036239624023,0.625,0.875,3,4,0.412961348445219
"20",1080,1474,1897,2411,3527,3083,0.119312906220984,0.225676150333685,0.178948589996519,1.27095413811281,0.300516224188791,-964.4906,4688.4712,-3418.8535,0,1703,1.06752026081085,71.5650482177734,0.5,0.5,1,4,0.450732786431929
"21",995,1264,1599,1978,3220,2836,0.105954710651384,0.23050723756234,0.158909853249476,1.23702313946216,0.336376841668396,-955.1112,4047.2223,-3174.8412,0,1419,1.35022449493408,90,0,0.5,2,4,0.504512916277622
"22",1219,1563,2035,2467,3130,2809,0.0959573522878721,0.195104326619095,0.143920044419767,1.21228501228501,0.212003872216844,-984.7076,4731.7201,-2896.3423,38.66,1962,1.6876049041748,36.8698978424072,0.125,0.625,2,64,0.317975026618914
"23",1099,1368,1784,2339,3245,2818,0.13461072034926,0.288972196188691,0.201891596944343,1.31109865470852,0.290515012925035,-855.4308,4452.1043,-3093.8259,5.33,1832,6.80408954620361,147.094757080078,0.375,2.625,8,16,0.435729197733373
"24",778,991,1308,1889,3020,2363,0.181732874569909,0.372149628490904,0.272556684910086,1.44418960244648,0.395563770794824,-585.974,3564.6984,-2915.6273,15.33,1420,0.477453768253326,135,-0.5,0.5,1,64,0.593277116784105
"25",833,1106,1438,1962,3020,2501,0.154117647058824,0.301600092091631,0.231142479047199,1.3643949930459,0.354867653656348,-689.7922,3753.5905,-2934.0904,29.33,1421,3.63139343261719,158.198593139648,-1.625,1.625,5,16,0.532241785353819
"26",863,1219,1535,2201,3405,2793,0.178265524625268,0.337078651685393,0.267362505018065,1.43387622149837,0.378542510121458,-703.6902,4148.1275,-3328.4046,2.67,1439,0,45,0,0,0,64,0.567756299969639
"27",684,880,1202,1771,2700,2177,0.191389169189371,0.36909704203425,0.287035480073987,1.47337770382696,0.383905689390056,-492.4452,3260.717,-2637.2884,0.67,1409,0,45,0,0,0,32,0.575784753363229
"28",862,1078,1381,1879,3171,2622,0.152760736196319,0.336395568765199,0.229105965342739,1.36060825488776,0.39323374340949,-756.8924,3726.5554,-3123.5855,3.33,1414,0.954841256141663,135,0.375,0.375,1,16,0.589785831960461
"29",752,947,1183,1738,2804,2245,0.190003423485108,0.434000625586487,0.284956358035256,1.46914623837701,0.406571356909957,-573.6614,3315.766,-2724.9911,33.33,1538,1.06752026081085,161.565048217773,0.125,0.375,2,16,0.609780564263323
"30",770,942,1155,1816,2780,2256,0.222484012117132,0.556022880215343,0.333669863705199,1.57229437229437,0.412960609911055,-513.1292,3359.8626,-2706.428,31.33,1561,4.53271436691284,131.987213134766,1.875,2.375,6,8,0.619362215728624
"31",691,885,1205,1738,2705,2317,0.181107713217805,0.351908094546415,0.271615423815186,1.44232365145228,0.383631713554987,-557.8536,3266.8661,-2715.5132,7.33,1506,1.01777750994864e-13,45,0,0,0,128,0.575373993095512
"32",1716,2271,2804,3254,3983,3457,0.0742819412347309,0.15605493133583,0.111413716266403,1.160485021398,0.173714454103433,-1395.0184,6336.7778,-3491.3068,14.67,1465,1.06752026081085,18.4349479675293,-0.125,0.375,2,128,0.260552486187845
"33",1586,2088,2700,3033,3992,3515,0.0580847723704867,0.113435072898215,0.0871195604778931,1.12333333333333,0.193066347878063,-1408.7292,6034.5612,-3626.8696,31.34,1584,1.01777750994864e-13,135,0,0,0,64,0.28957788569294
"34",1536,2084,2645,3235,4181,3809,0.100340136054422,0.194437121012391,0.150497406683105,1.22306238185255,0.225021974802227,-1306.7162,6224.5364,-3935.2931,1.34,1548,1.06752026081085,18.4349479675293,-0.5,0.5,1,128,0.337508239947264
"35",703,959,1322,1706,2009,1766,0.126816380449141,0.219855719683957,0.190193164933135,1.29046898638427,0.206244371059742,-501.9322,3076.8725,-1859.9264,3.33,1514,3.05436992645264,173.659805297852,-1,1.25,5,8,0.309320126069338
"36",519,768,937,1466,1992,1593,0.220141489804411,0.413733771312373,0.330143540669856,1.56456776947705,0.360191191532946,-318.5798,2586.4999,-1894.3512,82.67,1741,11.3338165283203,91.6846923828125,0.25,4.25,17,32,0.540194572452637
"37",545,863,1188,1529,1846,1633,0.125506072874494,0.186522262334537,0.188224471021159,1.28703703703704,0.216875411997363,-438.3988,2748.3771,-1749.9773,21.34,1504,3.03572368621826,180,0.125,1.125,5,8,0.325259515570934
"38",654,898,1156,1634,2354,1964,0.171326164874552,0.325968357883252,0.256943200143343,1.41349480968858,0.341310541310541,-498.8768,3030.7006,-2275.8316,21.47,1411,2.63502645492554,39.8055725097656,-0.25,1,3,1,0.51189289275032
"39",787,1037,1329,1888,2572,2132,0.173764376748523,0.352859487438455,0.260606060606061,1.42061700526712,0.318636247116124,-543.9556,3454.3959,-2435.2943,1.33,1591,23.1105079650879,35.4457101821899,2.625,10.375,36,128,0.477893118031526
"40",821,1066,1516,2144,3086,2857,0.171584699453552,0.308842333038261,0.257341893183991,1.41424802110818,0.341156019122121,-675.5842,3962.5669,-3168.8078,10.66,1926,17.7753162384033,36.0273742675781,5.375,8.625,25,128,0.511678435632808
"41",898,1271,1722,2424,3566,3059,0.16931982633864,0.29143141813351,0.253949113710358,1.40766550522648,0.348714069591528,-737.5326,4488.8502,-3542.2831,0,1458,5.52021265029907,127.568588256836,1.375,2.625,8,2,0.523021650751631
"42",1321,1783,2225,2850,3569,3265,0.123152709359606,0.248272026694208,0.184710865924539,1.28089887640449,0.231964100793925,-1047.1024,5369.5331,-3360.3422,0,1567,4.38048696517944,157.380142211914,-0.875,1.875,6,8,0.347916127362154
"43",817,1092,1449,2039,2891,2659,0.169151376146789,0.320199717790079,0.25369069800774,1.4071773636991,0.332258064516129,-669.2858,3795.9921,-2921.9359,1.33,1838,9.37478256225586,124.824493408203,-3.75,5,16,2,0.498329685520101
"44",948,1216,1591,1999,2754,2517,0.113649025069638,0.229936880072137,0.170449798078262,1.25644248900063,0.267663981588032,-808.9356,3865.4854,-2669.4348,0,1641,9.39236068725586,85.9143981933594,2.125,4.125,15,32,0.401449775629962
"45",820,1118,1383,2068,3100,2449,0.1984931903796,0.406094379890918,0.297696653628857,1.49530007230658,0.383002453714031,-579.0602,3816.084,-2966.0888,74,2050,23.2185859680176,69.0755004882812,-3.5,10,34,1,0.574439611910338
"46",894,1178,1346,1549,1773,1464,0.0701208981001727,0.173741869222869,0.105163184251425,1.15081723625557,0.136902853478679,-678.5796,3029.729,-1428.1967,25.33,1796,20.4064712524414,150.592803955078,-0.875,9.125,26,8,0.205321365603462
"47",994,1314,1599,2099,3271,2601,0.135208220659816,0.294880868129276,0.202784912802488,1.31269543464665,0.343326488706366,-827.6374,4125.1674,-3068.7511,40.66,1517,11.9991388320923,46.1233062744141,4,6.25,19,128,0.514936864798275
"48",1006,1408,1866,2329,2998,2695,0.110369487485101,0.193529510115365,0.165534501251341,1.2481243301179,0.232730263157895,-844.5064,4383.8268,-2848.0378,58,1931,6.9262490272522,67.1663436889648,0.75,2.75,10,2,0.349059512796793
"49",639,880,1083,1635,2575,2120,0.203090507726269,0.412988178961544,0.30457973146956,1.50969529085873,0.40787315472936,-499.9024,3065.8251,-2542.9723,56.66,1414,1.01275038719177,180,0.375,0.375,1,16,0.611726117261173
"50",719,1017,1353,2079,2866,2514,0.211538461538462,0.377692227655811,0.317261471230881,1.53658536585366,0.358615785731216,-499.593,3692.8329,-2872.7953,8.67,1506,0.337614715099335,180,-0.125,0.125,1,8,0.537859936011376
"51",755,1012,1205,1772,2543,2089,0.190460194827007,0.424337674000898,0.285642317380353,1.47053941908714,0.356990394877268,-536.6952,3290.3633,-2422.8495,64.67,1385,2.13429999351501,161.565048217773,-0.125,0.875,3,16,0.535414165666267
"52",751,1063,1277,1841,2707,2320,0.180885182809493,0.364199922510655,0.271284271284271,1.44166014095536,0.358935742971888,-602.8916,3459.7283,-2651.3656,40,1364,1.01275038719177,180,0.375,0.375,1,16,0.538336052202284
"53",610,834,1039,1569,2349,2055,0.203220858895706,0.410343759677919,0.304772857964347,1.51010587102984,0.386658795749705,-477.2674,2912.0362,-2361.4029,32,1659,6.72136926651001,143.130096435547,-0.75,2.75,8,4,0.579902611775122
"54",679,929,1240,1846,2953,2388,0.196370706416073,0.361187269042794,0.294508342783088,1.48870967741935,0.408538039589793,-534.8222,3436.9909,-2926.3722,3.33,1565,1.72100615501404,168.690063476562,0.5,0.75,3,8,0.612733993084536
"55",608,887,1039,1738,2478,2121,0.251710478934102,0.512012891883973,0.377497749774978,1.67276227141482,0.40915553028149,-398.1362,3090.124,-2473.4693,47.33,1633,0.337614715099335,0,-1.125,1.125,2,128,0.6136460554371
"56",669,936,1208,1843,2804,2387,0.208128482464766,0.389618358080746,0.31214156971981,1.52566225165563,0.397806580259222,-517.6008,3387.4067,-2816.4486,9.33,1525,1.21711814403534,33.690071105957,0.25,0.5,2,1,0.596635514018692
"57",617,881,1060,1708,2614,2160,0.234104046242775,0.47072497457504,0.35109264944916,1.61132075471698,0.422972237343495,-443.0332,3115.5601,-2597.1815,37.34,1464,0.337614715099335,0,0.125,0.125,1,128,0.634372023404545
"58",574,776,988,1707,2417,1961,0.266790352504638,0.539627739417592,0.400111296605454,1.72773279352227,0.419676945668135,-302.231,2952.9418,-2380.1741,31.33,1561,4.53271436691284,131.987213134766,1.875,2.375,6,8,0.62942299221847
"59",857,1190,1548,2204,3251,2626,0.174840085287846,0.323758760240845,0.262225183211193,1.42377260981912,0.354865596999375,-647.5914,4079.7795,-3127.3223,32,2006,9.1369457244873,28.442928314209,0,4,12,1,0.532242941973122
"60",1054,1417,1794,2350,3495,2908,0.134169884169884,0.26679462571977,0.201230546507419,1.30992196209588,0.32161089052751,-884.3618,4538.6232,-3332.7214,10.66,1686,5.22670364379883,14.9314155578613,1.625,2.875,8,2,0.482370734473958
"61",1133,1531,1869,2493,3726,3145,0.143053645116919,0.299395451492179,0.214555873925501,1.3338683788122,0.331903485254692,-953.6584,4831.5615,-3575.1683,2,1712,8.05635929107666,2.38594436645508,1.125,3.375,14,1,0.497810740773836
"62",1315,1714,2140,2630,3467,2955,0.10272536687631,0.2184184719622,0.154071900220103,1.22897196261682,0.236668450151596,-1051.17,5080.7605,-3154.1499,63.34,1593,0.754894495010376,153.434951782227,-0.25,0.25,1,16,0.354971020954079
"63",2177,3027,3754,4240,4848,4339,0.0607955966975231,0.116407185628743,0.0911876915379323,1.12946190729888,0.127179725645199,-1815.9746,8197.4569,-4190.8671,13.33,1526,5.08888754974322e-14,135,0,0,0,16,0.19075850043592
"64",1335,1704,2089,2458,3469,2927,0.0811524081812184,0.185222367232206,0.121715228147334,1.17663954044998,0.24829075206909,-1143.578,4940.1733,-3153.4841,35.33,1343,5.05115270614624,143.130096435547,-1.125,2.375,8,4,0.372402626607898
"65",1529,2149,2783,3303,4616,4104,0.0854419980282616,0.152322924600152,0.128152468578001,1.18684872439813,0.247736180564941,-1431.0274,6495.6287,-4396.7827,0.67,1547,0.954841256141663,45,0.375,0.375,1,64,0.371579160754105
"66",705,935,1395,2472,2710,1917,0.278510473235066,0.484654846548465,0.417711700064641,1.77204301075269,0.320341047503045,-50.4357999999999,3814.4949,-2423.6819,1.33,2021,12.2994165420532,90,-1.75,5,18,1,0.480453050785532
"67",453,673,695,2370,1749,1133,0.546492659053834,1.33211388579609,0.819605284619149,3.41007194244604,0.43126022913257,604.0008,2931.5471,-1461.8964,0,2556,5.09561967849731,97.5946350097656,0.5,2,8,32,0.646758028226631
"68",776,1057,1414,1819,2303,1873,0.125270646458398,0.225802854594112,0.187876913561157,1.28642149929279,0.239171374764595,-559.5298,3340.7116,-2085.787,0.67,1428,3.63139343261719,158.198593139648,0.375,1.375,5,4,0.358708809683927
"69",891,1197,1635,2401,2964,2504,0.189791873141724,0.346324260783073,0.284652545522111,1.46850152905199,0.28897586431833,-524.8174,4180.7829,-2811.2299,0.67,1926,17.7753162384033,36.0273742675781,5.375,8.625,25,128,0.433416675725622
"70",785,1166,1656,2264,3135,2700,0.155102040816327,0.240753939969906,0.232623389873741,1.36714975845411,0.308703819661866,-639.0726,4113.8595,-3088.8059,0,1500,9.19103336334229,169.508529663086,-3.125,5.375,14,4,0.463007408953355
"71",800,1083,1437,1852,2003,1785,0.126178169656431,0.231843575418994,0.189238486092111,1.28879610299235,0.16453488372093,-533.8568,3308.9274,-1793.339,0,1682,24.8515167236328,143.275894165039,2.5,11,35,4,0.24676645836361
"72",640,911,1203,1923,2323,1785,0.230326295585413,0.414555504375864,0.345434191588038,1.59850374064838,0.317640385706183,-271.071,3214.89,-2133.319,0,1882,22.2431182861328,143.790557861328,1.375,10.125,30,16,0.476393024245002
"73",1134,1533,2088,2639,3198,2764,0.116564417177914,0.206738706288459,0.174828133262824,1.26388888888889,0.209988649262202,-839.7938,4838.4048,-2936.5265,0,1427,8.6913013458252,117.552810668945,1.75,3.75,12,4,0.314953182635014
"74",1031,1418,1770,2217,2626,2442,0.112114371708051,0.218881598276369,0.168150470219436,1.25254237288136,0.194722474977252,-815.1506,4155.7857,-2435.4534,34.66,1774,1.6876049041748,90,0.625,0.875,3,2,0.292050494711703
"75",873,1097,1448,1861,2655,2295,0.124811121184648,0.257963772642099,0.187188397038828,1.28522099447514,0.294174993906897,-711.8802,3581.4905,-2541.7616,56,1769,2.13429999351501,161.565048217773,-0.375,0.875,3,4,0.441208724259778
"76",1056,1369,1863,2418,3539,2897,0.129642606867554,0.244407257354236,0.194441200513839,1.29790660225443,0.310255460940392,-850.2588,4602.879,-3359.2636,0,1538,6.20105361938477,77.47119140625,-2,3,10,2,0.465340120314669
"77",638,833,1060,1684,2157,1765,0.227405247813411,0.478527607361963,0.341045727819275,1.58867924528302,0.34100093254585,-334.8184,2919.742,-2042.0468,40.67,1874,4.05866432189941,48.366455078125,-0.125,1.625,5,64,0.511421911421911
"78",954,1258,1728,2164,2576,2234,0.112024665981501,0.202677575306805,0.168015414258189,1.25231481481481,0.197026022304833,-694.5684,3966.8706,-2347.0802,26,1591,2.90182161331177,144.462326049805,-1.5,2,6,2,0.295504704379138
"79",803,1035,1369,1853,2668,2177,0.150217256362508,0.299097762946484,0.225290923196276,1.35354273192111,0.321773594253158,-605.3604,3479.6617,-2527.5973,8,1414,2.05277514457703,170.537673950195,-0.5,0.75,3,8,0.482600619195046
"80",929,1196,1563,2023,2280,1914,0.128276631344116,0.259330251437592,0.192388122124634,1.29430582213692,0.186572989851678,-595.959,3651.9675,-1993.2136,0,1613,4.53271436691284,41.9872131347656,1.25,2,6,1,0.279823077923767
"81",770,933,1250,1681,2132,1783,0.14704878880928,0.316260639859114,0.220535561998977,1.3448,0.260792430514488,-507.182,3075.7112,-1959.2023,18.67,1714,2.56950283050537,156.801406860352,1.625,1.625,4,8,0.391130820399113
"82",1026,1386,1737,2098,2651,2335,0.0941329856584094,0.187007874015748,0.141181071568244,1.20782959124928,0.208295350957156,-842.4624,4034.154,-2415.9007,26,1489,11.7957096099854,106.389541625977,-0.5,5,16,2,0.312407428506323
"83",775,1071,1568,2201,2693,2203,0.167949058105598,0.272962483829237,0.251890171110227,1.40369897959184,0.264022529922553,-464.4462,3813.9611,-2519.0676,0,1651,2.13429999351501,18.4349479675293,-0.375,0.875,3,64,0.395987328405491
"84",748,934,1202,1613,2409,2002,0.146003552397869,0.319496268656716,0.218966435801811,1.34193011647255,0.334256438659651,-589.98,3100.4408,-2302.9915,16.67,1611,3.4389123916626,11.3099327087402,0.5,1.5,5,1,0.501315242973834
"85",873,1178,1519,2267,3033,2527,0.19756999471738,0.386803185437998,0.296315858972666,1.49242922975642,0.332601054481547,-560.2782,4047.6397,-2904.5891,38.66,1803,7.37130689620972,30.0685806274414,1.5,3.25,11,128,0.498846787479407
"86",1187,1595,1927,2267,2735,2551,0.0810681926561755,0.172501268391679,0.121587793539158,1.17644006227296,0.173316173316173,-998.0498,4420.0783,-2480.6592,29.34,1445,1.06752026081085,18.4349479675293,0.5,0.5,1,64,0.259946380697051
"87",776,886,1133,1549,2159,1745,0.155108128262491,0.411392405063291,0.232618825722274,1.36716681376876,0.311664641555286,-521.837,2921.6588,-1987.3067,35.34,1597,9.70292663574219,88.0250549316406,-0.5,3.75,15,32,0.467425968109339
"88",879,1161,1454,1805,2517,2247,0.107701749002762,0.222857142857143,0.161527841693511,1.2414030261348,0.267690757995467,-762.3478,3533.1731,-2398.459,26,1448,5.73025560379028,93.366455078125,0.375,2.375,8,16,0.40148558479164
"89",957,1286,1594,2007,2601,2267,0.114690363787837,0.234952781886449,0.17201166180758,1.25909661229611,0.240047675804529,-763.0946,3828.3625,-2399.8581,14.67,1477,13.2025480270386,11.5921745300293,0.125,5.375,19,128,0.36002860207365
"90",1127,1513,2098,2795,3888,3155,0.14244839566728,0.251388588328645,0.213650761213855,1.33222116301239,0.299031072502506,-845.7824,5160.6793,-3668.5589,4.67,1408,0.337614715099335,90,0.125,0.125,1,32,0.44850914557755
"91",1127,1565,1952,2549,3473,3106,0.13263719173517,0.256906790601601,0.19893368877041,1.30584016393443,0.28036866359447,-946.1272,4850.2823,-3344.0782,0,1687,2.36199140548706,90,-0.125,0.875,3,16,0.420514238319049
"92",877,1153,1529,2104,2749,2092,0.158271401045968,0.305753482930979,0.237374432365488,1.37606278613473,0.285179990649836,-549.5798,3795.1439,-2467.6164,0.67,1470,23.0215263366699,93.1798400878906,2.625,10.375,31,16,0.427719995325465
"93",964,1247,1587,2098,3084,2576,0.138670284938942,0.290936005465725,0.207977207977208,1.32199117832388,0.320488118175979,-777.9896,4035.7524,-2936.0183,32,1841,7.06204414367676,64.6538238525391,0.5,3,9,1,0.480680723536337
"94",899,1276,1618,1961,3068,2727,0.0958368259290305,0.1740233384069,0.143735158541696,1.21199011124845,0.309432351685873,-915.4148,3961.2349,-3022.1474,18.67,1910,0.954841256141663,135,0.375,0.375,1,4,0.464099007788328
"95",2064,2959,3629,4113,4791,4144,0.0625161456987858,0.116256725595696,0.0937681627381337,1.13337007440066,0.138004750593824,-1732.942,7948.7876,-4106.4546,0,1830,0,45,0,0,0,32,0.206994834035984
"96",1747,2270,2870,3215,3963,3490,0.056696795398521,0.117610963387196,0.0850382055706187,1.12020905923345,0.159959022391336,-1470.4624,6346.7135,-3482.3495,18,1546,6.52698659896851,101.888656616211,-1.5,3.75,10,4,0.239920977537133
"97",1725,2244,2869,3284,4159,3590,0.0674467739314156,0.137208225881108,0.101161940359145,1.14464970372952,0.183551508252703,-1436.4134,6436.9927,-3692.6679,29.34,1581,1.6876049041748,53.1301040649414,-0.125,0.625,2,1,0.275307675891015
"98",546,784,999,1475,1961,1588,0.192400970088925,0.352592592592593,0.288543140028289,1.47647647647648,0.325,-353.1916,2625.0594,-1851.1599,49.34,1684,2.78188633918762,165.963760375977,1,1.25,4,8,0.487417665934808
"99",661,830,1106,1511,2386,1895,0.15475735575086,0.317348377997179,0.232091690544413,1.36618444846293,0.366552119129439,-522.6476,2897.2847,-2288.4866,13.34,1477,6.89389324188232,136.974945068359,0.125,2.875,10,16,0.54974946313529
"100",531,730,999,1481,1944,1573,0.194354838709677,0.344926291684557,0.291473493247329,1.48248248248248,0.321100917431193,-320.502,2596.1685,-1845.2154,49.34,1684,2.78188633918762,165.963760375977,1,1.25,4,8,0.481569560047562
"101",728,1059,1551,2162,2684,2091,0.164556962025316,0.254202030287902,0.246802208159418,1.39393939393939,0.267532467532468,-434.225,3738.7212,-2470.8999,0.67,1452,3.01696133613586,26.5650482177734,-0.5,1.25,4,1,0.401251328060442
"102",959,1357,1860,2496,3335,2774,0.146005509641873,0.24595869750174,0.218983128658327,1.34193548387097,0.283926852743022,-720.5818,4550.4693,-3160.562,4,1650,6.31755065917969,64.7988739013672,-0.25,2.75,9,1,0.425849292657107
"103",1083,1491,2028,2630,3589,3012,0.129240017174753,0.225417509173968,0.193839218632607,1.29684418145957,0.277906355705893,-861.4742,4902.8313,-3396.974,0,1446,3.93109583854675,149.036239624023,1.125,1.875,6,8,0.416822429906542
"104",869,1232,1749,2405,3116,2390,0.157920077034184,0.256952604778692,0.236851606691539,1.37507146941109,0.280986639260021,-552.713,4250.6955,-2853.2324,0,1473,6.72136926651001,126.869903564453,0.625,2.625,9,4,0.421436645771247
"105",720,1053,1559,2547,3031,2147,0.240623477837311,0.379883112888342,0.360891269937903,1.6337395766517,0.320697167755991,-188.0026,4093.0652,-2743.1876,1.33,2021,12.2994165420532,90,-1.75,5,18,1,0.48099335584359
"106",1221,1654,2207,2783,3716,3426,0.115430861723447,0.209652762611924,0.173128944995491,1.26098776619846,0.25476954246159,-1052.3166,5288.2847,-3619.1762,0,1573,1.50952696800232,26.5650520324707,-0.625,0.875,3,64,0.382122056216764
"107",964,1312,1847,2405,3355,2834,0.131232361241769,0.222914669223394,0.196825396825397,1.3021115322144,0.289888504421376,-780.0376,4480.058,-3223.6429,0,1448,2.56950283050537,156.801406860352,-0.375,1.125,4,8,0.434790965881788
"108",626,877,1296,2340,2578,1883,0.287128712871287,0.481372187384729,0.430633851230579,1.80555555555556,0.330924109447599,-38.1733999999999,3597.123,-2355.6497,0,2197,17.0357418060303,180,-1.375,7.875,27,8,0.496322106078204
"109",676,947,1217,2685,2878,2059,0.376217324449001,0.746238308255388,0.564253683536195,2.20624486442071,0.405616605616606,143.07,3948.887,-2635.9149,0,1928,15.7573003768921,28.7059555053711,-5.5,8,24,1,0.60835062873886
"110",767,1011,1400,1943,2475,1960,0.16242895602752,0.295655014701078,0.243606998654105,1.38785714285714,0.27741935483871,-474.5044,3453.3527,-2269.2554,0,1603,14.4268436431885,159.904769897461,0.125,5.875,21,8,0.416075345116759
"111",770,1135,1705,2755,3896,2945,0.23542600896861,0.364027180696159,0.353099428315211,1.6158357771261,0.391180146402428,-386.2152,4670.4316,-3775.2079,0,1820,21.8228321075439,57.011474609375,-3.375,9.375,34,1,0.586717843434794
"112",1122,1625,2205,2781,3822,3379,0.115523465703971,0.189548505989206,0.173267823122431,1.26122448979592,0.268292682926829,-999.6196,5256.0684,-3707.2427,0,1418,9.87092685699463,61.6992416381836,1.125,4.125,13,2,0.402405640812941
"113",1339,1866,2328,2920,3759,3470,0.11280487804878,0.216168845395458,0.169191197484996,1.25429553264605,0.235091177920158,-1139.2146,5574.0357,-3579.1203,0,1610,3.38906717300415,84.2893981933594,-0.25,1.25,5,32,0.352607802874743
"114",1428,1890,2497,3094,4018,3426,0.106778751565015,0.202592642866839,0.160153804882411,1.23908690428514,0.233461243284728,-1127.9656,5854.6324,-3697.4306,0,1349,4.10029363632202,99.4623260498047,-1.25,1.75,6,4,0.350164991174891
"115",826,1153,1554,2023,2724,2368,0.131115459882583,0.227537356879488,0.19664570230608,1.3018018018018,0.273492286115007,-672.323,3768.6528,-2613.6439,0.67,1551,40.1435127258301,177.597396850586,6.25,19.75,68,8,0.410190487320323
