"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"13",990,1299,1648,2019,2782,2670,0.101172620670848,0.206892705777381,0.151738241308793,1.2251213592233,0.255981941309255,-120.4479,4295.8421,1389.0773,20,1279,0.0186317432671785,41.3947596549988,0.5,0.5,1,16,0.383929579054283
"14",1404,1952,2154,2552,3102,2831,0.084572885677858,0.201131999191429,0.126845851481993,1.18477251624884,0.180365296803653,-220.5678,5374.4957,1895.4481,20,1265,0.107912488281727,39.1116056442261,0,2.5,9,32,0.270522210596404
"15",1658,2193,2490,2915,3580,3285,0.0786308973172988,0.195997048515034,0.117935436129868,1.17068273092369,0.179571663920923,-272.3351,6174.4838,2162.2228,10,1322,0.0166651234030724,45,0.375,0.375,1,64,0.269335310106252
"16",1412,1884,2181,2683,3373,3024,0.103207236842105,0.242277992277992,0.154794942954055,1.23016964695094,0.214620093626215,-139.8424,5567.0859,1977.753,15,1375,0.0300372242927551,39.6996083259583,0.5,0.75,3,32,0.321901161220632
"17",1098,1546,1794,2258,3017,2838,0.114511352418559,0.242272347535505,0.171745835903763,1.25863991081382,0.254209104136354,-113.9058,4750.5738,1583.0936,20,1359,0.0636516436934471,41.6610116958618,0.625,1.625,6,8,0.381274030967474
"18",1525,2183,2566,2910,3598,3410,0.0628195763330898,0.125191061940461,0.0942207614352232,1.13406079501169,0.167423750811162,-307.736,6216.6765,2114.6788,15,1282,0.0186317432671785,42.3220548629761,0.5,0.5,1,4,0.251115256711818
"19",768,1016,1279,2419,2594,1982,0.308274743104381,0.657591139824642,0.462349601189671,1.89132134480063,0.339530080041312,594.0282,3941.4429,1566.5326,15,1623,0.18893264234066,43.2318080663681,-1.375,4.625,13,1,0.509229379114496
"20",1050,1508,1675,2449,2890,2403,0.187681862269641,0.418378378378378,0.281488665292763,1.46208955223881,0.266155531215772,177.745,4629.0292,1746.7387,0,1517,0.0963458865880966,40.1579084396362,0.25,2.25,6,16,0.399189573978754
"21",817,1138,1208,2429,2799,2182,0.33571624965631,0.859738065061259,0.503505154639175,2.01076158940397,0.397055153481408,565.8741,4078.8038,1589.6451,0,1710,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,0.595508421709295
"22",1068,1451,1724,2245,2669,2369,0.131267321743512,0.28438864628821,0.196876180879204,1.30220417633411,0.2151149556112,9.64749999999998,4442.0866,1588.8262,5,1585,0.0474716164171696,44.3389568328857,0.125,1.125,4,128,0.322635711847047
"23",1065,1544,1961,2421,2390,2180,0.104974897307166,0.185468913797274,0.157444381061038,1.23457419683835,0.0985980234428867,33.9935000000003,4581.4172,1634.6715,0,1427,0.0647275745868683,42.6438055038452,3.125,3.875,12,8,0.147880041365047
"24",1271,1686,2077,2492,2832,2446,0.0908295031735609,0.191332411249424,0.136229346755663,1.1998074145402,0.153799144428601,-78.2936999999998,4986.7267,1855.4851,30,1499,0.433493793010712,41.622162103653,-4.25,11,31,4,0.230675221509319
"25",995,1275,1543,1958,2533,2478,0.118537560696944,0.27633506458916,0.177780951020991,1.26895657809462,0.24288518155054,-83.3974,4071.8571,1289.9134,40,1497,0.0131753943860531,42.1801578998566,-0.25,0.25,1,16,0.364283085980621
"26",1128,1517,1741,2293,2626,2478,0.136836886465047,0.322429906542056,0.205229892179948,1.31705916140149,0.202656285779711,-4.62169999999998,4530.4045,1521.1255,0,1534,0.0242908541113138,42.3988268375397,-0.375,0.625,2,2,0.3039496279336
"27",708,935,1126,1843,2464,2175,0.241495453014483,0.54483282674772,0.362182185553123,1.63676731793961,0.372701949860724,216.6925,3484.1422,1202.6158,60,2276,0.0555331110954285,38.9436135292053,-0.875,1.625,6,32,0.558975073109595
"28",913,1212,1355,1912,2372,2242,0.170492806856443,0.435769050226882,0.255700076511094,1.41107011070111,0.272873624899383,37.8355000000003,3794.0021,1243.5439,40,1735,0.0242908541113138,43.969623208046,-0.625,0.625,2,128,0.409255533199195
"29",845,1171,1325,2094,2385,2022,0.22491956712489,0.518543492919757,0.337330019008627,1.58037735849057,0.285714285714286,251.4184,3804.3713,1396.0664,0,1719,0.0186317432671785,42.9655561447144,-0.375,0.375,2,128,0.428513677401967
"30",912,1250,1562,2229,2664,2387,0.17594302294909,0.350167996640067,0.263879730977186,1.4270166453265,0.260766682442026,155.9392,4230.549,1476.0881,45,1705,0.0186317432671785,39.1804623603821,-0.5,0.5,1,128,0.391103750147876
"31",1076,1533,1764,2774,2875,2485,0.222565006610842,0.477405936850066,0.333810730417539,1.57256235827664,0.239491269670188,368.8069,4894.6807,1771.7202,0,1687,1.77635683940025e-15,40.2876110076904,0,0,0,16,0.359198189460071
"32",731,951,1090,2068,2135,1663,0.309689677010766,0.782024628178474,0.46446097831249,1.89724770642202,0.324031007751938,478.877,3384.0868,1320.1351,25,1615,0.0186317432671785,39.1804623603821,-0.5,0.5,1,128,0.48597116726089
"33",1422,1856,2086,2778,3252,3121,0.142269736842105,0.373650107991361,0.213382670366944,1.33173537871524,0.218433870363432,-25.2996000000002,5544.0867,1816.4733,40,1685,8.88178419700125e-16,43.4292036294937,0,0,0,128,0.327620118010677
"34",1216,1499,1769,2372,2976,2627,0.145617000724463,0.389837083010085,0.218399130749728,1.34087054833239,0.254373024236038,13.7815,4745.3743,1688.7238,40,1692,0.00589248817414045,41.0730092525482,-0.125,0.125,1,64,0.381519334105995
"35",821,1132,1354,1992,2458,2193,0.190675433353258,0.402828639979795,0.285970416853429,1.4711964549483,0.289611752360965,146.2511,3802.8998,1325.3854,30,1648,0.0542733334004879,42.8624744415283,1.375,1.375,5,2,0.434360655737705
"36",991,1448,1658,2497,2745,2516,0.201925391095066,0.418370399920215,0.302851642401636,1.50603136308806,0.24687712923007,234.2477,4590.9194,1567.4133,25,1517,0.0705931782722473,41.0730092525482,0,1.5,6,8,0.370273645963438
"37",876,1290,1598,2548,2922,2368,0.22913651712494,0.426621160409556,0.343663330519715,1.59449311639549,0.292920353982301,388.7566,4519.074,1732.2558,0,1376,0.0736997947096825,40.5736622810364,-0.5,1.75,6,16,0.439331932308373
"38",876,1290,1598,2548,2922,2368,0.22913651712494,0.426621160409556,0.343663330519715,1.59449311639549,0.292920353982301,388.7566,4519.074,1732.2558,25,1376,0.0736997947096825,40.5736622810364,-0.5,1.75,6,16,0.439331932308373
"39",817,1132,1257,1823,2832,2707,0.183766233766234,0.436930677782924,0.275604609641292,1.4502784407319,0.385179750550257,-13.6835000000001,3886.6887,1208.7732,0,1336,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2,0.577698985206015
"40",903,1272,1657,2331,2999,2681,0.16900702106319,0.306280105425793,0.253478751410305,1.4067592033796,0.288230240549828,142.8497,4521.2563,1574.375,5,1479,0.0736997947096825,40.0015597343445,-0.5,1.75,7,16,0.432298936969827
"41",791,1133,1426,2286,2871,2341,0.231681034482759,0.43783728744527,0.347474747474747,1.60308555399719,0.336281126367233,327.3712,4168.8504,1584.5151,0,1653,0.12032113224268,40.2531418800354,-0.5,2.75,8,16,0.504363001745201
"42",974,1375,1624,2187,2964,2668,0.147730254526371,0.304192781499892,0.221566312475403,1.34667487684729,0.292066259808195,6.25170000000008,4463.7615,1548.3583,40,1553,0.0395079031586647,41.5366568565369,0.25,1,4,2,0.438051650866296
"43",680,963,1033,2131,2630,1992,0.347029077117573,0.84984520123839,0.52046136830463,2.06292352371733,0.435981435981436,514.3409,3613.7453,1449.2255,25,1751,0.188581913709641,41.2280058860779,-0.5,4.25,17,8,0.653882898867204
"44",763,1137,1290,2366,2839,2288,0.294310722100656,0.613524917322386,0.441405715848489,1.83410852713178,0.375151368370065,469.0118,4113.3921,1565.6048,40,1719,0.202416270971298,41.9600961208344,-3.25,5,15,8,0.562658917544497
"45",949,1174,1407,1899,2427,2193,0.148820326678766,0.381454489068073,0.223196733706336,1.34968017057569,0.2660406885759,13.8945000000001,3812.7153,1318.4234,50,1656,0.0748598501086235,43.4292036294937,-0.75,1.75,6,2,0.399008997261703
"46",950,1320,1645,2424,3145,2809,0.191447530105677,0.376692456479691,0.287136011795061,1.47355623100304,0.313152400835073,183.0676,4672.6681,1617.8305,65,1852,0.0176758281886578,39.5022130012512,-0.375,0.375,1,128,0.469679574157186
"47",509,857,891,2688,2205,1461,0.502095557418273,1.06520450503853,0.753038133817572,3.01683501683502,0.424418604651163,1160.652,3521.0088,1502.2867,0,1540,0.168457642197609,42.8887841701508,-1.375,3.875,14,1,0.636525108994025
"48",441,683,692,2689,1976,1297,0.590653652765454,1.41250530485217,0.885849475085021,3.88583815028902,0.481259370314843,1343.2522,3216.1049,1347.7391,55,1577,0.0963458865880966,41.9881098270416,-2.5,3,10,8,0.721753794266442
"49",835,1138,1296,1951,2310,2018,0.201724668925162,0.472514788630789,0.302540415704388,1.5054012345679,0.281198003327787,163.6541,3666.1398,1308.6907,40,1926,0.0186317432671785,44.5363523960114,-0.125,0.375,2,128,0.421738527658395
"50",1089,1489,1726,2284,2533,2340,0.139152119700748,0.311836369732871,0.208702156838299,1.32329084588644,0.189481098849495,29.7144000000001,4436.5069,1529.159,0,1498,0.0841692388057709,41.5054168701172,0.25,2,6,4,0.284188285009978
"51",1293,1662,2024,2263,2503,2352,0.0557499416841614,0.12684428404628,0.0836151603498542,1.11808300395257,0.105809586922907,-217.2039,4696.0682,1631.8917,5,1351,0.0166651234030724,41.8584072589874,-0.375,0.375,1,8,0.158696852567642
"52",897,1190,1481,2397,2814,2189,0.236204228984012,0.502578733677165,0.354260667783937,1.61850101282917,0.310360884749709,377.2759,4255.5015,1688.1908,30,1507,0.0670846626162529,42.3775534629822,-0.625,1.625,6,2,0.465487137702247
"53",1050,1400,1669,1840,2144,1968,0.048731832430892,0.107412060301508,0.0730873343781165,1.10245656081486,0.124573826383425,-209.6436,3897.9506,1383.99,30,1461,0.0670846626162529,41.982762336731,0.125,1.625,6,8,0.186836239674839
"54",1318,1872,2251,2764,3033,2810,0.102293120638086,0.200829940494832,0.153424384408334,1.2278987116837,0.147993943981832,-60.7389999999999,5472.562,1906.3208,35,1398,0.0459898859262466,44.9093401134014,-0.25,1,3,64,0.221969912006812
"55",1021,1496,1890,2334,2988,2714,0.105113636363636,0.184461985874533,0.157651793111611,1.23492063492063,0.225092250922509,-56.5654999999997,4773.0979,1668.4709,5,1385,0.0176758281886578,41.0730092525482,-0.375,0.375,1,16,0.337603771651122
"56",1134,1605,1892,2499,3123,2874,0.138237303575495,0.283804002244249,0.207332346578618,1.3208245243129,0.245463609172483,1.50770000000028,5016.3593,1715.1177,5,1550,0.0591503791511059,39.6018815040588,0.75,1.5,5,32,0.368158708005184
"57",1087,1633,2030,2533,3308,3070,0.110234494849879,0.191648251162082,0.165333625506738,1.24778325123153,0.239415511427501,-68.2491999999999,5217.083,1773.6978,25,1361,0.0186317432671785,40.7512588500977,0.5,0.5,1,16,0.359089631919078
"58",1513,2113,2367,2702,3106,2815,0.066087985796015,0.150697255960414,0.0991222014005326,1.14152936206168,0.135026493696327,-267.1062,5665.0492,2033.8991,55,1355,0.0166651234030724,45,-0.375,0.375,1,64,0.202521238695533
"59",968,1328,1561,2080,2774,2434,0.142543257346883,0.309887747790781,0.213785527941782,1.33247918001281,0.279815455594002,0.387399999999957,4233.517,1515.7088,0,1235,0.0542733334004879,42.8624744415283,0.25,1.25,4,1,0.419674777995618
"60",976,1396,1639,2137,2736,2519,0.131885593220339,0.267626827171109,0.197802197802198,1.30384380719951,0.250742857142857,-25.59,4346.941,1485.1957,45,1485,0.0186317432671785,42.9655561447144,0.5,0.5,1,1,0.376071306136442
"61",1083,1469,1698,2205,2807,2489,0.129900076863951,0.296734168324944,0.194825156910465,1.29858657243816,0.246170921198668,-34.0872,4486.0563,1599.1101,30,1604,0.0459898859262466,43.5198636054993,-0.25,1,3,1,0.36921540339585
"62",806,1135,1311,1942,2511,2165,0.193974792499231,0.419102019128587,0.290917473490088,1.48131197559115,0.313971742543171,133.3855,3758.7333,1357.3876,30,1819,0.112105131149292,40.3246312141418,1.5,3,8,16,0.470896010464356
"63",893,1233,1450,1942,2856,2588,0.145047169811321,0.311747560511976,0.217538688282977,1.33931034482759,0.326521133302369,-37.8662000000001,4099.2343,1399.448,30,1548,0.0372505597770214,39.8239636421204,0.375,0.875,3,32,0.489724834552421
"64",912,1193,1476,1977,2332,1941,0.14509122502172,0.313595393089634,0.217605327928189,1.33943089430894,0.224789915966387,78.7771,3808.2382,1444.2246,30,1488,0.0428721718490124,42.9221050739288,-0.25,1,4,2,0.337140606538007
"65",866,1166,1309,1907,2395,2000,0.185945273631841,0.457606366697276,0.278874553085652,1.45683728036669,0.293196544276458,112.0612,3688.4449,1381.1922,25,1681,0.0727582350373268,42.3988268375397,-0.125,1.625,6,2,0.439735456876772
"66",1515,2024,2329,2690,3450,3230,0.0719266786212393,0.17020273455917,0.10787927084371,1.15500214684414,0.193978196919882,-293.0567,5803.6113,1982.8777,20,1312,0.0186317432671785,43.8928512334824,0.5,0.5,1,1,0.290942123021023
"67",1203,1603,1866,2373,2994,2720,0.119603680113234,0.278724573941726,0.179384361363368,1.27170418006431,0.232098765432099,-73.9622000000001,4867.1596,1695.0186,30,1352,0.0235658623278141,41.0730092525482,0.25,0.5,2,16,0.348112334122004
"68",1562,2015,2402,2744,2772,2596,0.0664593859308201,0.157111356119074,0.0996793937627514,1.14238134887594,0.0715114031696946,-199.6551,5522.9804,1939.6553,35,1217,0.0474716164171696,43.6954556703568,-0.625,1.125,3,1,0.107256739781621
"69",858,1160,1536,1983,2156,1882,0.127024722932651,0.234522560335782,0.19051001562722,1.291015625,0.167930660888407,80.3922000000001,3751.5031,1371.6802,35,1317,0.0686105638742447,43.1842249631882,-0.375,1.625,5,1,0.251861882193636
"70",1028,1332,1617,2012,2425,2202,0.108845411959217,0.246566791510612,0.1632456261193,1.24427952999382,0.19990103908956,-58.5031999999999,4076.8766,1429.1386,35,1273,0.0186317432671785,44.5363523960114,0.5,0.5,1,1,0.299814471243043
"71",952,1332,1649,2523,3059,2411,0.209491850431448,0.413982569154983,0.314200119832235,1.53001819284415,0.299490229396771,313.5302,4618.586,1821.9467,0,1406,0.0883539170026779,39.5687808990479,0.5,2,7,64,0.449187639375597
"72",1194,1437,1675,1980,2335,1944,0.0834473324213406,0.247886866059818,0.125153877718506,1.18208955223881,0.164588528678304,-131.4489,4080.584,1564.8371,10,1394,0.0471055805683136,39.5022130012512,0,1,4,32,0.246852013464655
"73",980,1372,1618,2340,2970,2588,0.182415361293583,0.384124281762077,0.273588480485032,1.44622991347342,0.294681778552746,142.1472,4531.7132,1623.4236,0,1669,0.0940030366182327,39.5022130012512,0,2,8,32,0.441974501471069
"74",958,1438,1728,2405,3152,2718,0.163803532542947,0.302826981570943,0.245675577597678,1.39178240740741,0.291803278688525,105.6428,4739.5377,1725.0044,30,1624,0.079110786318779,43.4817867279053,-0.25,1.75,5,1,0.437660075811904
"75",1128,1605,1951,2571,3360,3043,0.137107474568775,0.266414575455483,0.205638474295191,1.31778575089698,0.265298437205799,6.1368999999998,5202.0198,1802.7674,25,1389,0.0117845674976707,44.2146018147469,0,0.25,2,128,0.397910194860209
"76",886,1261,1477,2149,2614,2307,0.185328185328185,0.384703457751317,0.277953950089618,1.45497630331754,0.277927157174285,146.9831,4102.885,1453.2152,35,1579,0.250462561845779,41.329160451889,0.875,5.875,20,4,0.416839789808139
"77",1455,2082,2452,3033,3656,3334,0.105925250683683,0.212555791322163,0.158873393491933,1.23694942903752,0.197118533071382,-103.1323,6168.6368,2162.2083,30,1402,0.0333209969103336,43.4292036294937,0,0.75,2,1,0.295653597446182
"78",1339,1937,2307,2832,3494,3203,0.102159953298307,0.197889182058048,0.153225021889289,1.22756827048114,0.204619893121876,-112.8028,5808.3768,2022.0021,40,1208,0.0300372242927551,42.4464099407196,0.5,0.75,3,2,0.306903387055072
"79",1486,2242,2779,3128,4247,3948,0.0590824445573049,0.100773850773851,0.0886161658908168,1.12558474271321,0.208938229433533,-327.7836,6802.705,2339.2412,10,1210,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2,0.313385042339714
"80",878,1262,1559,2174,3040,2654,0.164746852397536,0.310983009708738,0.247087183607875,1.39448364336113,0.32202652750598,77.2838000000001,4374.3122,1560.54,30,1559,0.089512899518013,39.9071044921875,0.625,2.125,7,16,0.48298728122622
"81",938,1394,1750,2137,2600,2358,0.0995626447131464,0.172675352489738,0.149324758842444,1.22114285714286,0.195402298850575,-50.4488,4320.0977,1523.82,25,1402,0.150912865996361,41.6932587623596,-0.125,3.625,10,4,0.293069762096311
"82",646,961,1144,2315,2430,1782,0.338537149465163,0.675317185697809,0.507732331261743,2.0236013986014,0.35982092893117,642.0095,3662.0753,1503.6811,0,1512,0.122007139027119,44.8292647898197,-4.125,4.375,10,64,0.539655895929501
"83",897,1256,1473,1843,2011,1811,0.111580217129071,0.233910734606145,0.167345092718227,1.25118805159538,0.154420206659013,-22.7600999999998,3622.5631,1295.1386,25,1183,0.0503035522997379,43.0025762319565,0.375,1.125,4,1,0.231597072750753
"84",1220,1636,1949,2306,2903,2589,0.0839012925969448,0.183982683982684,0.125837151921043,1.18317085684967,0.196619950535862,-161.2158,4833.1409,1735.3835,0,1307,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,0.294899536321484
"85",1002,1436,1924,2738,3429,3011,0.174603174603175,0.300679669030733,0.261876675603217,1.42307692307692,0.281150756585092,224.5366,5201.1537,1849.3981,25,1422,0.0647275745868683,39.5022130012512,-0.375,1.375,5,32,0.421686746987952
"86",1028,1364,1950,2637,2832,2393,0.149771092217135,0.259127942063971,0.224632152588556,1.35230769230769,0.18444165621079,236.8866,4804.078,1798.8497,25,1349,0.0242908541113138,39.7471914291382,0.375,0.625,2,64,0.276633559853633
"87",1503,1997,2360,2724,3062,2935,0.0715971675845791,0.162138084632517,0.107385190284197,1.15423728813559,0.129472519365548,-229.2418,5637.4272,1908.2215,45,1513,8.88178419700125e-16,40.2876110076904,0,0,0,128,0.194190871369295
"88",1273,1712,1958,2318,2594,2341,0.0841908325537886,0.199137072685032,0.126271483689933,1.18386108273749,0.139718804920914,-150.2497,4733.7844,1698.315,30,1259,0.0705931782722473,41.0730092525482,0.5,1.75,6,8,0.209555189456343
"89",850,1165,1540,2121,2366,1950,0.158699808795411,0.291257268899138,0.238017206063089,1.37727272727273,0.211469534050179,178.0727,3914.6475,1497.0615,0,1441,0.0416425801813602,40.2876110076904,0.25,1,3,8,0.317163701523103
"90",1052,1476,1857,2234,2634,2326,0.0921535076998289,0.171769637324585,0.138213369180007,1.20301561658589,0.173012692050768,-62.9806,4495.53,1635.3256,5,1384,0.0474716164171696,40.5538630485535,0.25,1.25,4,8,0.259490148057442
"91",900,1229,1484,2232,2702,2225,0.201291711517761,0.426259402780944,0.301896946051392,1.50404312668464,0.290969899665552,228.0827,4152.5633,1572.5772,0,1358,0.0428721718490124,40.7947096824646,0.25,1,4,8,0.436402723038338
"92",1100,1485,1685,2056,2414,2213,0.099171344560278,0.23678835843758,0.148737137511693,1.22017804154303,0.177848255672115,-113.3835,4217.1241,1476.2286,15,1511,0.0474716164171696,40.9486541748047,0.125,1.125,4,8,0.266739846322722
"93",1004,1412,1743,2462,2860,2317,0.170986920332937,0.333426080504545,0.256449887052669,1.41250717154332,0.242667825331306,201.3816,4595.5633,1781.1733,35,1450,0.0395079031586647,43.1074531078339,0,1,3,2,0.36396220267188
"94",798,1128,1312,1984,2042,1687,0.203883495145631,0.433884297520661,0.305778856362809,1.51219512195122,0.217650566487776,238.5208,3522.2539,1335.5347,10,1513,0.129442989826202,42.7344653606415,1.125,3.125,11,2,0.326427187360262
"95",798,1128,1312,1984,2042,1687,0.203883495145631,0.433884297520661,0.305778856362809,1.51219512195122,0.217650566487776,238.5208,3522.2539,1335.5347,5,1513,0.129442989826202,42.7344653606415,1.125,3.125,11,2,0.326427187360262
"96",890,1354,1576,3410,2292,1733,0.367829923786603,0.74047157622739,0.551689561816906,2.16370558375635,0.185108583247156,1155.4486,4688.2143,1835.3531,0,1501,0,43.4292036294937,0,0,0,64,0.277626987204343
"97",1613,2368,2573,2821,3137,2769,0.0459770114942529,0.100608519269777,0.0689591250347576,1.09638554216867,0.0987740805604203,-355.5173,5972.7111,2220.6544,25,1387,0.166158869862556,42.3220548629761,0.25,3.5,13,4,0.148148148148148
"98",1194,1694,2105,2724,3321,3029,0.128183889003935,0.241796875,0.192255927114608,1.29406175771971,0.224106155547365,17.9830000000003,5410.0089,1877.0015,25,1422,0.0372505597770214,42.3220548629761,-0.375,0.875,3,4,0.336128259467428
"99",1113,1558,1993,2526,2819,2640,0.117946448329276,0.217107942973523,0.176900099568536,1.26743602609132,0.171654197838737,23.5034999999998,4914.9597,1676.6397,35,1464,1.77635683940025e-15,40.2876110076904,0,0,0,128,0.257454545454545
"100",1310,1795,2214,2589,2771,2703,0.0780762023735165,0.154984294924781,0.117102113042573,1.16937669376694,0.111735205616851,-143.0247,5211.5138,1738.1838,25,1461,0.0625570043921471,43.3626354932785,-0.25,1.5,4,1,0.167585999398255
"101",1153,1666,2027,2532,2781,2550,0.11076990568107,0.2087639520463,0.166136637789231,1.2491366551554,0.156821963394343,-12.3588999999999,4957.6661,1740.3479,25,1338,0.0353406183421612,39.5022130012512,-0.25,0.75,4,64,0.235208484974524
"102",1016,1595,1999,2499,3855,3555,0.111160515784793,0.181844631946465,0.166722240746916,1.25012506253127,0.317048172189956,-127.8779,5432.7118,1824.7474,25,1469,0.12032113224268,41.8928763866425,2.125,3.375,10,4,0.475531642326416
"103",1240,1760,2354,2592,2342,2221,0.0481196926809543,0.0802211136578131,0.0721722430001011,1.10110450297366,-0.00255536626916525,-119.0198,5016.6939,1775.2879,15,1466,0.111494272947311,44.2146018147469,6.375,6.375,12,32,-0.00383264132864899
"104",924,1389,1688,2261,2750,2445,0.145100025322867,0.262362637362637,0.217622483858716,1.33945497630332,0.239296980621902,69.7015000000002,4418.9942,1571.8434,35,1551,0.0424662828445435,42.055802822113,0,1,4,2,0.358905035484961
"105",1067,1429,1663,2261,2271,1830,0.152395514780836,0.352802359882006,0.228564148299146,1.35959110042093,0.154550076258261,136.6708,4159.757,1626.373,0,1473,0.0471055805683136,44.2146018147469,0,1,4,128,0.231795653831491
"106",923,1321,1716,2491,2954,2541,0.184216781554552,0.330321370727133,0.276292335115865,1.4516317016317,0.265096359743041,243.995,4623.8641,1683.6127,0,1524,0.0424662828445435,38.914210319519,-0.25,1,4,32,0.397601969810513
"107",565,792,887,1737,2136,1606,0.323932926829268,0.752878653675819,0.485806820346733,1.95828635851184,0.413165729407873,395.8975,2969.0818,1202.5421,45,2671,0.146722555160522,39.4223828315735,-2,4,12,32,0.619646105506863
"108",1023,1541,2001,2792,3390,2900,0.165032338827457,0.277485441661405,0.247522686971941,1.39530234882559,0.25765164162493,212.4978,5284.8923,1945.0396,5,2575,0.0898958370089531,44.0172062516212,1.875,2.375,11,128,0.386441621070203
"109",842,1404,1834,2825,4050,3062,0.212706589396866,0.329673985362608,0.319025646528597,1.54034896401309,0.376614547926581,365.439,5361.1365,2215.3374,30,2699,0.17705075442791,42.3428852558136,0,4.25,15,4,0.564873821055315
"110",621,871,977,2003,2228,1703,0.344295302013423,0.799438990182328,0.516356316054353,2.05015353121801,0.390327613104524,517.4408,3266.8773,1293.9483,0,2379,0.324083387851715,41.4502582550049,-0.125,7.875,26,8,0.585400093589144
"111",805,1153,1386,2175,3016,2590,0.22156697556866,0.442810640924907,0.332303804576723,1.56926406926407,0.370286233530214,215.1146,4196.8482,1505.4696,25,1535,0.0708370506763458,39.4190716743469,0.375,1.625,6,32,0.555366269165247
"112",837,1256,1611,2274,3016,2558,0.170656370656371,0.292663547276419,0.255951614978767,1.41154562383613,0.303652474605576,153.1675,4419.9695,1632.4183,30,1518,0.2081698179245,43.1698719263077,-0.375,4.875,17,1,0.455429497568882
"113",842,1257,1554,2435,3103,2584,0.220857357733768,0.404499540863177,0.331244516856749,1.56692406692407,0.33261756495598,304.2997,4515.5167,1684.0887,70,1471,0.0186317432671785,39.1804623603821,-0.5,0.5,1,128,0.498872785829308
"114",858,1256,1525,2269,2988,2518,0.196099103848181,0.373119358074223,0.294109895901963,1.48786885245902,0.324174606691779,194.042,4355.9237,1610.9848,20,1443,0.106316350400448,39.6128702163696,-0.375,2.375,9,32,0.486208042539049
