"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"28",805,1047,1359,1814,2982,2429,0.143397415694926,0.28932977235152,0.215062234126359,1.33480500367918,0.373876986869385,-706.7682,3566.0685,-2903.3155,46.67,1401,171.869903564453,1.6876049041748,143.130096435547,-0.125,0.625,2,4,0.560750892548658
"29",1691,2218,2659,3117,3788,3325,0.0792936288088643,0.17920025041083,0.118930148013503,1.17224520496427,0.17512021095083,-1357.8124,6089.1373,-3311.7462,12.67,1446,66.8014068603516,1.8175220489502,21.8014068603516,0.25,0.75,2,64,0.262659945715394
"30",1444,1901,2412,2959,3827,3374,0.10184323217278,0.207134201757043,0.152750628316113,1.22678275290216,0.226799166533098,-1174.2312,5685.5124,-3533.8694,63.34,1593,161.565048217773,0.754894495010376,153.434951782227,-0.25,0.25,1,16,0.340171488100008
"31",1001,1315,1577,2290,3160,2726,0.184380656839928,0.419856318454835,0.276535229476406,1.45212428662016,0.334177749630568,-717.4476,4247.0945,-3038.8745,38.66,1781,101.309936523438,1.21711814403534,146.309936523438,0,0.5,2,8,0.501213720316623
"32",657,898,1104,1710,1887,1593,0.215351812366738,0.444607483492296,0.322970332208207,1.54891304347826,0.261785356068205,-314.3728,2898.4419,-1718.7043,39.34,1648,90,5.08888754974322e-14,135,0,0,0,64,0.392612401805114
"33",746,1003,1300,1738,2612,2273,0.144173798551679,0.2776369168357,0.216225111074543,1.33692307692308,0.335378323108384,-647.5242,3342.127,-2572.3525,0.67,1379,174.17366027832,11.5975980758667,129.17366027832,2.5,5.25,16,4,0.503003194888179
"34",1342,1824,2307,2727,3700,3401,0.0834326579261025,0.16141429669485,0.125136557751515,1.18205461638492,0.231896121191943,-1230.6344,5391.2796,-3519.7418,0,1397,45,2.69895100593567,90,0,1,4,32,0.347815230961298
"35",713,981,1265,1744,2378,2188,0.159189099368561,0.300313479623824,0.238743977404885,1.37865612648221,0.305517430688993,-580.5488,3245.0945,-2364.2593,2,1854,3.62148475646973,18.2538623809814,41.3785152435303,-0.875,7.875,25,64,0.45821325648415
"36",879,1189,1571,2035,2865,2365,0.12867443150305,0.238217476126912,0.192984888395952,1.29535327816677,0.291704238052299,-704.8138,3848.5751,-2695.6096,5.34,1471,110.556045532227,4.0725884437561,65.5560455322266,-0.25,1.75,5,1,0.437507043840866
"37",896,1278,1700,2316,3364,2744,0.153386454183267,0.265654648956357,0.230051039462218,1.36235294117647,0.328593996840442,-716.8208,4310.6456,-3226.6038,0,1477,95.7105941772461,4.78729057312012,50.7105941772461,0.5,2,5,1,0.492842333892783
"38",844,1239,1741,2390,3740,3371,0.157104817235536,0.249346857230675,0.235628706281012,1.37277426766226,0.364714468162744,-826.7418,4530.2152,-3864.6359,0,1568,132.273681640625,7.06204414367676,87.273681640625,-1.125,2.875,10,1,0.547021800602025
"39",1128,1580,2099,2692,3742,3244,0.12377374243373,0.217152482788926,0.185641239695294,1.2825154835636,0.281287450778976,-961.9408,5097.1172,-3597.1856,0,1446,104.036239624023,3.93109583854675,149.036239624023,1.125,1.875,6,8,0.421895061200034
"40",1018,1371,1831,2559,3514,2985,0.165831435079727,0.307900524445948,0.248718824735224,1.39759694156199,0.314873713751169,-747.9996,4684.1992,-3390.8697,0,1603,116.07536315918,12.2994165420532,161.07536315918,-0.875,5.125,17,16,0.472266392292582
"41",1046,1441,1931,2360,3580,3133,0.0999766954089956,0.175762045231072,0.149947570779448,1.22216468151217,0.299219742333515,-1006.8754,4661.099,-3502.4181,0,1419,135,1.35022449493408,90,0,0.5,2,4,0.448788895944843
"42",1103,1471,1795,2240,3205,2760,0.110285006195787,0.234778938482642,0.16540701276174,1.24791086350975,0.282,-951.0246,4411.3705,-3014.4326,38.67,1475,23.1985912322998,1.8175220489502,21.8014087677002,0.25,0.75,2,1,0.422957704229577
"43",796,1042,1288,1919,2609,2199,0.196757093857187,0.428901576943991,0.295089633671083,1.48990683229814,0.338978701565307,-526.9794,3484.3264,-2497.9503,64,1867,86.0090866088867,10.1818943023682,41.0090866088867,-1.5,4.25,12,1,0.508402822322001
"44",1116,1525,1993,2582,3442,3015,0.128743169398907,0.238616107600065,0.193093650967107,1.29553437029604,0.266605335786569,-899.2814,4847.8612,-3276.8887,0,1498,8.13010215759277,1.6876049041748,36.8698978424072,0.125,0.625,2,64,0.399871216999356
"45",1341,1826,2310,2637,3127,2826,0.0661006670709521,0.126931138886732,0.0991409802930773,1.14155844155844,0.150266691189994,-1129.978,5107.4373,-2778.2507,40,1867,83.6598052978516,2.16078901290894,38.6598052978516,0.125,0.875,3,128,0.225379310344828
"46",592,784,920,1980,2157,1664,0.36551724137931,0.865730153544593,0.548181348043441,2.15217391304348,0.402014949626259,-5.52979999999997,3019.3166,-2003.7449,86.67,1777,151.699249267578,17.0979232788086,106.699249267578,0.625,7.125,26,4,0.602924451665313
"47",740,977,1236,1843,2618,2147,0.197141929197791,0.409029649595687,0.295664880662445,1.4911003236246,0.358588479501816,-501.0092,3359.0826,-2515.2217,13.34,1390,90,5.08888754974322e-14,135,0,0,0,32,0.537812945907381
"48",759,960,1132,1806,2834,2317,0.229407760381212,0.579735076552555,0.344053088310362,1.59540636042403,0.429147755925366,-529.667,3369.2299,-2782.312,58.67,1390,90,5.08888754974322e-14,135,0,0,0,128,0.643640489096181
"49",629,804,1013,1705,2543,2187,0.254598969830758,0.564161095711723,0.381828214088652,1.68311944718657,0.430258717660292,-405.8166,3056.8889,-2575.4467,35.33,1597,71.5650482177734,0.754894495010376,26.5650482177734,-0.5,0.5,1,4,0.645297342893294
"50",579,831,988,1706,2383,1992,0.266518188567186,0.545178435839028,0.399703098905177,1.72672064777328,0.413823791159893,-331.4218,2973.0469,-2357.9154,48.66,1606,173.659805297852,2.16078901290894,128.659805297852,-0.125,0.875,3,4,0.620643630431559
"51",707,1023,1284,1842,2480,2089,0.178502879078695,0.328660619625398,0.267711498480729,1.43457943925234,0.317747077577046,-510.2482,3342.8415,-2373.1291,31.33,1631,90,5.08888754974322e-14,135,0,0,0,32,0.476557311727985
"52",605,859,1063,1738,2607,2185,0.240985362370582,0.471434557899148,0.361413528466893,1.63499529633114,0.420708446866485,-418.098,3127.0075,-2610.9268,32.66,1628,90,0.954841256141663,45,-0.375,0.375,1,64,0.630976706170821
"53",625,843,1037,1629,2551,2009,0.22205551387847,0.467688418391531,0.333020813800863,1.57087753134041,0.421962095875139,-435.5562,3000.8033,-2481.1072,33.33,1538,116.565048217773,1.06752026081085,161.565048217773,0.125,0.375,2,16,0.632854953323115
"54",691,935,1232,1774,2611,2223,0.180306054557552,0.340067762579997,0.270414102777316,1.43993506493506,0.358834244080146,-535.8004,3285.8537,-2577.5866,4.66,1526,116.565048217773,2.13429999351501,71.5650482177734,-0.375,0.875,3,1,0.538181345128138
"55",531,750,915,1841,2251,1826,0.335994194484761,0.691147932527243,0.50389987302739,2.0120218579235,0.421983575489577,-112.512,2932.6539,-2195.6225,37.33,1576,99.4623184204102,2.90182161331177,54.4623184204102,0.25,1.25,4,128,0.6328754144955
"56",1070,1374,1783,2540,3656,3045,0.175109877399954,0.362965093977752,0.262634439690066,1.42456533931576,0.344364772936201,-777.0346,4713.9706,-3522.9232,4,1817,165.963760375977,1.96786379814148,120.963760375977,0,0.75,3,2,0.516499678279254
"57",997,1296,1644,2166,3214,2760,0.137007874015748,0.286592730866366,0.205484844508595,1.31751824817518,0.323178262659531,-836.5288,4195.6725,-3105.4388,42.66,1895,129.289413452148,3.38906717300415,84.2894134521484,0.25,1.25,5,2,0.484717505402902
"58",1159,1531,1854,2395,3520,3245,0.127324076253236,0.280165717244951,0.190963642781504,1.29180151024811,0.310011164867882,-1045.1004,4735.5657,-3472.8811,45.33,1712,180,0.954841256141663,135,0.375,0.375,1,4,0.464973485905666
"59",801,1077,1319,2024,3250,2625,0.210888423571642,0.448302174742465,0.31628532974428,1.53449583017437,0.422630772597943,-609.5862,3799.7765,-3197.9329,42.66,1892,141.340194702148,3.05436992645264,96.3401947021484,-0.75,1.25,5,2,0.633876791771529
"60",1165,1499,1827,2151,2923,2632,0.081447963800905,0.185079401348109,0.122156591680282,1.17733990147783,0.230736842105263,-1017.7688,4310.1717,-2710.9276,76,1638,81.8698959350586,1.6876049041748,36.8698959350586,0.125,0.625,2,1,0.346068834859488
"61",912,1170,1731,2368,2944,2243,0.155403757013906,0.269230769230769,0.233077204537139,1.36799537839399,0.259465240641711,-519.8694,4145.7996,-2648.8864,0,1473,171.869903564453,6.72136926651001,126.869903564453,0.625,2.625,9,4,0.389156239974334
"62",473,725,864,2508,2262,1613,0.487544483985765,0.991436497406827,0.731208302446256,2.90277777777778,0.44721689059501,459.3638,3315.3117,-2070.8007,4.67,2016,61.4600143432617,15.128378868103,16.4600143432617,-0.875,6.375,22,128,0.67071805533344
"63",770,1090,1514,2059,3071,2569,0.152532885530367,0.253771652076737,0.228767314957325,1.35997357992074,0.33958560523446,-649.2282,3844.553,-3016.2053,0,1550,98.1300964355469,14.8510627746582,143.130096435547,3.375,7.125,22,8,0.509322865554465
"64",762,1071,1540,2573,3049,2307,0.25115487478726,0.423430070503361,0.376686519995138,1.67077922077922,0.328829810416213,-224.1742,4155.5158,-2828.2986,0,1483,180,8.99714374542236,135,0.375,3.875,12,4,0.493190979409522
"65",873,1216,1752,2367,3115,2636,0.149308084486526,0.242795104619029,0.223934943561112,1.35102739726027,0.28004931169098,-640.8916,4259.4981,-2989.6045,0,1448,158.198593139648,2.56950283050537,156.801406860352,-0.375,1.125,4,8,0.420030816640986
"66",632,812,1183,2474,2306,1569,0.353021602406344,0.667804676184565,0.52946001367054,2.09129332206255,0.321868730295214,216.8478,3510.3772,-1992.972,0,2197,135,17.0357418060303,180,-1.375,7.875,27,8,0.482733916033816
"67",1034,1400,1943,2571,3348,2809,0.139122729286664,0.242471042471042,0.208660981282534,1.32321152856408,0.265545265545266,-755.9904,4687.4624,-3147.8306,0,1348,105.25511932373,2.71992325782776,60.2551193237305,-0.375,1.125,3,1,0.398280260795616
"68",637,883,1105,2607,2730,2004,0.404633620689655,0.841833875126107,0.606868686868687,2.35927601809955,0.423728813559322,193.5322,3768.9079,-2532.8035,0,1928,73.7059555053711,15.7573003768921,28.7059555053711,-5.5,8,24,1,0.63551036370747
"69",1512,1785,2265,2830,3457,2870,0.110893032384691,0.277996457390278,0.166323226376214,1.24944812362031,0.208318769660958,-1037.2422,5351.3814,-3009.0946,42.66,1868,70.0169067382812,5.57096004486084,115.016906738281,0.625,2.375,8,32,0.312450851900393
"70",978,1202,1480,2019,2423,2058,0.154044012575021,0.377980364656381,0.231033004714959,1.36418918918919,0.241609018703561,-620.7752,3692.2822,-2173.6917,31.33,1620,54.4623222351074,2.05277514457703,9.46232223510742,0.25,0.75,3,128,0.362367106442936
"71",965,1250,1630,2060,2581,2400,0.116531165311653,0.233517975453459,0.174773065980219,1.2638036809816,0.225837093327001,-766.9882,3884.5411,-2455.0569,68,1761,142.125015258789,2.71992325782776,172.874984741211,-1,1.25,6,4,0.338715422058649
