"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"12",717,1025,1294,1944,2502,2179,0.200741198270537,0.375158720997345,0.301065308012969,1.50231839258114,0.318229715489989,-472.0062,3441.5473,-2427.7335,28.67,2289,116.995834350586,13.9195909500122,161.995834350586,-1.75,6,21,8,0.477281706835243
"13",781,1028,1336,1769,2566,2244,0.139452495974235,0.275550464553901,0.209145065206891,1.32410179640719,0.315222962583291,-654.155,3385.0255,-2501.7232,30.67,1350,95.9061279296875,6.9262490272522,140.906127929688,-0.125,2.875,8,16,0.472773862908392
"14",890,1178,1524,1938,2691,2218,0.119584055459272,0.234800362976407,0.179350180505415,1.27165354330709,0.276868327402135,-707.879,3698.9664,-2493.8433,6,1342,113.198593139648,5.43800783157349,68.1985931396484,0.25,2.25,8,1,0.415253232119559
"15",627,809,1100,1635,2852,2755,0.195612431444241,0.378519881137682,0.293365015536465,1.48636363636364,0.44331983805668,-652.1808,3204.6557,-3113.2117,1.33,1826,3.8140869140625,3.58425235748291,48.8140869140625,-0.125,1.375,4,64,0.664895635673624
"16",696,961,1305,1803,2608,2264,0.16023166023166,0.282057091073856,0.240308830625704,1.3816091954023,0.332992588806542,-570.4546,3352.5198,-2581.8469,1.33,1788,110.556045532227,12.0571928024292,65.5560455322266,5.5,6.25,19,2,0.499425067075508
"17",766,1030,1369,1943,2481,2047,0.173309178743961,0.325175617493768,0.259924528301887,1.41928414901388,0.288831168831169,-489.8062,3463.6978,-2319.7737,14.66,1577,91.6365737915039,8.30048370361328,46.6365737915039,-1,3.5,11,1,0.433190494740943
"18",635,839,1017,1529,2029,1740,0.201099764336214,0.446070744032061,0.301590418221088,1.50344149459194,0.332239001969796,-414.6512,2763.0459,-1944.5786,50,1710,42.6140556335449,15.8061876296997,2.38594436645508,0.875,6.375,23,128,0.498276710979813
"19",916,1238,1819,2426,2870,2245,0.142991755005889,0.234507804048833,0.214462371923213,1.33369983507422,0.224141608018767,-543.7314,4232.3944,-2565.9466,0,1393,90,0.477453768253326,135,-0.125,0.125,1,64,0.336176564665743
"20",828,1107,1455,1959,3056,2530,0.147627416520211,0.28125,0.221408698198858,1.34639175257732,0.354910219463534,-706.8078,3769.6122,-2976.9015,56,1924,63.4349479675293,1.06752026081085,18.4349479675293,-0.125,0.375,2,128,0.532306328272193
"21",742,1039,1344,1994,3143,2420,0.194727381665668,0.361593235425011,0.292047326643702,1.48363095238095,0.400936037441498,-552.173,3695.3568,-3029.1308,50,1960,131.185928344727,5.06230688095093,86.1859283447266,-0.5,2,7,2,0.60133704735376
"22",1237,1590,1880,2263,3239,2985,0.0924450881004103,0.224422829016758,0.138650898998431,1.20372340425532,0.265481539363157,-1120.7098,4599.2429,-3091.5551,30.66,1686,146.309936523438,1.72100615501404,168.690063476562,0.125,0.625,2,16,0.398183416349253
"23",754,1073,1391,1994,3316,2863,0.178138847858198,0.321702944942382,0.267168808152415,1.43350107836089,0.408965370724453,-710.3442,3841.7342,-3385.0181,5.33,1881,18.4349479675293,2.26363611221313,26.5650520324707,-0.25,1,3,64,0.613382899628253
"24",774,1111,1441,2031,3014,2420,0.169930875576037,0.302688282372255,0.254859611231102,1.40943789035392,0.353086419753086,-603.6878,3769.504,-2895.4889,32,2006,16.557071685791,9.1369457244873,28.442928314209,0,4,12,1,0.529570194142072
"25",1025,1302,1622,2039,2987,2701,0.113903305107894,0.255233198677929,0.17083162638263,1.25709001233046,0.296159687567802,-905.453,4049.6609,-2902.2023,71.33,1529,87.5104370117188,5.4792685508728,132.510437011719,0.625,2.125,6,16,0.444191343963554
"26",999,1321,1706,2375,3649,3036,0.163930409213428,0.326692059771462,0.245865490628445,1.39214536928488,0.362838468720822,-811.8304,4519.5995,-3560.6798,0,1599,71.5650482177734,3.01696133613586,26.5650482177734,0,1.25,4,1,0.544206890112968
"27",1297,1663,2035,2472,3178,2881,0.0969602840026625,0.220462112803955,0.145424292845258,1.21474201474201,0.21925954344907,-1062.8454,4825.1629,-2929.5343,45.33,1651,135,2.36199140548706,180,-1.125,1.125,3,16,0.328857773089096
"28",914,1346,1775,2293,3354,2976,0.127335299901672,0.212678600755461,0.190979476465528,1.29183098591549,0.307857282121271,-857.905,4392.0644,-3319.2546,38,1946,180,0.954841256141663,135,-0.375,0.375,1,2,0.461740910420119
"29",992,1304,1807,2520,3919,3069,0.164779292812572,0.300945466824244,0.247140381282496,1.39457664637521,0.368843870066364,-763.6864,4717.7806,-3771.0565,0,1664,147.994613647461,4.49514865875244,102.994613647461,0.375,1.875,6,2,0.553217497598882
"30",1044,1449,1856,2501,3826,3347,0.14803764057838,0.277634297520661,0.222030981067126,1.34752155172414,0.34670890531503,-938.8864,4822.895,-3801.9025,8,1647,63.4349365234375,1.06752026081085,108.434936523438,-0.125,0.375,2,32,0.520017597888253
"31",995,1264,1599,1978,3220,2836,0.105954710651384,0.23050723756234,0.158909853249476,1.23702313946216,0.336376841668396,-955.1112,4047.2223,-3174.8412,0,1419,135,1.35022449493408,90,0,0.5,2,4,0.504512916277622
"32",1199,1673,2105,2493,3333,3059,0.0843845150065246,0.158199461795645,0.126563009677069,1.18432304038005,0.22581831555719,-1101.4466,4900.0355,-3159.4244,57.33,1753,135,0.337614715099335,90,0.125,0.125,1,2,0.338696331709111
"33",1213,1596,2034,2501,3173,2917,0.102976846747519,0.208166176339485,0.154448241649212,1.22959685349066,0.218743998463607,-999.701,4793.0517,-2979.7099,72,1892,90,0.954841256141663,45,0.375,0.375,1,1,0.328084493518963
"34",1248,1752,2145,2668,3531,3194,0.108664034905464,0.211603819388251,0.162979121221564,1.24382284382284,0.244186046511628,-1082.4454,5153.193,-3338.2513,65.34,1896,83.6598205566406,2.16078901290894,128.659820556641,0.125,0.875,3,32,0.366246807011363
"35",1580,2218,2776,3207,3913,3604,0.0720374394116664,0.134452208634889,0.108047129606418,1.15525936599424,0.169980565106892,-1387.7072,6231.0844,-3569.8443,42.66,1867,90,1.01777750994864e-13,135,0,0,0,1,0.254951790118843
"36",1006,1359,1694,2287,3289,2776,0.148957548354685,0.30211942123497,0.22340826321738,1.35005903187721,0.320088300220751,-806.38,4347.4082,-3142.8578,15.34,1361,168.690063476562,1.21711814403534,123.690063476562,-0.25,0.5,2,2,0.480084278117789
"37",756,921,1210,1739,2737,2315,0.179382841641234,0.397147147147147,0.269028648923546,1.43719008264463,0.386876108436787,-594.1778,3313.9564,-2713.5432,48.66,1606,173.659805297852,2.16078901290894,128.659805297852,-0.125,0.875,3,4,0.580240658644712
"38",768,1026,1439,1997,3186,2704,0.162398137369034,0.286330049261084,0.243561763422086,1.38776928422516,0.37772972972973,-673.185,3793.7858,-3201.9166,3.33,1565,146.309936523438,1.72100615501404,168.690063476562,0.5,0.75,3,8,0.56653334774619
"39",820,1138,1509,2055,3065,2583,0.153198653198653,0.275201612903226,0.22976574554636,1.36182902584493,0.340183646698732,-687.0046,3877.548,-2996.4897,6,1524,78.690071105957,1.21711814403534,33.690071105957,0.125,0.375,2,1,0.510219696141655
"40",740,1039,1300,2099,3246,2390,0.235069137981759,0.459195402298851,0.352551845859685,1.61461538461538,0.428068631764188,-452.9174,3769.3678,-3089.2571,2,1378,90,5.08888754974322e-14,135,0,0,0,1,0.64203233256351
"41",805,1047,1359,1814,2982,2429,0.143397415694926,0.28932977235152,0.215062234126359,1.33480500367918,0.373876986869385,-706.7682,3566.0685,-2903.3155,46.67,1401,171.869903564453,1.6876049041748,143.130096435547,-0.125,0.625,2,4,0.560750892548658
"42",770,942,1155,1816,2780,2256,0.222484012117132,0.556022880215343,0.333669863705199,1.57229437229437,0.412960609911055,-513.1292,3359.8626,-2706.428,31.33,1561,86.9872131347656,4.53271436691284,131.987213134766,1.875,2.375,6,8,0.619362215728624
"43",567,788,990,1539,2181,1842,0.217081850533808,0.425251742835012,0.325558410753113,1.55454545454545,0.375591296121097,-385.0748,2766.0255,-2146.1171,70.66,1627,21.8014087677002,2.56950283050537,23.1985912322998,-0.5,1,3,64,0.563298123916128
"44",640,842,1081,1561,2506,2400,0.181680545041635,0.369458128078818,0.272469252601703,1.44403330249769,0.397267911904098,-609.377,3027.673,-2654.109,0,1544,19.093505859375,12.9135932922363,64.093505859375,2.125,5.625,19,32,0.59581881533101
"45",703,959,1322,1706,2009,1766,0.126816380449141,0.219855719683957,0.190193164933135,1.29046898638427,0.206244371059742,-501.9322,3076.8725,-1859.9264,3.33,1514,128.659805297852,3.05436992645264,173.659805297852,-1,1.25,5,8,0.309320126069338
"46",684,918,1182,1707,2332,1886,0.181723779854621,0.357629427792916,0.272538501470843,1.44416243654822,0.327262379055208,-455.9442,3092.8518,-2197.665,26,1460,37.8749847412109,2.71992325782776,7.12501525878906,-0.125,1.125,4,128,0.49082373026035
"47",544,754,955,1710,2271,1879,0.283302063789869,0.561588812853317,0.424873382104671,1.79057591623037,0.407935523868568,-242.1784,2876.2642,-2240.0563,32.67,1921,120.068580627441,5.22670364379883,75.0685806274414,-1.125,2.375,7,1,0.611808461180846
"48",519,732,871,1291,1817,1503,0.194264569842738,0.399923824033517,0.291329479768786,1.48220436280138,0.351934523809524,-369.7518,2370.1603,-1737.6509,44,1612,74.0545959472656,3.47174119949341,119.054595947266,0.5,1.5,5,32,0.527803607959829
"49",801,1201,1754,2364,2807,2185,0.148130160271977,0.22160866090242,0.222168265145077,1.34777651083238,0.230870423152817,-488.4332,4084.2035,-2533.7628,0,1393,90,0.477453768253326,135,-0.125,0.125,1,64,0.346267675106873
"50",777,1150,1546,2003,3064,2946,0.128768667230206,0.209536909674461,0.193125792365122,1.29560155239327,0.329284164859002,-825.4034,3902.9299,-3200.0188,0,1500,145.491470336914,9.19103336334229,169.508529663086,-3.125,5.375,14,4,0.493872681921701
"51",787,1037,1329,1888,2572,2132,0.173764376748523,0.352859487438455,0.260606060606061,1.42061700526712,0.318636247116124,-543.9556,3454.3959,-2435.2943,1.33,1591,9.55428981781006,23.1105079650879,35.4457101821899,2.625,10.375,36,128,0.477893118031526
"52",821,1066,1516,2144,3086,2857,0.171584699453552,0.308842333038261,0.257341893183991,1.41424802110818,0.341156019122121,-675.5842,3962.5669,-3168.8078,10.66,1926,81.0273742675781,17.7753162384033,36.0273742675781,5.375,8.625,25,128,0.511678435632808
"53",1569,2100,2531,2884,3134,2885,0.0651892890120037,0.140001586420243,0.0977749053642323,1.13947056499407,0.106443071491615,-1247.6406,5566.8161,-2660.1762,0,1270,116.565048217773,1.06752026081085,161.565048217773,0.5,0.5,1,4,0.159650516282764
"54",948,1216,1591,1999,2754,2517,0.113649025069638,0.229936880072137,0.170449798078262,1.25644248900063,0.267663981588032,-808.9356,3865.4854,-2669.4348,0,1641,40.9143981933594,9.39236068725586,85.9143981933594,2.125,4.125,15,32,0.401449775629962
"55",1202,1664,2230,2821,3742,3273,0.117006533359731,0.205579518575205,0.175492427991686,1.26502242152466,0.253181513730743,-993.9052,5302.4656,-3554.801,1.33,1443,161.565048217773,3.01696133613586,116.565048217773,0.25,1.25,4,4,0.379740477187108
"56",950,1262,1571,2138,2948,2695,0.152871393906713,0.319256756756757,0.229276182773959,1.3609166136219,0.30471343217526,-771.4762,4046.2454,-2895.7036,0.67,1659,88.3634262084961,8.30048370361328,43.3634262084961,0.25,3.5,10,1,0.457019581812147
"57",669,874,1050,1795,2913,2769,0.261862917398946,0.605002436251421,0.392725355824987,1.70952380952381,0.470098410295231,-560.1838,3353.5449,-3136.4801,0,1891,110.556045532227,19.5957374572754,65.5560455322266,0.625,8.625,26,1,0.70505866027501
"58",844,1239,1741,2390,3740,3371,0.157104817235536,0.249346857230675,0.235628706281012,1.37277426766226,0.364714468162744,-826.7418,4530.2152,-3864.6359,0,1568,132.273681640625,7.06204414367676,87.273681640625,-1.125,2.875,10,1,0.547021800602025
"59",1116,1525,1993,2582,3442,3015,0.128743169398907,0.238616107600065,0.193093650967107,1.29553437029604,0.266605335786569,-899.2814,4847.8612,-3276.8887,0,1498,8.13010215759277,1.6876049041748,36.8698978424072,0.125,0.625,2,64,0.399871216999356
"60",1495,2065,2501,2950,3729,3464,0.0823702073014126,0.166431907480169,0.123543978721453,1.17952818872451,0.197110754414125,-1317.5234,5789.2517,-3451.4412,42.66,1867,90,1.01777750994864e-13,135,0,0,0,1,0.29564240430142
"61",1041,1288,1702,1968,2637,2366,0.0724795640326975,0.152052132159598,0.108704536166735,1.15628672150411,0.215487439502189,-895.1734,3898.0951,-2450.7347,6.67,1492,93.2704772949219,16.2853260040283,138.270477294922,-1.75,6.5,22,16,0.32319391634981
"62",1353,1696,2018,2262,2560,2290,0.0570093457943925,0.144429975139103,0.0855040299030487,1.1209117938553,0.118392311052862,-1061.4192,4469.6909,-2133.2106,16.67,1397,96.3401794433594,8.58248329162598,141.340179443359,-0.125,3.625,11,16,0.17756907284045
"63",639,880,1083,1635,2575,2120,0.203090507726269,0.412988178961544,0.30457973146956,1.50969529085873,0.40787315472936,-499.9024,3065.8251,-2542.9723,56.66,1414,135,1.01275038719177,180,0.375,0.375,1,16,0.611726117261173
"64",719,1017,1353,2079,2866,2514,0.211538461538462,0.377692227655811,0.317261471230881,1.53658536585366,0.358615785731216,-499.593,3692.8329,-2872.7953,8.67,1506,135,0.337614715099335,180,-0.125,0.125,1,8,0.537859936011376
"65",592,784,920,1980,2157,1664,0.36551724137931,0.865730153544593,0.548181348043441,2.15217391304348,0.402014949626259,-5.52979999999997,3019.3166,-2003.7449,86.67,1777,151.699249267578,17.0979232788086,106.699249267578,0.625,7.125,26,4,0.602924451665313
"66",605,859,1038,1807,2478,2121,0.270298769771529,0.549521223381449,0.405376910911966,1.74084778420039,0.409556313993174,-338.6888,3125.6091,-2475.8181,36.67,1591,180,0.954841256141663,135,-0.375,0.375,1,16,0.614247120716622
"67",629,804,1013,1705,2543,2187,0.254598969830758,0.564161095711723,0.381828214088652,1.68311944718657,0.430258717660292,-405.8166,3056.8889,-2575.4467,35.33,1597,71.5650482177734,0.754894495010376,26.5650482177734,-0.5,0.5,1,4,0.645297342893294
"68",679,929,1240,1846,2953,2388,0.196370706416073,0.361187269042794,0.294508342783088,1.48870967741935,0.408538039589793,-534.8222,3436.9909,-2926.3722,3.33,1565,146.309936523438,1.72100615501404,168.690063476562,0.5,0.75,3,8,0.612733993084536
"69",630,887,1111,1806,2607,2251,0.238258484744601,0.463580576307364,0.3573264781491,1.62556255625563,0.402366863905325,-428.2392,3223.6732,-2625.0222,41.33,1635,180,0.954841256141663,135,-0.125,0.375,2,8,0.603469140782574
"70",590,877,1031,1871,2572,2020,0.289455547898001,0.578034682080925,0.434108527131783,1.81474296799224,0.427699139605884,-267.9922,3174.6356,-2489.6469,2.67,1488,90,5.08888754974322e-14,45,0,0,0,128,0.641459691966144
"71",617,881,1060,1708,2614,2160,0.234104046242775,0.47072497457504,0.35109264944916,1.61132075471698,0.422972237343495,-443.0332,3115.5601,-2597.1815,37.34,1464,45,0.337614715099335,0,0.125,0.125,1,128,0.634372023404545
"72",546,773,1035,1602,2543,2187,0.215017064846416,0.381253362022593,0.322464454976303,1.54782608695652,0.421464505310229,-448.848,2951.8584,-2608.5992,7.33,1506,90,1.01777750994864e-13,45,0,0,0,128,0.632108425317871
"73",531,750,915,1841,2251,1826,0.335994194484761,0.691147932527243,0.50389987302739,2.0120218579235,0.421983575489577,-112.512,2932.6539,-2195.6225,37.33,1576,99.4623184204102,2.90182161331177,54.4623184204102,0.25,1.25,4,128,0.6328754144955
"74",1160,1557,1998,2532,3382,3069,0.117880794701987,0.22934203745061,0.176801677519038,1.26726726726727,0.25724907063197,-975.1938,4838.2644,-3244.6213,34.66,1722,45,1.6876049041748,90,-0.375,0.625,3,32,0.385837747421243
"75",997,1296,1644,2166,3214,2760,0.137007874015748,0.286592730866366,0.205484844508595,1.31751824817518,0.323178262659531,-836.5288,4195.6725,-3105.4388,42.66,1895,129.289413452148,3.38906717300415,84.2894134521484,0.25,1.25,5,2,0.484717505402902
"76",996,1322,1643,2129,3147,2759,0.128844114528102,0.268924302788845,0.19324055666004,1.29580036518564,0.313987473903967,-868.843,4164.0032,-3051.0015,72,1872,15.2551183700562,2.71992325782776,29.7448816299438,0.625,1.125,3,64,0.470932053021605
"77",830,1077,1316,1871,2932,2369,0.174144963915908,0.391617273497036,0.261176470588235,1.42173252279635,0.380414312617702,-649.4732,3588.8,-2820.0971,34.66,1907,70.3461608886719,7.06204414367676,115.346160888672,0.875,2.875,11,32,0.570554313287043
"78",1086,1395,1805,2324,3619,3144,0.125696294502301,0.258982035928144,0.188521612786052,1.28753462603878,0.334439528023599,-975.4578,4593.4748,-3551.4718,6.67,1714,45,0.337614715099335,0,-0.125,0.125,1,32,0.501613051894184
"79",1133,1531,1869,2493,3726,3145,0.143053645116919,0.299395451492179,0.214555873925501,1.3338683788122,0.331903485254692,-953.6584,4831.5615,-3575.1683,2,1712,47.3859443664551,8.05635929107666,2.38594436645508,1.125,3.375,14,1,0.497810740773836
"80",1039,1346,1694,2271,3183,2689,0.145523329129886,0.31064929471304,0.218257470684655,1.34061393152302,0.305310641787984,-798.5074,4304.7335,-3010.2819,28,1861,26.5650520324707,1.06752026081085,18.4349479675293,0.125,0.375,2,64,0.457919015889288
"81",995,1310,1664,2195,3278,2720,0.137600414615185,0.281399046104928,0.206373882627283,1.31911057692308,0.326588425738567,-820.761,4236.7769,-3126.4858,50.67,1837,159.623565673828,8.84250831604004,155.376434326172,1.25,3.75,12,8,0.489833080424886
"82",1266,1645,2098,2742,4189,3620,0.133057851239669,0.275873886223441,0.199566160520607,1.3069590085796,0.332591060919357,-1105.5438,5368.7104,-4087.448,8,1647,63.4349365234375,1.06752026081085,108.434936523438,-0.125,0.375,2,32,0.498846918489066
"83",1089,1446,1789,2338,3479,3131,0.133026411436879,0.279787993069004,0.199515445184737,1.30687534935718,0.320804859529233,-970.6864,4584.2275,-3426.5177,37.34,1653,90,5.08888754974322e-14,45,0,0,0,128,0.481161620954731
"84",1315,1714,2140,2630,3467,2955,0.10272536687631,0.2184184719622,0.154071900220103,1.22897196261682,0.236668450151596,-1051.17,5080.7605,-3154.1499,63.34,1593,161.565048217773,0.754894495010376,153.434951782227,-0.25,0.25,1,16,0.354971020954079
"85",1385,1935,2419,3041,3798,3273,0.113919413919414,0.216921252702797,0.170863474040839,1.25713104588673,0.221811162940325,-1085.3544,5715.1123,-3459.5131,71.33,1788,153.434951782227,1.06752026081085,108.434951782227,0.125,0.375,2,4,0.332689987937274
"86",705,935,1395,2472,2710,1917,0.278510473235066,0.484654846548465,0.417711700064641,1.77204301075269,0.320341047503045,-50.4357999999999,3814.4949,-2423.6819,1.33,2021,135,12.2994165420532,90,-1.75,5,18,1,0.480453050785532
"87",695,930,1394,2130,2497,1852,0.208853575482406,0.348319924278277,0.313235919988651,1.52797704447633,0.283474685170907,-260.8518,3511.2545,-2252.3865,0,1709,137.642547607422,20.9780178070068,177.357452392578,-2,8.75,33,8,0.425157394320956
"88",473,725,864,2508,2262,1613,0.487544483985765,0.991436497406827,0.731208302446256,2.90277777777778,0.44721689059501,459.3638,3315.3117,-2070.8007,4.67,2016,61.4600143432617,15.128378868103,16.4600143432617,-0.875,6.375,22,128,0.67071805533344
"89",770,1090,1514,2059,3071,2569,0.152532885530367,0.253771652076737,0.228767314957325,1.35997357992074,0.33958560523446,-649.2282,3844.553,-3016.2053,0,1550,98.1300964355469,14.8510627746582,143.130096435547,3.375,7.125,22,8,0.509322865554465
"90",776,1057,1414,1819,2303,1873,0.125270646458398,0.225802854594112,0.187876913561157,1.28642149929279,0.239171374764595,-559.5298,3340.7116,-2085.787,0.67,1428,156.801406860352,3.63139343261719,158.198593139648,0.375,1.375,5,4,0.358708809683927
"91",891,1197,1635,2401,2964,2504,0.189791873141724,0.346324260783073,0.284652545522111,1.46850152905199,0.28897586431833,-524.8174,4180.7829,-2811.2299,0.67,1926,81.0273742675781,17.7753162384033,36.0273742675781,5.375,8.625,25,128,0.433416675725622
"92",800,1083,1437,1852,2003,1785,0.126178169656431,0.231843575418994,0.189238486092111,1.28879610299235,0.16453488372093,-533.8568,3308.9274,-1793.339,0,1682,171.724105834961,24.8515167236328,143.275894165039,2.5,11,35,4,0.24676645836361
"93",799,1279,1877,2881,3648,2657,0.211013030685162,0.307918787953137,0.316486287695702,1.53489611081513,0.320542986425339,-355.7924,4790.2181,-3368.1957,0,1568,132.273681640625,7.06204414367676,87.273681640625,-1.125,2.875,10,1,0.480770970952855
"94",1061,1388,1931,2479,3039,2950,0.124263038548753,0.22427764590325,0.186373427049087,1.28379078197825,0.222937625754527,-848.9916,4575.4049,-2990.6907,0,1835,52.7651672363281,7.45400953292847,7.76516723632812,-2,3.25,12,1,0.334372799517151
"95",1344,1581,1921,2291,2804,2491,0.0878442545109212,0.247458533975388,0.131750741839763,1.19260801665799,0.186878306878307,-1012.0268,4490.9986,-2461.7217,71.33,1578,83.6598205566406,2.16078901290894,128.659820556641,0.125,0.875,3,32,0.28028780023278
"96",943,1177,1520,1827,2269,2056,0.0917239318792949,0.198038962714488,0.137565347274085,1.20197368421053,0.197677487463711,-747.9296,3516.2339,-2078.5622,42.66,1726,63.4349479675293,1.06752026081085,18.4349479675293,0.5,0.5,1,64,0.296477107797863
"97",590,806,1181,1959,2456,1896,0.247770700636943,0.420904566111231,0.37159687947779,1.65876375952583,0.350563651361012,-214.4498,3219.9872,-2329.8776,4,1874,19.9830932617188,5.57096004486084,64.9830932617188,-1.625,2.625,8,64,0.525773195876289
"98",942,1163,1412,1642,1871,1693,0.0753110674525213,0.188524590163934,0.112948109346865,1.1628895184136,0.139811148339933,-717.1992,3190.3652,-1604.7404,42,1253,79.2490234375,18.5233058929443,124.2490234375,-1.375,7.875,23,16,0.209684787574235
"99",1075,1437,2023,2571,2944,2459,0.119286025250327,0.206092515983452,0.178909565785178,1.27088482451804,0.1854237970606,-717.4348,4599.7765,-2624.9427,0,1477,18.4349365234375,0.754894495010376,63.4349365234375,0,0.25,2,32,0.278107700050327
"100",854,1142,1588,2162,2496,1894,0.153066666666667,0.271471812334468,0.2295693907479,1.36146095717884,0.222331047992165,-466.2712,3756.5842,-2167.047,0,1424,90,0,45,0,0,0,64,0.333455747337495
"101",954,1258,1728,2164,2576,2234,0.112024665981501,0.202677575306805,0.168015414258189,1.25231481481481,0.197026022304833,-694.5684,3966.8706,-2347.0802,26,1591,170.537673950195,2.90182161331177,144.462326049805,-1.5,2,6,2,0.295504704379138
"102",935,1267,1679,1987,2301,2066,0.0840152755046372,0.15249034557877,0.12600572753307,1.18344252531269,0.156281407035176,-741.5392,3731.5739,-2065.9754,24.66,1305,163.178588867188,10.6017007827759,118.178588867188,-1.125,4.375,14,2,0.234392664238161
"103",898,1166,1597,2096,2578,2030,0.135120498239913,0.252326051779935,0.202653309868688,1.31246086412023,0.23497005988024,-577.3188,3779.7742,-2289.685,3.34,1634,120.963760375977,13.6557855606079,165.963760375977,2.375,5.875,19,8,0.352412884684469
"104",993,1326,1780,2264,2775,2352,0.119683481701286,0.220100045475216,0.179503028804549,1.27191011235955,0.218441273326015,-721.5902,4162.0531,-2526.3003,1.34,1396,90,0,45,0,0,0,128,0.327625946657886
"105",724,963,1156,1755,2117,1833,0.205771212641704,0.45907418761496,0.3086038124678,1.5181660899654,0.293614421020471,-420.8438,3090.6484,-1984.2054,34,1659,45,4.04469108581543,0,0.25,1.5,6,1,0.440354360775928
"106",770,933,1250,1681,2132,1783,0.14704878880928,0.316260639859114,0.220535561998977,1.3448,0.260792430514488,-507.182,3075.7112,-1959.2023,18.67,1714,111.801406860352,2.56950283050537,156.801406860352,1.625,1.625,4,8,0.391130820399113
"107",748,934,1202,1613,2409,2002,0.146003552397869,0.319496268656716,0.218966435801811,1.34193011647255,0.334256438659651,-589.98,3100.4408,-2302.9915,16.67,1611,56.3099327087402,3.4389123916626,11.3099327087402,0.5,1.5,5,1,0.501315242973834
"108",873,1178,1519,2267,3033,2527,0.19756999471738,0.386803185437998,0.296315858972666,1.49242922975642,0.332601054481547,-560.2782,4047.6397,-2904.5891,38.66,1803,75.0685806274414,7.37130689620972,30.0685806274414,1.5,3.25,11,128,0.498846787479407
"109",991,1332,1615,1870,2537,2223,0.0731707317073171,0.154414436235921,0.109740352890547,1.15789473684211,0.222061657032755,-882.6476,3749.8525,-2315.5909,14,1439,9.68878650665283,9.83200359344482,35.3112134933472,-4,5.75,21,128,0.333052378085491
