"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"15",1219,1572,2030,2674,3602,3285,0.136904761904762,0.281838074398249,0.205335317249442,1.31724137931034,0.279119318181818,-978.0334,5061.4079,-3497.8568,0,1432,0.754894495010376,63.4349365234375,-0.25,0.25,1,128,0.418641810918775
"16",973,1240,1641,2125,3045,2632,0.128518321826872,0.258851214033586,0.192751891676623,1.29494210847044,0.299615877080666,-798.0968,4076.0889,-2928.8017,18,1731,0.954841256141663,135,-0.625,0.875,3,8,0.449375866851595
"17",651,927,1187,1674,2107,1776,0.170220202726319,0.311023119172308,0.255285689323781,1.41027801179444,0.279295689131755,-438.9894,2994.6485,-1975.1852,33.33,2021,6.42315101623535,173.990997314453,-1.75,2.75,10,8,0.418879951434209
"18",788,1021,1328,2030,2581,1976,0.209053007742704,0.429200293470286,0.31353282715498,1.52861445783133,0.320542338193911,-398.4366,3524.0834,-2352.048,42.66,2167,10.6835079193115,141.340194702148,-0.25,4.5,12,4,0.480752014324082
"19",795,1025,1313,1996,3296,2531,0.206406769416742,0.436421725239617,0.3095633781538,1.52018278750952,0.430245172488609,-582.3134,3750.6515,-3197.4803,70.66,2095,7.54314994812012,110.854461669922,0,3.25,10,32,0.645297754637162
"20",1116,1504,1870,2429,3291,2869,0.130030239590602,0.26467803030303,0.195022677055472,1.29893048128342,0.275334237550862,-900.3278,4627.1008,-3108.9487,79.33,1951,1.96786379814148,149.036239624023,0.625,0.875,3,4,0.412961348445219
"21",989,1285,1553,2090,2967,2586,0.147405984079056,0.336339721909057,0.22107863318238,1.34578235672891,0.31283185840708,-789.6978,4015.7519,-2841.1194,54.66,1830,12.574686050415,77.7995300292969,-1.125,5.125,19,2,0.469195885410906
"22",839,1194,1561,2019,3121,2568,0.127932960893855,0.224796309021302,0.191872643485547,1.29340166559898,0.333190944041008,-759.3836,3912.1879,-3011.6975,50.67,1837,8.84250831604004,155.376434326172,1.25,3.75,12,8,0.499733048585158
"23",1188,1630,2031,2496,3082,2847,0.102717031146455,0.201368439286333,0.154058531198233,1.22895125553914,0.205554469000587,-984.8946,4761.0252,-2872.4614,42.66,1976,2.71992325782776,97.1250305175781,0.125,1.125,4,32,0.308301554708126
"24",1026,1313,1760,2090,2593,2245,0.0857142857142857,0.166464891041162,0.128554733151539,1.1875,0.191362278888123,-807.5692,3980.942,-2337.1848,26.67,1911,9.92072868347168,147.380752563477,0,4.25,12,4,0.287010451360974
"25",1580,2218,2776,3207,3913,3604,0.0720374394116664,0.134452208634889,0.108047129606418,1.15525936599424,0.169980565106892,-1387.7072,6231.0844,-3569.8443,42.66,1867,1.01777750994864e-13,135,0,0,0,1,0.254951790118843
"26",778,991,1308,1889,3020,2363,0.181732874569909,0.372149628490904,0.272556684910086,1.44418960244648,0.395563770794824,-585.974,3564.6984,-2915.6273,15.33,1420,0.477453768253326,135,-0.5,0.5,1,64,0.593277116784105
"27",833,1106,1438,1962,3020,2501,0.154117647058824,0.301600092091631,0.231142479047199,1.3643949930459,0.354867653656348,-689.7922,3753.5905,-2934.0904,29.33,1421,3.63139343261719,158.198593139648,-1.625,1.625,5,16,0.532241785353819
"28",875,1187,1460,1960,2985,2534,0.146198830409357,0.300589154743297,0.219266189153632,1.34246575342466,0.343082114735658,-751.7918,3805.1813,-2894.892,40,1364,1.01275038719177,180,0.375,0.375,1,16,0.514565290743448
"29",855,1133,1385,1997,2884,2363,0.180958013010053,0.39276087793608,0.27139689578714,1.44187725631769,0.351136097446709,-618.6048,3722.7245,-2747.0355,13.34,1390,5.08888754974322e-14,135,0,0,0,32,0.526642463988757
"30",805,1047,1359,1814,2982,2429,0.143397415694926,0.28932977235152,0.215062234126359,1.33480500367918,0.373876986869385,-706.7682,3566.0685,-2903.3155,46.67,1401,1.6876049041748,143.130096435547,-0.125,0.625,2,4,0.560750892548658
"31",752,947,1183,1738,2804,2245,0.190003423485108,0.434000625586487,0.284956358035256,1.46914623837701,0.406571356909957,-573.6614,3315.766,-2724.9911,33.33,1538,1.06752026081085,161.565048217773,0.125,0.375,2,16,0.609780564263323
"32",1691,2218,2659,3117,3788,3325,0.0792936288088643,0.17920025041083,0.118930148013503,1.17224520496427,0.17512021095083,-1357.8124,6089.1373,-3311.7462,12.67,1446,1.8175220489502,21.8014068603516,0.25,0.75,2,64,0.262659945715394
"33",1716,2271,2804,3254,3983,3457,0.0742819412347309,0.15605493133583,0.111413716266403,1.160485021398,0.173714454103433,-1395.0184,6336.7778,-3491.3068,14.67,1465,1.06752026081085,18.4349479675293,-0.125,0.375,2,128,0.260552486187845
"34",1444,1901,2412,2959,3827,3374,0.10184323217278,0.207134201757043,0.152750628316113,1.22678275290216,0.226799166533098,-1174.2312,5685.5124,-3533.8694,63.34,1593,0.754894495010376,153.434951782227,-0.25,0.25,1,16,0.340171488100008
"35",657,898,1104,1710,1887,1593,0.215351812366738,0.444607483492296,0.322970332208207,1.54891304347826,0.261785356068205,-314.3728,2898.4419,-1718.7043,39.34,1648,5.08888754974322e-14,135,0,0,0,64,0.392612401805114
"36",746,1003,1300,1738,2612,2273,0.144173798551679,0.2776369168357,0.216225111074543,1.33692307692308,0.335378323108384,-647.5242,3342.127,-2572.3525,0.67,1379,11.5975980758667,129.17366027832,2.5,5.25,16,4,0.503003194888179
"37",519,768,937,1466,1992,1593,0.220141489804411,0.413733771312373,0.330143540669856,1.56456776947705,0.360191191532946,-318.5798,2586.4999,-1894.3512,82.67,1741,11.3338165283203,91.6846923828125,0.25,4.25,17,32,0.540194572452637
"38",654,898,1156,1634,2354,1964,0.171326164874552,0.325968357883252,0.256943200143343,1.41349480968858,0.341310541310541,-498.8768,3030.7006,-2275.8316,21.47,1411,2.63502645492554,39.8055725097656,-0.25,1,3,1,0.51189289275032
"39",1342,1824,2307,2727,3700,3401,0.0834326579261025,0.16141429669485,0.125136557751515,1.18205461638492,0.231896121191943,-1230.6344,5391.2796,-3519.7418,0,1397,2.69895100593567,90,0,1,4,32,0.347815230961298
"40",787,1037,1329,1888,2572,2132,0.173764376748523,0.352859487438455,0.260606060606061,1.42061700526712,0.318636247116124,-543.9556,3454.3959,-2435.2943,1.33,1591,23.1105079650879,35.4457101821899,2.625,10.375,36,128,0.477893118031526
"41",821,1066,1516,2144,3086,2857,0.171584699453552,0.308842333038261,0.257341893183991,1.41424802110818,0.341156019122121,-675.5842,3962.5669,-3168.8078,10.66,1926,17.7753162384033,36.0273742675781,5.375,8.625,25,128,0.511678435632808
"42",898,1271,1722,2424,3566,3059,0.16931982633864,0.29143141813351,0.253949113710358,1.40766550522648,0.348714069591528,-737.5326,4488.8502,-3542.2831,0,1458,5.52021265029907,127.568588256836,1.375,2.625,8,2,0.523021650751631
"43",1321,1783,2225,2850,3569,3265,0.123152709359606,0.248272026694208,0.184710865924539,1.28089887640449,0.231964100793925,-1047.1024,5369.5331,-3360.3422,0,1567,4.38048696517944,157.380142211914,-0.875,1.875,6,8,0.347916127362154
"44",817,1092,1449,2039,2891,2659,0.169151376146789,0.320199717790079,0.25369069800774,1.4071773636991,0.332258064516129,-669.2858,3795.9921,-2921.9359,1.33,1838,9.37478256225586,124.824493408203,-3.75,5,16,2,0.498329685520101
"45",948,1216,1591,1999,2754,2517,0.113649025069638,0.229936880072137,0.170449798078262,1.25644248900063,0.267663981588032,-808.9356,3865.4854,-2669.4348,0,1641,9.39236068725586,85.9143981933594,2.125,4.125,15,32,0.401449775629962
"46",879,1189,1571,2035,2865,2365,0.12867443150305,0.238217476126912,0.192984888395952,1.29535327816677,0.291704238052299,-704.8138,3848.5751,-2695.6096,5.34,1471,4.0725884437561,65.5560455322266,-0.25,1.75,5,1,0.437507043840866
"47",896,1278,1700,2316,3364,2744,0.153386454183267,0.265654648956357,0.230051039462218,1.36235294117647,0.328593996840442,-716.8208,4310.6456,-3226.6038,0,1477,4.78729057312012,50.7105941772461,0.5,2,5,1,0.492842333892783
"48",844,1239,1741,2390,3740,3371,0.157104817235536,0.249346857230675,0.235628706281012,1.37277426766226,0.364714468162744,-826.7418,4530.2152,-3864.6359,0,1568,7.06204414367676,87.273681640625,-1.125,2.875,10,1,0.547021800602025
"49",1128,1580,2099,2692,3742,3244,0.12377374243373,0.217152482788926,0.185641239695294,1.2825154835636,0.281287450778976,-961.9408,5097.1172,-3597.1856,0,1446,3.93109583854675,149.036239624023,1.125,1.875,6,8,0.421895061200034
"50",1018,1371,1831,2559,3514,2985,0.165831435079727,0.307900524445948,0.248718824735224,1.39759694156199,0.314873713751169,-747.9996,4684.1992,-3390.8697,0,1603,12.2994165420532,161.07536315918,-0.875,5.125,17,16,0.472266392292582
"51",1046,1441,1931,2360,3580,3133,0.0999766954089956,0.175762045231072,0.149947570779448,1.22216468151217,0.299219742333515,-1006.8754,4661.099,-3502.4181,0,1419,1.35022449493408,90,0,0.5,2,4,0.448788895944843
"52",894,1178,1346,1549,1773,1464,0.0701208981001727,0.173741869222869,0.105163184251425,1.15081723625557,0.136902853478679,-678.5796,3029.729,-1428.1967,25.33,1796,20.4064712524414,150.592803955078,-0.875,9.125,26,8,0.205321365603462
"53",796,1042,1288,1919,2609,2199,0.196757093857187,0.428901576943991,0.295089633671083,1.48990683229814,0.338978701565307,-526.9794,3484.3264,-2497.9503,64,1867,10.1818943023682,41.0090866088867,-1.5,4.25,12,1,0.508402822322001
"54",1006,1408,1866,2329,2998,2695,0.110369487485101,0.193529510115365,0.165534501251341,1.2481243301179,0.232730263157895,-844.5064,4383.8268,-2848.0378,58,1931,6.9262490272522,67.1663436889648,0.75,2.75,10,2,0.349059512796793
"55",639,880,1083,1635,2575,2120,0.203090507726269,0.412988178961544,0.30457973146956,1.50969529085873,0.40787315472936,-499.9024,3065.8251,-2542.9723,56.66,1414,1.01275038719177,180,0.375,0.375,1,16,0.611726117261173
"56",719,1017,1353,2079,2866,2514,0.211538461538462,0.377692227655811,0.317261471230881,1.53658536585366,0.358615785731216,-499.593,3692.8329,-2872.7953,8.67,1506,0.337614715099335,180,-0.125,0.125,1,8,0.537859936011376
"57",755,1012,1205,1772,2543,2089,0.190460194827007,0.424337674000898,0.285642317380353,1.47053941908714,0.356990394877268,-536.6952,3290.3633,-2422.8495,64.67,1385,2.13429999351501,161.565048217773,-0.125,0.875,3,16,0.535414165666267
"58",751,1063,1277,1841,2707,2320,0.180885182809493,0.364199922510655,0.271284271284271,1.44166014095536,0.358935742971888,-602.8916,3459.7283,-2651.3656,40,1364,1.01275038719177,180,0.375,0.375,1,16,0.538336052202284
"59",629,804,1013,1705,2543,2187,0.254598969830758,0.564161095711723,0.381828214088652,1.68311944718657,0.430258717660292,-405.8166,3056.8889,-2575.4467,35.33,1597,0.754894495010376,26.5650482177734,-0.5,0.5,1,4,0.645297342893294
"60",579,831,988,1706,2383,1992,0.266518188567186,0.545178435839028,0.399703098905177,1.72672064777328,0.413823791159893,-331.4218,2973.0469,-2357.9154,48.66,1606,2.16078901290894,128.659805297852,-0.125,0.875,3,4,0.620643630431559
"61",610,834,1039,1569,2349,2055,0.203220858895706,0.410343759677919,0.304772857964347,1.51010587102984,0.386658795749705,-477.2674,2912.0362,-2361.4029,32,1659,6.72136926651001,143.130096435547,-0.75,2.75,8,4,0.579902611775122
"62",679,929,1240,1846,2953,2388,0.196370706416073,0.361187269042794,0.294508342783088,1.48870967741935,0.408538039589793,-534.8222,3436.9909,-2926.3722,3.33,1565,1.72100615501404,168.690063476562,0.5,0.75,3,8,0.612733993084536
"63",605,859,1063,1738,2607,2185,0.240985362370582,0.471434557899148,0.361413528466893,1.63499529633114,0.420708446866485,-418.098,3127.0075,-2610.9268,32.66,1628,0.954841256141663,45,-0.375,0.375,1,64,0.630976706170821
"64",608,887,1039,1738,2478,2121,0.251710478934102,0.512012891883973,0.377497749774978,1.67276227141482,0.40915553028149,-398.1362,3090.124,-2473.4693,47.33,1633,0.337614715099335,0,-1.125,1.125,2,128,0.6136460554371
"65",691,935,1232,1774,2611,2223,0.180306054557552,0.340067762579997,0.270414102777316,1.43993506493506,0.358834244080146,-535.8004,3285.8537,-2577.5866,4.66,1526,2.13429999351501,71.5650482177734,-0.375,0.875,3,1,0.538181345128138
"66",617,881,1060,1708,2614,2160,0.234104046242775,0.47072497457504,0.35109264944916,1.61132075471698,0.422972237343495,-443.0332,3115.5601,-2597.1815,37.34,1464,0.337614715099335,0,0.125,0.125,1,128,0.634372023404545
"67",531,750,915,1841,2251,1826,0.335994194484761,0.691147932527243,0.50389987302739,2.0120218579235,0.421983575489577,-112.512,2932.6539,-2195.6225,37.33,1576,2.90182161331177,54.4623184204102,0.25,1.25,4,128,0.6328754144955
"68",997,1296,1644,2166,3214,2760,0.137007874015748,0.286592730866366,0.205484844508595,1.31751824817518,0.323178262659531,-836.5288,4195.6725,-3105.4388,42.66,1895,3.38906717300415,84.2894134521484,0.25,1.25,5,2,0.484717505402902
"69",857,1190,1548,2204,3251,2626,0.174840085287846,0.323758760240845,0.262225183211193,1.42377260981912,0.354865596999375,-647.5914,4079.7795,-3127.3223,32,2006,9.1369457244873,28.442928314209,0,4,12,1,0.532242941973122
"70",1133,1531,1869,2493,3726,3145,0.143053645116919,0.299395451492179,0.214555873925501,1.3338683788122,0.331903485254692,-953.6584,4831.5615,-3575.1683,2,1712,8.05635929107666,2.38594436645508,1.125,3.375,14,1,0.497810740773836
"71",2177,3027,3754,4240,4848,4339,0.0607955966975231,0.116407185628743,0.0911876915379323,1.12946190729888,0.127179725645199,-1815.9746,8197.4569,-4190.8671,13.33,1526,5.08888754974322e-14,135,0,0,0,16,0.19075850043592
"72",1335,1704,2089,2458,3469,2927,0.0811524081812184,0.185222367232206,0.121715228147334,1.17663954044998,0.24829075206909,-1143.578,4940.1733,-3153.4841,35.33,1343,5.05115270614624,143.130096435547,-1.125,2.375,8,4,0.372402626607898
"73",1529,2149,2783,3303,4616,4104,0.0854419980282616,0.152322924600152,0.128152468578001,1.18684872439813,0.247736180564941,-1431.0274,6495.6287,-4396.7827,0.67,1547,0.954841256141663,45,0.375,0.375,1,64,0.371579160754105
"74",912,1170,1731,2368,2944,2243,0.155403757013906,0.269230769230769,0.233077204537139,1.36799537839399,0.259465240641711,-519.8694,4145.7996,-2648.8864,0,1473,6.72136926651001,126.869903564453,0.625,2.625,9,4,0.389156239974334
"75",453,673,695,2370,1749,1133,0.546492659053834,1.33211388579609,0.819605284619149,3.41007194244604,0.43126022913257,604.0008,2931.5471,-1461.8964,0,2556,5.09561967849731,97.5946350097656,0.5,2,8,32,0.646758028226631
"76",473,725,864,2508,2262,1613,0.487544483985765,0.991436497406827,0.731208302446256,2.90277777777778,0.44721689059501,459.3638,3315.3117,-2070.8007,4.67,2016,15.128378868103,16.4600143432617,-0.875,6.375,22,128,0.67071805533344
"77",762,1071,1540,2573,3049,2307,0.25115487478726,0.423430070503361,0.376686519995138,1.67077922077922,0.328829810416213,-224.1742,4155.5158,-2828.2986,0,1483,8.99714374542236,135,0.375,3.875,12,4,0.493190979409522
"78",800,1083,1437,1852,2003,1785,0.126178169656431,0.231843575418994,0.189238486092111,1.28879610299235,0.16453488372093,-533.8568,3308.9274,-1793.339,0,1682,24.8515167236328,143.275894165039,2.5,11,35,4,0.24676645836361
"79",873,1216,1752,2367,3115,2636,0.149308084486526,0.242795104619029,0.223934943561112,1.35102739726027,0.28004931169098,-640.8916,4259.4981,-2989.6045,0,1448,2.56950283050537,156.801406860352,-0.375,1.125,4,8,0.420030816640986
"80",640,911,1203,1923,2323,1785,0.230326295585413,0.414555504375864,0.345434191588038,1.59850374064838,0.317640385706183,-271.071,3214.89,-2133.319,0,1882,22.2431182861328,143.790557861328,1.375,10.125,30,16,0.476393024245002
"81",1034,1400,1943,2571,3348,2809,0.139122729286664,0.242471042471042,0.208660981282534,1.32321152856408,0.265545265545266,-755.9904,4687.4624,-3147.8306,0,1348,2.71992325782776,60.2551193237305,-0.375,1.125,3,1,0.398280260795616
"82",637,883,1105,2607,2730,2004,0.404633620689655,0.841833875126107,0.606868686868687,2.35927601809955,0.423728813559322,193.5322,3768.9079,-2532.8035,0,1928,15.7573003768921,28.7059555053711,-5.5,8,24,1,0.63551036370747
"83",1512,1785,2265,2830,3457,2870,0.110893032384691,0.277996457390278,0.166323226376214,1.24944812362031,0.208318769660958,-1037.2422,5351.3814,-3009.0946,42.66,1868,5.57096004486084,115.016906738281,0.625,2.375,8,32,0.312450851900393
"84",1031,1418,1770,2217,2626,2442,0.112114371708051,0.218881598276369,0.168150470219436,1.25254237288136,0.194722474977252,-815.1506,4155.7857,-2435.4534,34.66,1774,1.6876049041748,90,0.625,0.875,3,2,0.292050494711703
"85",873,1097,1448,1861,2655,2295,0.124811121184648,0.257963772642099,0.187188397038828,1.28522099447514,0.294174993906897,-711.8802,3581.4905,-2541.7616,56,1769,2.13429999351501,161.565048217773,-0.375,0.875,3,4,0.441208724259778
"86",954,1258,1728,2164,2576,2234,0.112024665981501,0.202677575306805,0.168015414258189,1.25231481481481,0.197026022304833,-694.5684,3966.8706,-2347.0802,26,1591,2.90182161331177,144.462326049805,-1.5,2,6,2,0.295504704379138
"87",929,1196,1563,2023,2280,1914,0.128276631344116,0.259330251437592,0.192388122124634,1.29430582213692,0.186572989851678,-595.959,3651.9675,-1993.2136,0,1613,4.53271436691284,41.9872131347656,1.25,2,6,1,0.279823077923767
"88",724,963,1156,1755,2117,1833,0.205771212641704,0.45907418761496,0.3086038124678,1.5181660899654,0.293614421020471,-420.8438,3090.6484,-1984.2054,34,1659,4.04469108581543,0,0.25,1.5,6,1,0.440354360775928
"89",724,990,1205,1790,2289,1877,0.195325542570952,0.407268170426065,0.292939409113671,1.48547717842324,0.310246136233543,-444.0904,3191.225,-2126.5173,49.34,1684,2.78188633918762,165.963760375977,1,1.25,4,8,0.465302618400343
"90",1026,1386,1737,2098,2651,2335,0.0941329856584094,0.187007874015748,0.141181071568244,1.20782959124928,0.208295350957156,-842.4624,4034.154,-2415.9007,26,1489,11.7957096099854,106.389541625977,-0.5,5,16,2,0.312407428506323
"91",775,1071,1568,2201,2693,2203,0.167949058105598,0.272962483829237,0.251890171110227,1.40369897959184,0.264022529922553,-464.4462,3813.9611,-2519.0676,0,1651,2.13429999351501,18.4349479675293,-0.375,0.875,3,64,0.395987328405491
"92",825,1034,1321,1752,2391,1983,0.140253823625122,0.308606616067593,0.210346510492923,1.32626797880394,0.288254310344828,-603.1252,3303.7183,-2217.2541,14.66,1457,1.39176344871521,104.036239624023,0.625,0.625,2,2,0.432323232323232
"93",944,1244,1607,1884,2299,2020,0.0793468920080206,0.155722959298403,0.119003293713304,1.17237087741133,0.177163338453661,-763.1978,3617.9858,-2055.6497,51.33,1499,8.11127948760986,119.744873046875,1.5,3.25,10,16,0.265710994496352
"94",879,1161,1454,1805,2517,2247,0.107701749002762,0.222857142857143,0.161527841693511,1.2414030261348,0.267690757995467,-762.3478,3533.1731,-2398.459,26,1448,5.73025560379028,93.366455078125,0.375,2.375,8,16,0.40148558479164
"95",865,1193,1528,2315,2855,2505,0.204787926099401,0.393775642950065,0.307141927930272,1.51505235602094,0.302760666210358,-523.489,4043.4973,-2751.8464,32.67,1830,0.754894495010376,63.4349365234375,0.5,0.5,1,64,0.454089198129349
"96",957,1286,1594,2007,2601,2267,0.114690363787837,0.234952781886449,0.17201166180758,1.25909661229611,0.240047675804529,-763.0946,3828.3625,-2399.8581,14.67,1477,13.2025480270386,11.5921745300293,0.125,5.375,19,128,0.36002860207365
"97",1127,1513,2098,2795,3888,3155,0.14244839566728,0.251388588328645,0.213650761213855,1.33222116301239,0.299031072502506,-845.7824,5160.6793,-3668.5589,4.67,1408,0.337614715099335,90,0.125,0.125,1,32,0.44850914557755
"98",1127,1565,1952,2549,3473,3106,0.13263719173517,0.256906790601601,0.19893368877041,1.30584016393443,0.28036866359447,-946.1272,4850.2823,-3344.0782,0,1687,2.36199140548706,90,-0.125,0.875,3,16,0.420514238319049
"99",1140,1461,1836,2296,3416,2828,0.111326234269119,0.241444467772412,0.166969147005445,1.25054466230937,0.300837776085301,-962.5136,4534.6776,-3196.9975,41.34,1829,0.675206005573273,90,0,0.25,2,2,0.45121370775821
"100",877,1153,1529,2104,2749,2092,0.158271401045968,0.305753482930979,0.237374432365488,1.37606278613473,0.285179990649836,-549.5798,3795.1439,-2467.6164,0.67,1470,23.0215263366699,93.1798400878906,2.625,10.375,31,16,0.427719995325465
"101",964,1247,1587,2098,3084,2576,0.138670284938942,0.290936005465725,0.207977207977208,1.32199117832388,0.320488118175979,-777.9896,4035.7524,-2936.0183,32,1841,7.06204414367676,64.6538238525391,0.5,3,9,1,0.480680723536337
"102",723,1021,1289,2238,2793,2009,0.26906719591721,0.521371277881551,0.403543586109142,1.73622963537626,0.368446839784419,-227.8488,3684.3341,-2538.5988,56,2087,0.754894495010376,63.4349517822266,-0.75,0.75,1,1,0.55260257195346
"103",1634,2149,2507,3095,3661,3111,0.104962513388076,0.249872514023457,0.157429718875502,1.23454327881931,0.187094682230869,-1201.0166,5903.5802,-3144.8142,28,1959,2.71992325782776,172.874984741211,-0.625,1.125,4,4,0.280619275350571
"104",1016,1451,1915,2321,3033,2706,0.0958451369216242,0.163921188630491,0.143750737637201,1.21201044386423,0.225949878738884,-894.7268,4427.7808,-2864.8212,48.67,2014,1.35022449493408,90,0,0.5,2,64,0.338890572900879
"105",2064,2959,3629,4113,4791,4144,0.0625161456987858,0.116256725595696,0.0937681627381337,1.13337007440066,0.138004750593824,-1732.942,7948.7876,-4106.4546,0,1830,0,45,0,0,0,32,0.206994834035984
"106",1750,2222,2687,3159,3644,3228,0.0807389668149162,0.191651778463537,0.12109809287608,1.17566058801638,0.151160954035697,-1333.4634,6103.5248,-3127.9272,15.33,1569,0.675206005573273,180,0.25,0.5,2,32,0.226723525230988
"107",531,730,999,1481,1944,1573,0.194354838709677,0.344926291684557,0.291473493247329,1.48248248248248,0.321100917431193,-320.502,2596.1685,-1845.2154,49.34,1684,2.78188633918762,165.963760375977,1,1.25,4,8,0.481569560047562
"108",1101,1489,2029,2495,3141,2685,0.103006189213086,0.181676413255361,0.154492209083877,1.22966978807294,0.215087040618956,-864.4386,4660.1941,-2883.472,0.67,1446,5.64121961593628,162.645980834961,-4.625,5.875,16,2,0.322599361763853
"109",959,1357,1860,2496,3335,2774,0.146005509641873,0.24595869750174,0.218983128658327,1.34193548387097,0.283926852743022,-720.5818,4550.4693,-3160.562,4,1650,6.31755065917969,64.7988739013672,-0.25,2.75,9,1,0.425849292657107
"110",720,1053,1559,2547,3031,2147,0.240623477837311,0.379883112888342,0.360891269937903,1.6337395766517,0.320697167755991,-188.0026,4093.0652,-2743.1876,1.33,2021,12.2994165420532,90,-1.75,5,18,1,0.48099335584359
"111",483,717,733,2652,1818,1240,0.566912850812408,1.39929998541636,0.85024368630926,3.61800818553888,0.425323402587221,727.6928,3203.8339,-1532.8717,0,2556,5.09561967849731,97.5946350097656,0.5,2,8,32,0.637860082304527
"112",826,1101,1628,2441,3051,2413,0.199803391496682,0.337905236907731,0.299668263914486,1.49938574938575,0.30412481299423,-416.1782,4150.001,-2864.2182,0.67,1682,18.8087368011475,59.8862686157227,0.25,8,25,1,0.456138476332942
"113",1055,1520,2035,2606,3365,2892,0.123033828916182,0.206749221522196,0.184530862867607,1.28058968058968,0.246296296296296,-845.3154,4820.0353,-3163.4985,0,1366,1.01275038719177,90,-0.375,0.375,1,128,0.369410239792612
"114",856,1156,1581,2266,2985,2433,0.178060826618144,0.321113819613726,0.267056530214425,1.43327008222644,0.307490144546649,-549.8568,4030.3806,-2820.8215,1.33,1793,7.39395809173584,39.4724578857422,0.25,3,12,2,0.461184714770612
"115",851,1234,1726,2266,3310,2855,0.135270541082164,0.216328819806105,0.202880400751409,1.31286210892236,0.314535345512311,-760.741,4257.8359,-3267.3238,0,1500,9.19103336334229,169.508529663086,-3.125,5.375,14,4,0.471756179886826
