"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi","tndvi","lat"
"13",1016,1401,1707,3196,2810,2415,0.303691617377116,0.639714727616429,0.455490975833588,1.87229056824839,0.244188620765995,788.9365,5001.8935,1791.2624,0,1303,2.35619449615479,0.00589248817414045,42.6438055038452,-0.125,0.125,1,16,0.366242390702822,65.1845808688558,2301326.69330689
"14",925,1334,1678,2556,2966,2442,0.207368918280586,0.385934065934066,0.311016648955012,1.52324195470799,0.277347114556417,324.6867,4626.9525,1753.5227,45,1312,4.24874114990234,0.0186317432671785,40.7512588500977,0.5,0.5,1,16,0.415975885455916,60.3684459140293,2303855.02246929
"15",925,1334,1678,2556,2966,2442,0.207368918280586,0.385934065934066,0.311016648955012,1.52324195470799,0.277347114556417,324.6867,4626.9525,1753.5227,0,1312,4.24874114990234,0.0186317432671785,40.7512588500977,0.5,0.5,1,16,0.415975885455916,60.3684459140293,2303856.43814327
"16",802,1130,1426,2088,3012,2508,0.188389299943085,0.357451403887689,0.28254374733248,1.46423562412342,0.357368183866607,145.1216,4138.687,1546.6384,35,1366,3.92699074745178,0.0412245281040668,41.0730092525482,0.125,0.875,3,8,0.53599188915174,59.4194649971542,2305627.2057209
"17",701,956,1227,1786,2689,2343,0.185529372718221,0.359116022099447,0.278247884519662,1.45558272208639,0.373340143003064,92.5555000000002,3623.493,1279.3876,40,1369,4.01765060424805,0.0649937465786934,40.982349395752,-0.5,1.5,5,8,0.55993872079663,59.2764686359111,2307713.6125222
"18",690,994,1257,1854,2688,2310,0.191899710703954,0.35350544765514,0.287803310300498,1.47494033412888,0.362737642585551,127.5682,3684.7446,1326.3452,40,1421,4.12438631057739,0.0600203424692154,40.8756136894226,-0.375,1.375,5,8,0.544037511088582,59.5949855351977,2309516.28518761
"19",372,663,479,4529,1839,807,0.80870607028754,2.19440832249675,1.21293800539084,9.45511482254697,0.586712683347714,2996.8317,3976.7292,1774.8458,0,1301,3.92699074745178,0.0176758281886578,41.0730092525482,-0.375,0.375,1,32,0.879879232262239,90.435303514377,2301710.26156796
"20",692,1035,1041,4456,2226,1278,0.621247953429143,1.54861237076002,0.931787175989086,4.2804995196926,0.362718089990817,2437.3869,4694.6924,1998.4615,0,1274,1.57079637050629,0,43.4292036294937,0,0,0,128,0.543993879112471,81.0623976714571,2290188.04834513
"21",955,1396,1657,2931,3347,2705,0.277680906713165,0.55764685284076,0.416475972540046,1.76885938442969,0.337729816147082,572.5577,5042.1415,1918.9006,0,1275,1.57079637050629,0,43.4292036294937,0,0,0,128,0.506544110300729,63.8840453356582,2289265.5935525
"22",1097,1541,1803,2520,3300,3002,0.165857043719639,0.350679839577423,0.248756794263907,1.39767054908486,0.293356848912404,67.5936000000002,5029.8547,1719.0284,25,1273,4.71238899230957,8.88178419700125e-16,40.2876110076904,0,0,0,128,0.439992162241599,58.292852185982,2288697.85143236
"23",1260,1780,2102,2458,3200,2938,0.0780701754385965,0.158334815869062,0.117092424076307,1.16936251189343,0.207091663523199,-213.4296,5246.126,1826.3694,20,1277,1.42889928817749,0.0294542610645294,43.5711007118225,-0.125,0.625,2,1,0.310608203677511,53.9035087719298,2258959.55483647
"24",1494,2057,2384,2859,3567,3263,0.0905969864581347,0.199278402416513,0.135882521216745,1.19924496644295,0.198790119307679,-196.6925,5984.598,2092.3556,15,1261,1.89254689216614,0.0131753943860531,43.1074531078339,0.25,0.25,1,1,0.298160127698899,54.5298493229067,2256035.82915662
"25",1037,1469,1739,2370,2935,2655,0.153565344366026,0.313774241670811,0.230319990266456,1.36285221391604,0.255883611467694,60.0892000000003,4672.2504,1622.3877,20,1331,0.694738268852234,0.0649937465786934,44.3052617311478,-0.875,1.625,6,128,0.383784361963846,57.6782672183013,2271201.31522369
"26",948,1333,1570,2339,2962,2460,0.196725505244308,0.413440860215054,0.29505051796905,1.48980891719745,0.307149161518094,199.6673,4449.8925,1672.2351,15,1467,1.4056476354599,0.101034186780453,43.5943523645401,-0.375,2.375,7,1,0.460672917815775,59.8362752622154,2270441.79429646
"27",914,1298,1570,2542,3078,2493,0.236381322957198,0.475724353954581,0.354528875379939,1.61910828025478,0.324440619621343,371.4174,4588.7739,1755.2387,25,1467,1.4056476354599,0.101034186780453,43.5943523645401,-0.375,2.375,7,1,0.486608583414004,61.8190661478599,2270420.94408685
"28",614,939,845,4346,2166,1401,0.674436524754383,1.81889027431421,1.01155735336608,5.14319526627219,0.438724676187313,2468.5213,4477.0017,1782.293,0,1257,0.785398185253143,0.0176758281886578,44.2146018147469,0.375,0.375,1,64,0.657977751950855,83.7218262377191,2268311.87787571
"29",1334,1892,2110,2704,3187,2882,0.123390112172829,0.27705223880597,0.185065946619587,1.28151658767773,0.203322635454031,-57.3927999999999,5436.5036,1918.3922,20,1258,4.71238899230957,8.88178419700125e-16,40.2876110076904,0,0,0,32,0.304955167531855,56.1695056086415,2268063.58564593
"30",1195,1688,1884,2300,2885,2651,0.0994263862332696,0.224017232094777,0.149121758872028,1.2208067940552,0.209897253092892,-153.5289,4818.9598,1673.8592,20,1334,0.321750551462173,0.0131753943860531,44.6782494485378,0.25,0.25,1,64,0.31481287346682,54.9713193116635,2264218.42223298
"31",1101,1445,1714,2232,2793,2651,0.131272174353776,0.304026294165982,0.196883314329152,1.3022170361727,0.239405369425338,-40.0914,4537.0286,1495.5995,25,1403,1.19028997421265,0.0448462851345539,43.8097100257874,0.5,1,3,1,0.359068219633943,56.5636087176888,2262578.78700664
"32",796,1128,1313,2406,2982,2226,0.293896208658241,0.633256083429896,0.440785051754268,1.83244478293983,0.388591385331781,495.6646,4182.4556,1713.5376,30,1607,1.89254689216614,0.0919728875160217,43.1074531078339,-0.625,2.125,8,2,0.582819229426144,64.6948104329121,2259459.32958843
"33",813,1128,1342,2372,2889,2128,0.277329025309639,0.595031773541306,0.415937542064881,1.76751117734724,0.365634601748996,465.7871,4130.8063,1714.2217,0,1607,1.89254689216614,0.0919728875160217,43.1074531078339,-0.625,2.125,8,2,0.548387096774194,63.866451265482,2259460.09755646
"34",803,1103,1287,2194,2740,2185,0.260557311117495,0.582231351906535,0.390779836277467,1.7047397047397,0.360814502110752,351.9706,3952.376,1527.1893,25,1773,4.7922191619873,0.20603321492672,40.2077808380127,-1.375,4.625,14,16,0.541154562383613,63.0278655558748,2256515.14472952
"35",1296,1747,1991,2496,3297,2910,0.112547359037219,0.267308913825958,0.168802228412256,1.25364138623807,0.246974281391831,-120.8901,5224.1132,1875.5825,10,1280,5.69518280029297,0.0300372242927551,39.304817199707,-0.125,0.625,2,64,0.370426396898932,55.6273679518609,2263823.28852238
"36",1246,1713,1963,2429,3019,2778,0.106102003642987,0.239564055110014,0.159134889015367,1.23739174732552,0.211963067041349,-123.6417,5028.5823,1739.2027,20,1309,0.785398185253143,0.0294542610645294,44.2146018147469,-0.375,0.625,3,128,0.317912694430507,55.3051001821494,2262226.66921905
"37",1128,1538,1820,2428,3273,2875,0.143126177024482,0.310902024953978,0.214663999058491,1.33406593406593,0.285293540153151,0.393000000000086,4953.8313,1769.2153,20,1385,1.42889928817749,0.0294542610645294,43.5711007118225,0.625,0.875,3,1,0.427898301757141,57.1563088512241,2260317.1207595
"38",1281,1816,2132,2626,3640,3266,0.103825136612022,0.212509679084574,0.155721340758642,1.23170731707317,0.261261261261261,-155.6951,5591.4003,1969.4805,25,1385,1.07685494422913,0.0614426583051682,43.9231450557709,-0.25,1.5,5,128,0.391857947163274,55.1912568306011,2257699.7144979
"39",1079,1536,1789,2289,3013,2543,0.122609122118686,0.253472574267464,0.183891136447223,1.27948574622694,0.254893794252395,-38.3038999999999,4688.3811,1761.3576,25,1488,0.463647603988647,0.0929013043642044,44.5363523960114,0.125,2.125,8,128,0.382300884955752,56.1304561059343,2255634.13745166
"40",1296,1710,1960,2424,3130,2773,0.105839416058394,0.25979843225084,0.158741019500513,1.23673469387755,0.229862475442043,-132.5556,5066.5471,1817.0449,25,1337,1.66145622730255,0.0917860493063927,43.3385437726974,0.375,2.125,6,1,0.344759846773401,55.2919708029197,2255075.33709548
"41",1462,2055,2468,2991,3612,3196,0.0958050925077853,0.191294806144843,0.143694477516256,1.21191247974068,0.188157894736842,-117.9395,6098.0395,2209.5983,0,1273,2.11121582984924,0.0242908541113138,42.8887841701508,-0.375,0.625,2,2,0.282213633747225,54.7902546253893,2254090.53777212
"42",992,1292,1589,1986,2667,2443,0.111048951048951,0.243200196030385,0.166550132848553,1.24984266834487,0.253289473684211,-83.0853999999999,4153.5991,1424.5689,15,1303,1.71269333362579,0.0294542610645294,43.2873066663742,0.125,0.625,2,1,0.379889580641372,55.5524475524475,2251306.58240032
"43",1126,1534,1787,2286,2872,2572,0.122514117358213,0.273334794040316,0.183748619123604,1.27923894795747,0.23288259283108,-50.8909999999998,4656.9548,1647.6546,30,1273,2.03444385528564,0.0186317432671785,42.9655561447144,0.5,0.5,1,4,0.349286404120614,56.1257058679106,2249423.94927661
"44",1009,1326,1646,2154,2967,2640,0.133684210526316,0.284530077293604,0.200499934219182,1.3086269744836,0.286364621721223,-18.5531,4438.2341,1560.2691,25,1331,1.57079637050629,0.0333209969103336,43.4292036294937,0,0.75,2,1,0.429500379321556,56.6842105263158,2250719.95423975
"45",1076,1500,1844,2221,3081,2771,0.0927429274292743,0.180694018404908,0.139097282007133,1.20444685466377,0.251167512690355,-141.7588,4737.8942,1667.2049,25,1275,2.35619449615479,0.0235658623278141,42.6438055038452,0.25,0.5,2,1,0.376713024058471,54.6371463714637,2247811.44091126
"46",1160,1604,1816,2187,2872,2606,0.0926804896327754,0.211564781021898,0.139003372049457,1.20429515418502,0.225255972696246,-173.9052,4660.0209,1635.3172,0,1281,2.5535900592804,0.0300372242927551,42.4464099407196,0.5,0.75,3,2,0.337847925775835,54.6340244816388,2243507.60915525
"47",942,1292,1504,2087,2920,2541,0.162350320245057,0.36014331603657,0.243491577335375,1.3876329787234,0.320072332730561,32.9423999999998,4256.0208,1525.0499,20,1579,2.09887075424194,0.115257270634174,42.9011292457581,0,2.75,9,1,0.480054243417335,58.1175160122529,2246080.9368909
"48",942,1292,1504,2087,2920,2541,0.162350320245057,0.36014331603657,0.243491577335375,1.3876329787234,0.320072332730561,32.9423999999998,4256.0208,1525.0499,20,1581,2.03444385528564,0.129705011844635,42.9655561447144,0.375,3.125,10,1,0.480054243417335,58.1175160122529,2246089.04898721
"49",1450,2056,2270,2790,3360,3098,0.102766798418972,0.234826589595376,0.154134966900504,1.22907488986784,0.19360568383659,-164.0782,5769.9402,2004.3204,10,1260,2.52134323120117,0.0358276851475239,42.4786567687988,0,0.75,3,1,0.290382736879496,55.1383399209486,2284081.65641017
"50",1050,1435,1677,2221,2714,2410,0.139558748075936,0.308459968246768,0.209311273566756,1.32438878950507,0.236164882714644,15.2575000000003,4415.5155,1572.2007,15,1279,3.92699074745178,0.0176758281886578,41.0730092525482,-0.375,0.375,1,32,0.354206990777639,56.9779374037968,2284798.32234373
"51",1402,1951,2238,2619,3080,2865,0.0784434836318715,0.172148924634014,0.117653113741637,1.17024128686327,0.158330199323054,-213.1337,5459.495,1896.1758,20,1267,3.92699074745178,0.00589248817414045,41.0730092525482,0.125,0.125,1,8,0.237472971702548,53.9221741815936,2287103.0579023
"52",1092,1575,1846,2287,2689,2474,0.106702153399468,0.213084654039428,0.160033869602032,1.23889490790899,0.185887541345094,-71.1810999999997,4620.4835,1608.6493,0,1321,3.14159274101257,0.0166651234030724,41.8584072589874,-0.375,0.375,1,16,0.278800573255429,55.3351076699734,2299755.05152584
"53",922,1264,1706,2356,3152,2705,0.160019694731659,0.286192321239873,0.24,1.3810082063306,0.297653355290243,134.2928,4616.5561,1682.0117,10,1319,2.35619449615479,0.0235658623278141,42.6438055038452,0.25,0.5,2,4,0.446434084594011,58.000984736583,2299317.78547384
"54",855,1229,1593,2155,3129,2836,0.149946638207044,0.265019334150712,0.224889955982393,1.35279347143754,0.325285895806862,32.1124000000001,4433.4838,1510.054,20,1297,4.71238899230957,1.77635683940025e-15,40.2876110076904,0,0,0,128,0.487877183695077,57.4973319103522,2296256.57450345
"55",1056,1472,1733,2221,2897,2605,0.123419322205362,0.259574468085106,0.18510557592616,1.28159261396422,0.251403887688985,-51.9253999999997,4565.138,1602.6629,30,1300,4.71238899230957,0.00833314005285501,40.2876110076904,-0.25,0.25,1,1,0.377065111758989,56.1709661102681,2296799.77754317
"56",973,1402,1593,2087,2874,2606,0.134239130434783,0.284005979073244,0.201331340850428,1.31010671688638,0.286769644056414,-56.3567000000001,4357.8548,1504.8491,30,1298,1.57079637050629,1.77635683940025e-15,43.4292036294937,0,0,0,128,0.430106323447118,56.7119565217391,2296681.45953024
"57",956,1333,1592,2286,3288,2963,0.178958225889634,0.37159991432855,0.268402733015341,1.43592964824121,0.347540983606557,72.7795000000002,4650.9357,1585.4562,0,1285,3.14159274101257,0.0166651234030724,41.8584072589874,-0.625,0.625,1,8,0.52125806782092,58.9479112944817,2294357.47030684
"58",1021,1470,1733,2353,3103,2767,0.151737640724425,0.30424968102856,0.227578612504588,1.35776110790537,0.283291976840364,35.6729000000002,4734.6001,1663.4348,25,1279,3.46334314346313,0.0131753943860531,41.5366568565369,0.25,0.25,1,4,0.424894034942624,57.5868820362212,2292619.50052792
"59",1104,1504,1788,2285,2964,2734,0.122023078811687,0.262463033375581,0.183012151712287,1.27796420581655,0.247474747474747,-63.6016,4706.0139,1604.6988,35,1275,1.57079637050629,0,43.4292036294937,0,0,0,128,0.371173066806944,56.1011539405843,2291251.48896782
"60",1154,1780,2126,3018,3470,3126,0.173405909797823,0.313202247191011,0.260083584410536,1.41956726246472,0.240171551107934,209.2298,5686.8682,1988.652,0,1271,4.71238899230957,8.88178419700125e-16,40.2876110076904,0,0,0,8,0.360225140712946,58.6702954898911,2290263.54248979
"61",1057,1471,1677,2287,2734,2375,0.153884964682139,0.344827586206897,0.230798335225123,1.36374478234943,0.239628202221718,61.4560000000002,4467.9925,1625.2107,0,1264,2.03444385528564,0.0186317432671785,42.9655561447144,-0.5,0.5,1,128,0.359401564093846,57.694248234107,2288966.90436726
"62",926,1299,1423,1919,2320,1982,0.148414123279473,0.352974665528039,0.222587883320868,1.34855938158819,0.239647341704515,20.8187,3798.2917,1407.1883,30,1266,2.23183941841125,0.0474716164171696,42.7681605815887,-0.125,1.125,4,2,0.359422999866435,57.4207061639737,2287248.07952571
"63",1236,1744,1957,2618,2849,2244,0.14448087431694,0.324592417992536,0.216697628674462,1.33776188042923,0.185601331668747,99.4312,4968.5314,1983.9368,0,1258,0.960070371627808,0.101372614502907,44.0399296283722,-0.5,2.25,9,128,0.278373036513055,57.224043715847,2283310.19252286
"64",1220,1615,1827,2268,2936,2654,0.107692307692308,0.270154373927959,0.161518740080576,1.24137931034483,0.232836447617048,-134.6655,4760.4792,1669.9891,25,1250,4.9097843170166,0.0636516436934471,40.0902156829834,-0.25,1.5,4,16,0.349218011965991,55.3846153846154,2272532.08278501
"65",1308,1767,2064,2647,3359,3090,0.123752918700913,0.279107621600919,0.185609678446355,1.28246124031008,0.238797713442744,-70.5914999999998,5422.7179,1858.9517,15,1359,4.39063835144043,0.078892856836319,40.6093616485596,0.625,1.875,5,16,0.358163547524661,56.1876459350456,2265726.30194636
"66",1207,1696,1978,2579,3195,2660,0.131885012069344,0.278472801408581,0.197805814591333,1.30384226491405,0.235260003866229,16.1993000000001,5135.754,1954.9733,25,1447,4.88998508453369,0.163620829582214,40.1100149154663,-1.125,4.125,13,16,0.352855900260945,56.5942506034672,2265221.13548085
"67",962,1353,1642,2182,2371,2207,0.141213389121339,0.280082987551867,0.211792391162243,1.32886723507917,0.181659606279591,68.0679000000001,4167.8135,1426.3498,10,1729,1.57079637050629,8.88178419700125e-16,43.4292036294937,0,0,0,128,0.272455462813006,57.0606694560669,2286508.89978424
"68",1242,1658,1888,2336,3073,2917,0.106060606060606,0.257471264367816,0.15907207953604,1.23728813559322,0.238863132432977,-164.4216,4958.9561,1641.7093,0,1238,5.69518280029297,0.0300372242927551,39.304817199707,0.5,0.75,3,32,0.358258591151869,55.3030303030303,2260325.78156718
"69",1224,1622,1829,2265,2907,2683,0.106497313141182,0.268472906403941,0.159726462327513,1.23838162930563,0.227618243243243,-144.848,4761.2086,1634.2185,20,1326,5.49778699874878,0.128917276859283,39.5022130012512,0.125,2.875,13,32,0.34139132270664,55.3248656570591,2255860.86262983
"70",937,1201,1342,1792,2259,1828,0.143586470963625,0.399290150842946,0.215345350135588,1.33532041728763,0.254651485698417,8.06519999999995,3587.6129,1394.921,5,1314,0.519146084785461,0.198891684412956,44.4808539152145,-3.5,4.5,17,1,0.381924198250729,57.1793235481812,2255869.83949198
"71",901,1235,1398,1859,2258,1893,0.141541295670863,0.330181922360693,0.212279355333845,1.32975679542203,0.235229759299781,20.4198000000001,3678.4515,1388.3203,85,1382,3.89922022819519,0.209111601114273,41.1007797718048,-0.25,4.75,17,4,0.352796389990428,57.0770647835431,2255395.0036752
"72",662,967,1005,1589,1883,1462,0.225134926754048,0.549905838041431,0.337637309693583,1.58109452736318,0.304016620498615,176.0545,2929.6799,1169.7553,20,1889,5.42329835891724,0.376966148614883,39.5767016410828,2.75,9.75,35,32,0.455945992729791,61.2567463377024,2251037.43275062
"73",622,860,889,2627,2207,1527,0.494311717861206,1.31786472550804,0.741362149864923,2.95500562429696,0.425710594315245,1084.702,3525.0418,1457.1505,0,1670,5.37343215942383,0.0474716164171696,39.6265678405762,-0.5,1.25,5,32,0.638462780558695,74.7155858930603,2252033.91232608
"74",1515,2017,2290,2681,3441,3219,0.0786562059947697,0.193200909180749,0.117972442924671,1.1707423580786,0.200837550165765,-277.398,5768.6453,1968.5251,20,1312,1.10714876651764,0.0186317432671785,43.8928512334824,0.5,0.5,1,1,0.301230044490971,53.9328102997385,2216424.73438176
"75",1418,2051,2318,3079,3762,3414,0.14100426162683,0.299464819770187,0.211486799444187,1.32830025884383,0.2375,2.63050000000027,6152.1133,2143.8149,0,1336,3.60524034500122,0.0186317432671785,41.3947596549988,0.5,0.5,1,4,0.356220705534084,57.0502130813415,2215181.55000942
"76",1288,1846,2178,2712,3209,2792,0.10920245398773,0.218101617382781,0.163786933851344,1.24517906336088,0.191386671616855,-51.2323999999999,5436.2808,1999.9696,30,1383,0.141897052526474,0.0294542610645294,44.8581029474735,0.125,0.625,2,64,0.287053364269142,55.4601226993865,2209864.61756878
"77",1335,1745,1985,2452,3424,3060,0.105251295920667,0.268359958625445,0.157859154929577,1.2352644836272,0.266038084673692,-180.2182,5276.8943,1862.3332,15,1241,3.14159274101257,0.0166651234030724,41.8584072589874,0.125,0.375,2,4,0.399020242166559,55.2625647960334,2275892.75470789
"78",990,1299,1648,2019,2782,2670,0.101172620670848,0.206892705777381,0.151738241308793,1.2251213592233,0.255981941309255,-120.4479,4295.8421,1389.0773,20,1279,3.60524034500122,0.0186317432671785,41.3947596549988,0.5,0.5,1,16,0.383929579054283,55.0586310335424,2274494.67105025
"79",1007,1367,1705,2187,2921,2769,0.123843782117163,0.247662110779981,0.185741811175337,1.28269794721408,0.262862083873757,-51.3615999999997,4521.7485,1481.9405,20,1326,1.89254689216614,0.0526559092104435,43.1074531078339,0.5,1.25,4,1,0.394250513347023,56.1921891058582,2275654.68941677
"80",1404,1952,2154,2552,3102,2831,0.084572885677858,0.201131999191429,0.126845851481993,1.18477251624884,0.180365296803653,-220.5678,5374.4957,1895.4481,20,1265,5.88839435577393,0.107912488281727,39.1116056442261,0,2.5,9,32,0.270522210596404,54.2286442838929,2264966.38653214
"81",1269,1640,1842,2150,2730,2436,0.0771543086172345,0.208926875593542,0.11571696931747,1.1672095548317,0.194225721784777,-219.1791,4606.8673,1655.4015,20,1239,4.82304620742798,0.0377128832042217,40.176953792572,-0.125,0.875,3,16,0.291306724986331,53.8577154308617,2230886.18292017
"82",1287,1710,1927,2350,2983,2699,0.0989010989010989,0.248210303954935,0.14833430742256,1.21951219512195,0.215071283095723,-162.9157,4941.0308,1739.8876,25,1308,4.51499319076538,0.0424662828445435,40.4850068092346,0.125,1.125,4,8,0.322574075959678,54.9450549450549,2236352.98245832
"83",1658,2193,2490,2915,3580,3285,0.0786308973172988,0.195997048515034,0.117935436129868,1.17068273092369,0.179571663920923,-272.3351,6174.4838,2162.2228,10,1322,0,0.0166651234030724,45,0.375,0.375,1,64,0.269335310106252,53.9315448658649,2229866.04696756
"84",1412,1884,2181,2683,3373,3024,0.103207236842105,0.242277992277992,0.154794942954055,1.23016964695094,0.214620093626215,-139.8424,5567.0859,1977.753,15,1375,5.30039167404175,0.0300372242927551,39.6996083259583,0.5,0.75,3,32,0.321901161220632,55.1603618421053,2227476.170844
"85",1440,1917,2180,2782,3396,3056,0.121322047561467,0.297254592139048,0.181964735516373,1.27614678899083,0.218077474892396,-79.1567000000003,5657.366,1996.8797,25,1469,5.03413963317871,0.0526559092104435,39.9658603668213,0.25,1.25,4,16,0.327086882453152,56.0661023780734,2223565.9109403
"86",1143,1585,1767,2191,2508,2444,0.107124810510359,0.25109558213905,0.160666919287609,1.23995472552349,0.173333333333333,-115.119,4472.8542,1467.607,25,1323,5.49778699874878,0.0117845674976707,39.5022130012512,0,0.25,2,32,0.259969594199509,55.3562405255179,2268092.20492557
"87",1135,1416,1685,2258,2715,2345,0.145320821709358,0.371450797355115,0.217953594522632,1.34005934718101,0.234090909090909,41.8181000000001,4435.9846,1619.8068,40,1317,3.92699074745178,0.0176758281886578,41.0730092525482,-0.625,0.625,1,8,0.351096466310647,57.2660410854679,2268650.04949849
"88",934,1132,1371,1790,2371,2183,0.132552989560266,0.347775564409031,0.198798038905583,1.3056163384391,0.267236771779797,-39.2100000000001,3689.9265,1248.9163,25,1344,3.92699074745178,0.0176758281886578,41.0730092525482,0.375,0.375,1,16,0.400801603206413,56.6276494780133,2273525.80919593
"89",1098,1546,1794,2258,3017,2838,0.114511352418559,0.242272347535505,0.171745835903763,1.25863991081382,0.254209104136354,-113.9058,4750.5738,1583.0936,20,1359,3.33898830413818,0.0636516436934471,41.6610116958618,0.625,1.625,6,8,0.381274030967474,55.7255676209279,2271247.9701702
"90",1099,1546,1794,2191,2556,2346,0.0996235884567127,0.21056539726318,0.149416635302973,1.22129319955407,0.175172413793103,-96.2130999999998,4454.9894,1559.2515,30,1382,2.03444385528564,0.0558435767889023,42.9655561447144,0.375,1.375,4,1,0.262728422020457,54.9811794228356,2272775.95192326
"91",1198,1581,1880,2425,2879,2609,0.126596980255517,0.288604109298877,0.189873417721519,1.28989361702128,0.209918050010506,-16.5509,4833.088,1692.5874,25,1446,2.35619449615479,0.0588575042784214,42.6438055038452,0,1.25,6,2,0.31484399621809,56.3298490127758,2274230.41028524
"92",1327,1807,2034,2411,2610,2269,0.084814398200225,0.202101425967621,0.127207288269036,1.18534906588004,0.124031007751938,-138.9284,4868.1081,1812.4893,35,1272,4.71238899230957,8.88178419700125e-16,40.2876110076904,0,0,0,1,0.186026482936807,54.2407199100113,2217208.3866836
"93",1107,1503,1785,2346,2726,2303,0.135802469135802,0.29498369965296,0.203679051192061,1.31428571428571,0.20860119707382,48.3886000000002,4565.9634,1714.6991,25,1408,0.0587558224797249,0.0708370506763458,44.9412441775203,1.125,1.875,6,64,0.312867117366729,56.7901234567901,2218585.58089972
"94",1355,1880,2122,2379,2656,2335,0.0570984225727616,0.129811092029498,0.0856381206264578,1.12111215834119,0.111762243616576,-242.3571,4963.9921,1841.3096,25,1514,3.09616947174072,0.181502908468246,41.9038305282593,1,4.5,13,2,0.167625824003348,52.8549211286381,2217549.97998579
"95",1245,1635,1838,2211,2427,2106,0.0921215114843171,0.238949391415759,0.138165205580936,1.20293797606094,0.13810082063306,-115.8574,4462.0394,1657.4928,40,1383,3.85568332672119,0.0825181677937508,41.1443166732788,0.375,1.875,6,4,0.207126948775056,54.6060755742159,2209316.35734869
