"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","tpi","tri","roughness","flowdir","satvi","tndvi","weights"
"15",637,866,1149,2015,2978,2554,0.27370417193426,0.52389594676346,0.410491388844999,1.75369886858138,0.443179064695905,-383.5282,3511.4187,-3056.7432,0.67,1945,99.2461242675781,10.288595199585,-2.25,4.75,15,16,0.664688067837674,63.685208596713,0.0939967989375288
"16",697,955,1318,1768,2694,2617,0.145819831497084,0.252837397460389,0.218694313947837,1.34142640364188,0.342971086739781,-693.8866,3407.1853,-2839.7669,0,1733,163.610458374023,4.22268724441528,1.5,2.25,6,4,0.514392523364486,57.2909915748542,0.0455788697989894
"17",697,1033,1467,2046,3449,3123,0.164816396242528,0.257493551543182,0.24718941226697,1.39468302658487,0.403173311635476,-747.1084,3943.3419,-3639.6552,0,1568,132.273681640625,7.06204414367676,-1.125,2.875,10,1,0.604698464354724,58.2408198121264,0.0211104421502855
"18",477,669,761,2014,2221,1870,0.451531531531532,1.04294989179291,0.677175283732661,2.64651773981603,0.489604292421194,114.0802,2941.8059,-2230.8768,0,2145,98.7461624145508,12.3645534515381,-0.625,4.875,19,2,0.734283319362951,72.5765765765766,0.0600670457413365
"19",917,1327,1836,2394,3605,3040,0.131914893617021,0.213514961353027,0.197848954024347,1.30392156862745,0.325124058077559,-832.5158,4547.3499,-3536.2316,0,1641,86.9872131347656,4.53271436691284,0.625,1.875,6,1,0.487641275383626,56.5957446808511,0.0666815532647102
"20",986,1358,1784,2044,2328,2178,0.0679205851619645,0.121404557340306,0.101867572156197,1.1457399103139,0.132295719844358,-829.0852,3890.6258,-2100.5814,38,1432,72.6459732055664,7.95230865478516,0.25,3.25,11,1,0.198419452887538,53.3960292580982,0.328293131996276
"21",811,1070,1310,1637,2078,1791,0.110960298608755,0.239350021958718,0.166412213740458,1.24961832061069,0.22668240850059,-628.2288,3126.4337,-1879.5482,48.66,1679,76.2637329101562,10.9249105453491,-1.75,4.75,14,16,0.339973439575033,55.5480149304377,0.202764375633219
"22",869,1140,1456,1882,2403,2145,0.127621330137807,0.259661099597708,0.191403324846488,1.29258241758242,0.245400362788287,-669.2496,3533.3503,-2258.4165,40,1725,15.6422424316406,6.17384767532349,0.875,2.625,8,64,0.368052856587641,56.3810665068904,0.19284654476818
"23",1174,1599,2071,2509,3185,2921,0.0956331877729258,0.1786005545588,0.143434122912346,1.21149203283438,0.211948249619482,-1000.3494,4803.7546,-2996.668,23.33,1389,90,2.86240530014038,0.375,1.125,3,16,0.317892133548939,54.7816593886463,0.151598034265694
"24",903,1253,1694,2265,3447,3054,0.144228340490023,0.252319929297393,0.216315191312034,1.3370720188902,0.340984244310445,-826.6332,4333.7891,-3464.368,38.67,1640,174.289413452148,9.50865650177002,-1.25,4,13,4,0.511426626470874,57.2114170245011,0.164964970444178
"25",969,1378,1792,2335,3294,3099,0.131572570874727,0.233227385963405,0.197334948516051,1.30301339285714,0.295320487613055,-897.0228,4466.1691,-3314.1294,36,1430,82.8749694824219,3.84366822242737,0.375,1.625,5,32,0.442937186670599,56.5786285437364,0.139120849163214
"26",656,862,1086,1987,2448,1945,0.293198828506346,0.628487723214286,0.439726695949244,1.82965009208103,0.385398981324278,-206.2732,3254.1414,-2327.8146,24,1768,54.8658065795898,7.83262586593628,0.625,3.125,11,128,0.5780166926015,64.6599414253173,0.163003018514337
"27",865,1182,1553,2123,2638,2428,0.155059847660501,0.28761731759007,0.232558139534884,1.36703155183516,0.258888093533763,-639.2254,3853.2455,-2557.4448,48,1799,104.036239624023,5.88512945175171,1.25,2.75,8,8,0.388285816533461,57.752992383025,0.14966838371148
"28",921,1178,1599,2051,2893,2689,0.123835616438356,0.238472090323942,0.185727982468155,1.28267667292058,0.28806767586821,-802.461,3939.3501,-2879.2255,33.34,1661,56.3099365234375,1.72100615501404,-0.375,0.625,3,16,0.432053422370618,56.1917808219178,0.214246313069098
"29",813,1111,1330,1815,2775,2367,0.154213036565978,0.327835609030688,0.231282784930854,1.36466165413534,0.352009744214373,-696.9006,3526.4977,-2698.8062,48,1744,135,4.38048696517944,0.625,1.875,7,8,0.527950310559006,57.7106518282989,0.172690776631829
"30",906,1198,1587,1986,2468,2232,0.111670864819479,0.21160373355961,0.167482859941234,1.25141776937618,0.217262638717633,-713.8688,3721.8966,-2313.7936,42.66,1787,9.46232223510742,2.90182161331177,-0.5,1.25,3,64,0.325853778818888,55.583543240974,0.130206317229289
"31",994,1388,1792,2190,2895,2691,0.0999497739829232,0.181304664723032,0.149905838041431,1.22209821428571,0.235331768721997,-892.974,4221.7084,-2790.7079,46.66,1682,149.036239624023,4.16873979568481,0.875,1.625,7,2,0.35296,54.9974886991462,0.165614447132211
"32",684,966,1197,1672,2271,2053,0.165562913907285,0.318791946308725,0.248301097752222,1.3968253968254,0.309688581314879,-546.6152,3106.101,-2231.7379,33.34,1744,68.9624862670898,3.32143211364746,0,1.25,5,1,0.464465907452789,58.2781456953642,0.121821867612386
"33",957,1197,1459,1728,2084,1864,0.0844053969250078,0.203448797458781,0.126588235294118,1.184372858122,0.176404177250917,-745.898,3363.4513,-1838.1607,48.67,1275,83.6598205566406,2.16078901290894,0.125,0.875,3,32,0.264568929024975,54.2202698462504,0.101620426422573
"34",876,1281,1805,2476,3575,2839,0.156739079654286,0.248998070357726,0.235081163143758,1.37174515235457,0.328996282527881,-677.6692,4520.5598,-3423.1524,0,1538,122.47119140625,6.20105361938477,-2,3,10,2,0.493448564259827,57.8369539827143,0.285851606279162
"35",996,1351,1665,2072,2666,2301,0.108910891089109,0.221532767254518,0.163344481605351,1.24444444444444,0.2311244516278,-796.7558,3961.3512,-2432.7693,38.67,1479,77.47119140625,17.0831432342529,-2.5,7.25,25,1,0.346646658201547,55.4455445544555,0.294577572375744
"36",948,1264,1554,1797,1956,1755,0.072515666965085,0.15142073778664,0.108757272862897,1.15637065637066,0.114529914529915,-730.0852,3425.355,-1656.4756,36.67,1414,9.46231079101562,5.78883218765259,3.125,3.625,9,128,0.171770403076485,53.6257833482543,0.253310130524921
"37",798,1048,1354,1735,2460,2289,0.123340887018453,0.245806451612903,0.184981388574203,1.28138847858198,0.289984268484531,-708.0828,3365.3164,-2436.9192,28.67,1505,8.13009643554688,1.6876049041748,-0.625,0.875,3,64,0.434919386551317,56.1670443509226,0.118462560949357
"38",735,965,1243,1701,2308,2003,0.155570652173913,0.313913639479095,0.233316352521651,1.36846339501207,0.299915516755843,-551.8168,3162.5029,-2213.6847,14,1759,176.987213134766,4.53271436691284,-0.5,2,6,4,0.449809939462199,57.7785326086957,0.129201421173425
"39",1024,1387,1812,2180,2757,2417,0.0921843687374749,0.171226502884794,0.138259236067627,1.20309050772627,0.20682862770847,-843.328,4157.559,-2528.9366,17.34,1384,133.264297485352,11.0090160369873,1.625,4.625,16,2,0.310208994419521,54.6092184368738,0.249654693799821
"40",1544,1845,2246,2628,2820,2636,0.0783750512925728,0.211049723756906,0.117550518001846,1.17008014247551,0.113304382155547,-1124.3064,5055.5132,-2390.8095,6,1203,180,1.90915238857269,0,0.75,2,4,0.169939800651337,53.9187525646286,0.238505693169941
"41",1250,1669,2050,2450,3288,3047,0.0888888888888889,0.186011904761905,0.133318520164426,1.19512195121951,0.231922068190333,-1117.7342,4852.9798,-3114.0059,14.66,1361,148.240524291992,5.875572681427,-2.125,2.875,10,4,0.347850519808935,54.4444444444444,0.303411286577565
"42",843,1071,1424,1692,2169,1927,0.086007702182285,0.171158513220079,0.128990855125943,1.18820224719101,0.207347620372947,-690.8796,3263.5529,-1999.4672,48,1538,23.9624938964844,9.3218355178833,0.25,4,14,64,0.310978155002087,54.3003851091142,0.351036939098462
"43",808,1096,1414,1869,2562,2218,0.138592750533049,0.264904517931998,0.207857469164002,1.32178217821782,0.288732394366197,-646.225,3516.697,-2449.231,22,1518,168.690063476562,4.85753345489502,1.875,2.625,7,2,0.433044134288948,56.9296375266525,0.0657985125293772
"44",1037,1384,1836,2253,2674,2684,0.101980924431401,0.189804278561675,0.152952683702164,1.22712418300654,0.185809312638581,-874.907,4244.8575,-2599.6928,0,1477,18.4349365234375,0.754894495010376,0,0.25,2,32,0.278683072830063,55.0990462215701,0.0594999978501686
"45",986,1364,1835,2287,2976,2640,0.10965550703542,0.19142808741318,0.164463311097635,1.24632152588556,0.23716483059655,-822.361,4304.0612,-2821.9182,2.67,1464,135,2.36199140548706,0.25,1,4,2,0.355710277460251,55.482775351771,0.0493873559520016
"46",871,1168,1577,2115,2459,2068,0.145720476706392,0.266574175007432,0.218551117129316,1.34115409004439,0.218533201189296,-553.7656,3755.2427,-2226.6419,0,1424,90,0,0,0,0,64,0.327759197324415,57.2860238353196,0.034120014237506
"47",906,1215,1686,2008,2347,2065,0.0871683811586356,0.151031894934334,0.130734876167276,1.19098457888493,0.163897842796925,-702.8236,3728.31,-2117.2528,24,1305,163.178588867188,10.6017007827759,-1.125,4.375,14,2,0.245816288583116,54.3584190579318,0.0793964987969537
"48",726,934,1181,1632,2674,2485,0.160327052968361,0.344379963347587,0.240447840767727,1.38187976291279,0.387289234760052,-693.2622,3235.3094,-2771.8758,0,1544,19.093505859375,12.9135932922363,2.125,5.625,19,32,0.580858513811438,58.0163526484181,0.0679148516359551
"49",770,1031,1435,1805,2115,1849,0.114197530864198,0.19931049342814,0.171269865761457,1.25783972125436,0.191549295774648,-556.7674,3279.8866,-1935.5466,3.33,1514,128.659805297852,3.05436992645264,-1,1.25,5,8,0.287283481199831,55.7098765432099,0.0731460935767859
"50",766,969,1317,1769,2589,2157,0.146467919637071,0.287751464222052,0.219666288676494,1.34320425208808,0.325652841781874,-597.2486,3340.2042,-2490.7246,0.67,1444,141.115509033203,9.42157936096191,-0.375,3.625,14,8,0.488416741328555,57.3233959818535,0.0585527763631495
"51",856,1099,1450,1874,2353,2070,0.127557160048135,0.25511432009627,0.191306963453151,1.29241379310345,0.237444123060742,-632.2762,3481.1206,-2193.1338,0,1459,122.47119140625,3.10963296890259,-0.25,1.25,4,8,0.35611936374392,56.3778580024067,0.0740984154996079
"52",802,1070,1451,1914,2705,2300,0.137592867756315,0.251302648719062,0.206358639132373,1.31909028256375,0.301732435033686,-645.541,3595.802,-2603.2713,0,1540,139.969741821289,7.74697351455688,-0.25,3,12,8,0.452544207867196,56.8796433878157,0.136064555598005
"53",577,799,1095,1527,2157,2024,0.164759725400458,0.286434159925739,0.247092469018112,1.39452054794521,0.326568265682657,-495.7996,2830.1493,-2211.9522,8.67,1693,113.498565673828,11.8048343658447,0.875,4.625,16,1,0.489777094542659,58.2379862700229,0.0919690027426259
"54",817,1095,1447,1907,2847,2442,0.137149672033393,0.257703081232493,0.205693844090028,1.3178991015895,0.326036329762459,-703.2532,3659.7601,-2779.6508,22,1551,107.592422485352,10.1604080200195,0.875,4.375,15,2,0.488997555012225,56.8574836016696,0.0912148609118965
"55",615,874,1177,1597,2136,1980,0.151405912040375,0.259419394688079,0.2270679401694,1.35683942225998,0.289465741020223,-511.6038,2942.4229,-2134.0026,9.33,1780,159.775146484375,4.82254219055176,0.875,2.125,7,2,0.434133091896786,57.5702956020187,0.106856456548911
"56",932,1273,1786,2323,2848,2377,0.130688732051594,0.221900826446281,0.196009246867015,1.3006718924972,0.229175658178679,-652.3844,4183.399,-2618.4019,1.33,1396,90,0,0,0,0,128,0.343726399827382,56.5344366025797,0.0277815895120535
"57",650,839,1065,1738,2894,2578,0.240099892971816,0.517055931161647,0.360085607276618,1.63192488262911,0.461985349835817,-537.2736,3264.1998,-3033.9073,4.67,1719,153.434951782227,1.06752026081085,-0.5,0.5,1,4,0.692890516479353,62.0049946485908,0.1274059929036
"58",890,1178,1524,1938,2691,2218,0.119584055459272,0.234800362976407,0.179350180505415,1.27165354330709,0.276868327402135,-707.879,3698.9664,-2493.8433,6,1342,113.198593139648,5.43800783157349,0.25,2.25,8,1,0.415253232119559,55.9792027729636,0.0662159126156601
"59",751,975,1303,1697,2175,1933,0.131333333333333,0.253637182953521,0.196967172137977,1.30237912509593,0.250718803910293,-569.205,3151.2343,-2062.8668,0,1576,100.304840087891,5.32285261154175,-0.5,2.25,7,8,0.376024148339802,56.5666666666667,0.0801427057331657
"60",666,876,1084,1671,2250,1854,0.213067150635209,0.461332914177931,0.319542732716385,1.54151291512915,0.349730053989202,-405.0686,2982.5704,-2143.021,82.67,1741,46.6846923828125,11.3338165283203,0.25,4.25,17,32,0.524516419253261,60.6533575317604,0.163791543975075
"61",650,875,1164,1635,2378,2183,0.168274383708467,0.314419225634179,0.252366494016789,1.40463917525773,0.34274421230943,-550.514,3064.3992,-2417.3067,0,1651,26.5650520324707,2.13429999351501,-0.375,0.875,3,64,0.514043754410727,58.4137191854234,0.132616155570192
"62",702,923,1143,1389,1682,1607,0.0971563981042654,0.206168286959437,0.145705824284304,1.21522309711286,0.190796460176991,-578.3788,2671.3848,-1570.1297,36,1536,45,1.6876049041748,-1.125,1.125,3,16,0.286144045301716,54.8578199052133,0.123960998487983
"63",709,925,1176,1526,2436,2111,0.129533678756477,0.267952840300107,0.194264569842738,1.29761904761905,0.348837209302326,-651.8278,3035.7921,-2402.6021,12,1611,56.3099327087402,3.4389123916626,0.5,1.5,5,1,0.52318339100346,56.4766839378238,0.0513192842938119
"64",627,809,1100,1635,2852,2755,0.195612431444241,0.378519881137682,0.293365015536465,1.48636363636364,0.44331983805668,-652.1808,3204.6557,-3113.2117,1.33,1826,3.8140869140625,3.58425235748291,-0.125,1.375,4,64,0.664895635673624,59.7806215722121,0.0994321339976341
"65",899,1254,1703,2181,2863,2328,0.123069001029866,0.211224038886434,0.184579739992277,1.28068115091016,0.254051686377573,-683.194,4028.3891,-2633.1789,10.67,1476,153.434951782227,10.555380821228,0.875,4.375,15,8,0.381035804226432,56.1534500514933,0.0685212806617426
"66",823,1098,1416,1838,2545,2200,0.129686539643516,0.253453453453453,0.194499923183285,1.29802259887006,0.285029033072456,-669.3102,3495.2601,-2424.0445,26,1460,37.8749847412109,2.71992325782776,-0.125,1.125,4,128,0.427489587277546,56.4843269821758,0.0399036660261239
"67",798,1011,1353,1734,2306,2023,0.123420796890185,0.246251292657704,0.185101214574899,1.28159645232816,0.260453675867723,-621.5262,3271.875,-2184.1917,0,1518,149.036239624023,1.39176344871521,0.625,1.125,5,2,0.390627134854488,56.1710398445092,0.0559922033143782
"68",1118,1482,1927,2524,3465,3029,0.134127162435408,0.261750263065591,0.201168145568909,1.30980799169694,0.285237388724036,-899.2828,4772.8168,-3320.5761,14,1543,27.4744319915771,6.69634675979614,1.5,2.75,10,128,0.427816411682893,56.7063581217704,0.284578214431475
"69",696,961,1305,1803,2608,2264,0.16023166023166,0.282057091073856,0.240308830625704,1.3816091954023,0.332992588806542,-570.4546,3352.5198,-2581.8469,1.33,1788,110.556045532227,12.0571928024292,5.5,6.25,19,2,0.499425067075508,58.011583011583,0.0526069305607395
"70",535,712,934,1526,2069,1912,0.240650406504065,0.474587141253808,0.360902255639098,1.6338329764454,0.377955377955378,-346.6814,2679.0937,-2129.1015,0.67,1797,27.8972702026367,9.10674953460693,1.25,3.75,14,64,0.566838688197103,62.0325203252033,0.0540964622084371
"71",767,1011,1320,1768,2543,2264,0.145077720207254,0.284516702654642,0.217581350169985,1.33939393939394,0.316593321252912,-641.559,3364.2789,-2503.8158,51.33,1612,15.255126953125,2.71992325782776,0.375,1.125,3,64,0.474828523359648,57.2538860103627,0.0627135264939008
"72",629,844,1052,1843,2528,2050,0.273229706390328,0.57510542387669,0.409773786910724,1.75190114068441,0.412290502793296,-305.2362,3158.8391,-2468.9594,32.67,1921,120.068580627441,5.22670364379883,-1.125,2.375,7,1,0.618349392542941,63.6614853195164,0.109420325102121
"73",766,1030,1369,1943,2481,2047,0.173309178743961,0.325175617493768,0.259924528301887,1.41928414901388,0.288831168831169,-489.8062,3463.6978,-2319.7737,14.66,1577,91.6365737915039,8.30048370361328,-1,3.5,11,1,0.433190494740943,58.6654589371981,0.140036339727938
"74",863,1182,1543,1837,2220,2044,0.0869822485207101,0.158970476911431,0.130454074841,1.19053791315619,0.179909646558597,-722.1206,3492.5605,-2051.8662,14.67,1372,177.614059448242,11.3194923400879,1.375,5.125,16,2,0.269828616978876,54.3491124260355,0.122363858909754
"75",737,1065,1434,1908,2220,1891,0.141831238779174,0.237689298967004,0.212715033657442,1.33054393305439,0.215106732348112,-499.1634,3383.7057,-2033.0029,2,1548,8.13010215759277,3.37228679656982,-0.875,1.375,4,64,0.322615952934738,57.0915619389587,0.051614853004931
"76",767,1047,1336,1698,2047,1779,0.119314436387607,0.228391167192429,0.178942165101335,1.27095808383234,0.210168489506355,-570.8108,3145.2709,-1859.5022,0,1613,86.9872131347656,4.53271436691284,1.25,2,6,1,0.31520614748042,55.9657218193804,0.0628437101192057
"77",832,1129,1446,1837,2178,1979,0.119098385622906,0.228708469817501,0.178620374600274,1.27040110650069,0.201986754966887,-630.6664,3402.6258,-2013.2725,44,1592,64.7222747802734,18.3541488647461,1.125,7.875,28,128,0.302938336322251,55.9549192811453,0.102616734190649
"78",916,1238,1819,2426,2870,2245,0.142991755005889,0.234507804048833,0.214462371923213,1.33369983507422,0.224141608018767,-543.7314,4232.3944,-2565.9466,0,1393,90,0.477453768253326,-0.125,0.125,1,64,0.336176564665743,57.1495877502945,0.0305776382206612
"79",812,1093,1518,2086,2664,2323,0.157602663706992,0.278158667972576,0.236371202663337,1.37417654808959,0.27403156384505,-572.803,3748.7688,-2559.3471,0.67,1452,71.5650482177734,3.01696133613586,-0.5,1.25,4,1,0.410998206814106,57.8801331853496,0.0454226784751605
"80",1151,1556,1991,2343,2868,2538,0.0812182741116751,0.155545735749006,0.121813357942092,1.1767955801105,0.180489812718666,-948.2062,4498.0241,-2582.012,28.67,1403,112.380142211914,12.9424085617065,-4,6,21,16,0.270706862845972,54.0609137055838,0.199625438781802
"81",915,1116,1479,1790,2416,2207,0.0951361272560416,0.204470742932281,0.142682367334455,1.21027721433401,0.240564826700899,-767.313,3497.9571,-2298.704,6.67,1492,93.2704772949219,16.2853260040283,-1.75,6.5,22,16,0.360800924143242,54.7568063628021,0.234957421980461
"82",1024,1348,1754,2405,3523,3031,0.156528011541236,0.31,0.234763793725207,1.37115165336374,0.33522834944097,-826.3658,4549.262,-3443.1019,4,1817,165.963760375977,1.96786379814148,0,0.75,3,2,0.50279488394126,57.8264005770618,0.106688839452339
"83",842,1114,1455,1944,3021,2510,0.143865842894969,0.280389908256881,0.215767024562436,1.3360824742268,0.349865951742627,-718.3122,3755.736,-2935.2329,42.66,1895,129.289413452148,3.38906717300415,0.25,1.25,5,2,0.524740310510443,57.1932921447485,0.0996984737719511
"84",1219,1572,2030,2674,3602,3285,0.136904761904762,0.281838074398249,0.205335317249442,1.31724137931034,0.279119318181818,-978.0334,5061.4079,-3497.8568,0,1432,18.4349365234375,0.754894495010376,-0.25,0.25,1,128,0.418641810918775,56.8452380952381,0.160082410979948
"85",1078,1395,1853,2536,3342,2796,0.15561631351105,0.306552962298025,0.233397881307666,1.36859147328656,0.286621751684312,-748.7448,4638.1814,-3136.3949,0,1629,150.945388793945,14.4340944290161,3.125,6.875,23,8,0.429891252045039,57.7808156755525,0.204387661369152
"86",1134,1506,1962,2507,3301,2943,0.121951219512195,0.235930735930736,0.182906365365253,1.27777777777778,0.254417632528976,-914.3402,4738.653,-3137.6579,5.33,1650,109.798873901367,6.31755065917969,-0.25,2.75,9,1,0.381590196637219,56.0975609756098,0.176537915537522
"87",890,1158,1502,1889,2969,2684,0.114125626658803,0.22888573456352,0.171163202122954,1.25765645805593,0.328114515768284,-854.1868,3786.2246,-2966.5439,46.66,1846,175.236358642578,5.73025560379028,0.625,2.375,7,4,0.492116739349212,55.7062813329401,0.111090331000143
"88",936,1229,1582,2028,3077,2662,0.123545706371191,0.247722728282604,0.185292895720814,1.2819216182048,0.320884309937755,-831.1798,3980.0434,-2993.2764,32,1828,30.9637565612793,1.39176344871521,-0.375,0.625,2,128,0.481274814894302,56.1772853185596,0.0818373759505788
"89",973,1240,1641,2125,3045,2632,0.128518321826872,0.258851214033586,0.192751891676623,1.29494210847044,0.299615877080666,-798.0968,4076.0889,-2928.8017,18,1731,180,0.954841256141663,-0.625,0.875,3,8,0.449375866851595,56.4259160913436,0.102593599525702
"90",996,1324,1645,2148,3062,2617,0.132612707619299,0.276434381182678,0.198892843020957,1.30577507598784,0.301041002761844,-817.8246,4136.7196,-2907.7856,72,1872,15.2551183700562,2.71992325782776,0.625,1.125,3,64,0.451513542219862,56.6306353809649,0.0793342907255067
"91",798,1090,1360,1858,2868,2470,0.154754505904288,0.308626673277144,0.232095696753146,1.36617647058824,0.356669820245979,-697.496,3592.1794,-2828.0886,9.34,1746,45,0.337614715099335,-0.125,0.125,1,64,0.534941468605889,57.7377252952144,0.139698005974427
"92",742,1039,1344,1994,3143,2420,0.194727381665668,0.361593235425011,0.292047326643702,1.48363095238095,0.400936037441498,-552.173,3695.3568,-3029.1308,50,1960,131.185928344727,5.06230688095093,-0.5,2,7,2,0.60133704735376,59.7363690832834,0.113839965968753
"93",909,1212,1550,2095,3029,2481,0.149519890260631,0.297586545811947,0.22424907420107,1.35161290322581,0.322996287398995,-706.1102,3957.9953,-2868.4323,28,1861,26.5650520324707,1.06752026081085,0.125,0.375,2,64,0.484441532918441,57.4759945130315,0.111332694053489
"94",1030,1396,1736,2230,3371,2876,0.124558749369642,0.250914262494921,0.186814572040842,1.28456221198157,0.320148815351478,-914.6442,4382.0468,-3244.9215,12,1667,172.568588256836,5.52021265029907,-0.125,2.375,6,4,0.480176211453744,56.2279374684821,0.141265750975515
"95",1002,1373,1780,2346,3386,3044,0.13717886572952,0.256712626995646,0.20574336604871,1.31797752808989,0.310878823073945,-880.9176,4491.1654,-3347.4765,42.66,1805,45,0.675206005573273,0,0.25,2,128,0.466273105584051,56.858943286476,0.146034511403467
"96",839,1042,1314,1719,2693,2335,0.13353115727003,0.305752680054356,0.200263721773529,1.30821917808219,0.344147741452458,-730.325,3411.3771,-2634.7313,37.34,1759,45,0.675206005573273,0,0.25,2,32,0.516157205240175,56.6765578635015,0.130322610947478
"97",651,927,1187,1674,2107,1776,0.170220202726319,0.311023119172308,0.255285689323781,1.41027801179444,0.279295689131755,-438.9894,2994.6485,-1975.1852,33.33,2021,128.990997314453,6.42315101623535,-1.75,2.75,10,8,0.418879951434209,58.511010136316,0.207022304236891
"98",1237,1590,1880,2263,3239,2985,0.0924450881004103,0.224422829016758,0.138650898998431,1.20372340425532,0.265481539363157,-1120.7098,4599.2429,-3091.5551,30.66,1686,146.309936523438,1.72100615501404,0.125,0.625,2,16,0.398183416349253,54.6222544050205,0.106775817606527
"99",1144,1590,1977,2402,3240,2941,0.0970541219456497,0.186895338610378,0.145564562164631,1.21497218007081,0.242093156986774,-1025.4286,4694.028,-3074.932,21.33,1699,45,0.337614715099335,-0.125,0.125,1,128,0.363104935313848,54.8527060972825,0.109344022448381
"100",754,1073,1391,1994,3316,2863,0.178138847858198,0.321702944942382,0.267168808152415,1.43350107836089,0.408965370724453,-710.3442,3841.7342,-3385.0181,5.33,1881,18.4349479675293,2.26363611221313,-0.25,1,3,64,0.613382899628253,58.9069423929099,0.100453130918763
"101",675,922,1104,1741,2638,2077,0.22390158172232,0.482064477069775,0.335793357933579,1.57699275362319,0.409941207910208,-452.7692,3184.9041,-2540.5226,76,1907,145.304840087891,7.50614261627197,-1.75,3,12,8,0.614829659318637,61.195079086116,0.0984374192693351
