"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"29",1271,1686,2077,2492,2832,2446,0.0908295031735609,0.191332411249424,0.136229346755663,1.1998074145402,0.153799144428601,-78.2936999999998,4986.7267,1855.4851,0,1499,0.433493793010712,41.622162103653,-4.25,11,31,4,0.230675221509319
"30",995,1275,1543,1958,2533,2478,0.118537560696944,0.27633506458916,0.177780951020991,1.26895657809462,0.24288518155054,-83.3974,4071.8571,1289.9134,40,1497,0.0131753943860531,42.1801578998566,-0.25,0.25,1,16,0.364283085980621
"31",1128,1517,1741,2293,2626,2478,0.136836886465047,0.322429906542056,0.205229892179948,1.31705916140149,0.202656285779711,-4.62169999999998,4530.4045,1521.1255,0,1534,0.0242908541113138,42.3988268375397,-0.375,0.625,2,2,0.3039496279336
"32",877,1206,1459,2227,2719,2315,0.208355941399891,0.435917811329322,0.312491523124915,1.52638793694311,0.301579703207276,233.6077,4147.6583,1515.2416,15,1767,0.129442989826202,42.553145647049,0.125,2.875,11,2,0.452315424195285
"33",738,1075,1295,1999,2195,1896,0.213721918639951,0.415584415584416,0.320534223706177,1.54362934362934,0.257879656160458,253.1865,3583.1091,1296.5047,10,1796,0.0996686518192291,41.8584072589874,0,2.25,6,4,0.386764073914912
"34",708,935,1126,1843,2464,2175,0.241495453014483,0.54483282674772,0.362182185553123,1.63676731793961,0.372701949860724,216.6925,3484.1422,1202.6158,30,2276,0.0555331110954285,38.9436135292053,-0.875,1.625,6,32,0.558975073109595
"35",926,1286,1526,2845,2593,2164,0.30176161061542,0.652066442554874,0.452590643943726,1.86435124508519,0.259043457149794,682.6446,4508.5999,1658.736,0,1789,8.88178419700125e-16,43.4292036294937,0,0,0,128,0.388518024032043
"36",680,921,1033,2231,2454,1855,0.36703431372549,0.899399399399399,0.550467146576811,2.15972894482091,0.407513622024663,625.3557,3567.1582,1420.585,0,1849,0.109640583395958,43.9436550140381,-0.75,2.5,9,64,0.611182795698925
"37",912,1250,1562,2229,2664,2387,0.17594302294909,0.350167996640067,0.263879730977186,1.4270166453265,0.260766682442026,155.9392,4230.549,1476.0881,45,1705,0.0186317432671785,39.1804623603821,-0.5,0.5,1,128,0.391103750147876
"38",1243,1787,2058,2878,2945,2585,0.16612641815235,0.347192819036328,0.249164387724096,1.39844509232264,0.177293623825705,193.5046,5301.422,1922.6425,35,1689,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,0.265913860297792
"39",1085,1494,1764,2811,3041,2487,0.228852459016393,0.497765522487401,0.343241175827778,1.59353741496599,0.26576482830385,407.4803,4953.8639,1881.7774,0,1517,0.0235658623278141,41.0730092525482,0.25,0.5,2,4,0.398605764228488
"40",814,1139,1477,2445,2650,2095,0.246812850586435,0.465116279069767,0.370172084130019,1.65538253215978,0.284225829900654,458.6029,4169.8042,1627.4858,5,1452,0.0558435767889023,39.1804623603821,-0.5,1.25,5,32,0.426287098728044
"41",814,1139,1477,2445,2650,2095,0.246812850586435,0.465116279069767,0.370172084130019,1.65538253215978,0.284225829900654,458.6029,4169.8042,1627.4858,10,1452,0.0558435767889023,39.1804623603821,-0.5,1.25,5,32,0.426287098728044
"42",821,1132,1354,1992,2458,2193,0.190675433353258,0.402828639979795,0.285970416853429,1.4711964549483,0.289611752360965,146.2511,3802.8998,1325.3854,30,1648,0.0542733334004879,42.8624744415283,1.375,1.375,5,2,0.434360655737705
"43",1046,1425,1645,2154,2376,2213,0.133982627007107,0.304425837320574,0.200947493091196,1.30942249240122,0.181795573240487,9.72710000000001,4203.4385,1439.752,40,1760,0.0166651234030724,41.8584072589874,0.375,0.375,1,4,0.272659455427079
"44",1107,1573,1851,2264,2861,2650,0.100364520048603,0.203709184176778,0.150528489855425,1.22312263641275,0.214346349745331,-119.166,4706.5397,1616.1472,25,1277,0.0591503791511059,40.973340511322,0,1.25,5,16,0.321485411140584
"45",1101,1580,1855,2403,2912,2589,0.128698919680601,0.259641808016678,0.193025713279324,1.29541778975741,0.221732745961821,-2.95429999999988,4792.1181,1712.7458,25,1331,0.0657857209444046,40.6093616485596,-0.25,1.5,5,16,0.3325642370215
"46",1016,1441,1820,2488,3035,2605,0.155060352831941,0.288478148212126,0.232563537193919,1.36703296703297,0.250257466529351,132.3253,4788.5309,1758.6078,0,1361,0.0263462159782648,41.5366568565369,0,0.5,2,4,0.375347544022243
"47",680,963,1033,2131,2630,1992,0.347029077117573,0.84984520123839,0.52046136830463,2.06292352371733,0.435981435981436,514.3409,3613.7453,1449.2255,35,1751,0.188581913709641,41.2280058860779,-0.5,4.25,17,8,0.653882898867204
"48",579,823,862,2064,2237,1696,0.4107997265892,1.03817585075143,0.616094310609944,2.39443155452436,0.443691513391417,643.8936,3211.0319,1267.3766,15,1999,0.112105131149292,43.3921835422516,1.25,2.75,9,2,0.665429908049685
"49",945,1209,1293,1806,2485,2173,0.165537270087125,0.51765893037336,0.248265849330537,1.39675174013921,0.315510852302806,-10.0215999999997,3723.5994,1326.8767,55,1587,0.0582673028111458,38.7168145179749,-0.125,1.375,4,32,0.473203652242954
"50",1581,2205,2566,3273,3868,3537,0.12108237711937,0.259449541284404,0.181608014384793,1.2755261106781,0.2023624494871,-53.0028,6559.2593,2284.9289,40,1787,0,43.4292036294937,0,0,0,128,0.303520087030849
"51",935,1245,1435,1998,2726,2487,0.163996504515001,0.391352704017795,0.245958934032329,1.39233449477352,0.310261956260514,18.462,4072.7958,1380.6925,35,1671,0.0176758281886578,42.6438055038452,-0.625,0.625,1,4,0.465337017902199
"52",704,1032,1267,1981,2327,2078,0.219827586206897,0.414730483271375,0.329690626442974,1.56353591160221,0.294936004451864,243.9908,3615.6339,1253.844,40,1764,0.0474716164171696,44.3389568328857,-0.125,1.125,4,64,0.442342467658923
"53",509,857,891,2688,2205,1461,0.502095557418273,1.06520450503853,0.753038133817572,3.01683501683502,0.424418604651163,1160.652,3521.0088,1502.2867,0,1540,0.168457642197609,42.8887841701508,-1.375,3.875,14,1,0.636525108994025
"54",1200,1593,1841,2318,3047,2672,0.114691031497956,0.27319587628866,0.172015867291742,1.25909831613254,0.246726677577741,-95.0458999999999,4822.506,1741.7761,25,1525,0.00589248817414045,44.2146018147469,-0.125,0.125,1,4,0.370052163240258
"55",1151,1593,1917,2435,3236,2881,0.119025735294118,0.244086325511262,0.178518093049971,1.27021387584768,0.255967397632447,-61.9752,5028.8237,1783.4129,20,1663,0.0784551426768303,42.4170067310333,-0.375,1.875,6,4,0.383913844959736
"56",905,1213,1465,2101,2287,2095,0.178351093662367,0.387379705201608,0.267489135006309,1.43412969283276,0.21908315565032,155.8672,3901.6443,1339.6939,25,1731,8.88178419700125e-16,43.4292036294937,0,0,0,128,0.328580946035976
"57",960,1188,1277,1517,1815,1496,0.0858983536148891,0.303030303030303,0.128824476650564,1.18794048551292,0.173997412677878,-130.3176,3177.9577,1229.6526,25,1205,0.0929013043642044,39.1804623603821,-0.125,2.125,8,32,0.260953920776071
"58",1036,1508,1625,2262,3067,2813,0.163879598662207,0.375324063162856,0.245787781350482,1.392,0.307331628303495,-3.06940000000003,4640.9101,1570.9771,25,1295,0.0294542610645294,39.5022130012512,-0.375,0.625,3,32,0.460948321790091
"59",1011,1469,1736,2259,2902,2744,0.130913642052566,0.256699715323451,0.196345889125266,1.30126728110599,0.251401466149202,-35.2728,4611.7438,1526.1148,15,1428,0.0176758281886578,44.2146018147469,0.375,0.375,1,1,0.377061550070066
"60",987,1400,1696,2136,2621,2290,0.11482254697286,0.224009774971999,0.172211350293542,1.25943396226415,0.214269168403984,-24.3082999999997,4293.0995,1565.4997,0,1450,0.0526559092104435,39.038565158844,-0.25,1.25,4,32,0.321366531557614
"61",1061,1431,1694,2002,2460,2257,0.0833333333333333,0.182919586649246,0.124983092114162,1.18181818181818,0.184400577756379,-145.579,4185.177,1462.6989,30,1609,0.0300372242927551,39.6996083259583,-0.125,0.625,2,16,0.276567577325791
"62",1440,2116,2479,2868,3816,3691,0.072751075369366,0.140069134379951,0.109116409537167,1.15691811214199,0.212390786338364,-306.2344,6232.0989,2041.4863,0,1231,0.0131753943860531,39.038565158844,0.25,0.25,1,64,0.318560876816774
"63",1308,1775,2061,2404,3312,3010,0.0768197088465846,0.172848216085467,0.115216661068189,1.16642406598738,0.232830820770519,-252.7499,5251.774,1837.7875,30,1225,0.0377128832042217,40.176953792572,0.125,0.875,3,32,0.349213734065321
"64",1513,2113,2367,2702,3106,2815,0.066087985796015,0.150697255960414,0.0991222014005326,1.14152936206168,0.135026493696327,-267.1062,5665.0492,2033.8991,55,1355,0.0166651234030724,45,-0.375,0.375,1,64,0.202521238695533
"65",1367,1744,1985,2316,3031,2895,0.0769588467798187,0.208202289596176,0.115424851795885,1.16675062972292,0.208532695374801,-269.2695,5044.1658,1674.7834,15,1203,0.0591503791511059,42.7434742450714,-0.75,1.5,5,2,0.312767866042061
"66",1794,2359,2684,3080,3535,3121,0.0687022900763359,0.172774869109948,0.103044496487119,1.14754098360656,0.136838720051455,-281.9355,6421.3563,2356.0958,30,1191,0.0333209969103336,43.4292036294937,-0.75,0.75,2,2,0.205241578905057
"67",904,1157,1308,1615,1694,1488,0.105029079712624,0.285953800298063,0.157516675218061,1.23470948012232,0.128580946035976,-48.9526999999998,3187.3705,1169.3955,35,1366,0.276550352573395,41.7996516227722,-2.5,6.75,20,4,0.192839300582848
"68",1046,1365,1594,1958,2326,1992,0.102477477477477,0.247417074497009,0.153694581280788,1.22835633626098,0.186734693877551,-71.8728999999999,3971.2782,1481.5423,15,1296,0.0471055805683136,39.5022130012512,0,1,4,32,0.280066318071675
"69",1516,2065,2281,2733,3437,3207,0.0901475867570802,0.223762376237624,0.135207897098415,1.19815870232354,0.202168590416229,-243.6265,5809.6764,1988.3628,25,1318,0.0372505597770214,39.8239636421204,0.375,0.875,3,32,0.303226370551718
"70",965,1295,1591,2386,2919,2244,0.199899421674629,0.42327760621872,0.299811439346323,1.49968573224387,0.294456762749446,265.836,4412.9703,1781.7854,0,1230,0.0333209969103336,43.4292036294937,0,0.75,2,1,0.441636182241437
"71",992,1431,1752,2203,2601,2325,0.114032869785082,0.213703563305534,0.171027682973075,1.2574200913242,0.195037904893177,-13.3461,4378.2224,1564.9798,0,1450,0.0317217446863651,41.4535155296326,-0.25,0.75,2,4,0.29252325714942
"72",1145,1612,1932,2286,2777,2571,0.0839260312944523,0.167249362184636,0.125874125874126,1.1832298136646,0.179443618602676,-147.3423,4743.4586,1644.9498,30,1548,0.0333209969103336,38.7168145179749,0,0.75,2,64,0.269136851045759
"73",1048,1503,1756,2141,2902,2751,0.098793944059533,0.199771689497717,0.148171905067351,1.21924829157175,0.246028338342636,-155.3607,4578.3564,1517.2702,0,1448,0.0186317432671785,39.1804623603821,0.5,0.5,1,16,0.369002897928518
"74",1532,1986,2207,2674,3432,3145,0.0956771153452161,0.263722611249153,0.143500973061559,1.21159945627549,0.217237098776379,-225.2914,5689.5069,1975.0143,25,1418,1.77635683940025e-15,43.4292036294937,0,0,0,2,0.325826757691285
"75",866,1166,1309,1907,2395,2000,0.185945273631841,0.457606366697276,0.278874553085652,1.45683728036669,0.293196544276458,112.0612,3688.4449,1381.1922,25,1681,0.0727582350373268,42.3988268375397,-0.125,1.625,6,2,0.439735456876772
"76",734,1015,937,4020,2281,1417,0.62194875933024,1.8626147897535,0.932829046898638,4.29028815368196,0.417650714729646,2121.3335,4436.3935,1846.5012,0,1277,0,43.4292036294937,0,0,0,64,0.626378747863912
"77",1039,1539,1783,2338,2830,2457,0.134676049502548,0.264562875393269,0.201989566905253,1.31127313516545,0.226967266420984,21.5277999999999,4629.298,1694.6409,10,1597,0.081890270113945,44.5817756652832,2,2.25,6,64,0.340414002384307
"78",1451,1914,2208,2480,2683,2534,0.0580204778156997,0.140307438357578,0.0870214354271089,1.1231884057971,0.0971171539562462,-258.3389,5157.4971,1790.7887,5,1234,0.0300372242927551,40.8756136894226,0.125,0.625,2,16,0.145660840233057
"79",958,1333,1649,2117,2087,2013,0.124269782262347,0.242386575512741,0.186379928315412,1.28380836870831,0.117237687366167,47.2788999999999,3991.8308,1339.2164,5,1280,8.88178419700125e-16,43.4292036294937,0,0,0,1,0.175832998795664
"80",1148,1577,1986,2613,2820,2304,0.136333985649054,0.264780405405405,0.204478747689966,1.31570996978852,0.173533083645443,133.6545,4899.0219,1899.2215,25,1257,0.0753187909722328,44.889342777431,-0.25,1.75,6,64,0.260272547591803
"81",1028,1332,1617,2012,2425,2202,0.108845411959217,0.246566791510612,0.1632456261193,1.24427952999382,0.19990103908956,-58.5031999999999,4076.8766,1429.1386,35,1273,0.0186317432671785,44.5363523960114,0.5,0.5,1,1,0.299814471243043
"82",1277,1746,2011,2212,2289,2107,0.0475964953824296,0.106880782728916,0.0713862909908843,1.09995027349577,0.0646511627906977,-237.0143,4567.9892,1640.2242,0,1239,0.0372505597770214,40.7512588500977,-0.375,0.875,3,16,0.0969654691314963
"83",841,1192,1363,1978,2450,2138,0.18407662376534,0.399402519807767,0.276073619631902,1.4512105649303,0.285077366902701,118.5259,3813.7023,1366.8563,30,1398,0.0416425801813602,41.2149062156677,0,1,3,16,0.427559984266422
"84",952,1332,1649,2523,3059,2411,0.209491850431448,0.413982569154983,0.314200119832235,1.53001819284415,0.299490229396771,313.5302,4618.586,1821.9467,0,1406,0.0883539170026779,39.5687808990479,0.5,2,7,64,0.449187639375597
"85",1240,1707,2063,2539,3178,2915,0.103433289873968,0.211819152723389,0.155133079847909,1.23073194377121,0.212745659225339,-102.7669,5224.4754,1810.8772,35,1397,0.0186317432671785,39.1804623603821,-0.5,0.5,1,128,0.3190880473147
"86",1124,1570,1950,2472,3270,3012,0.118046132971506,0.227233153404144,0.177049180327869,1.26769230769231,0.252873563218391,-57.0033999999998,5094.006,1737.161,25,1386,0.0117845674976707,42.6438055038452,0,0.25,2,2,0.37927401589886
"87",886,1261,1477,2149,2614,2307,0.185328185328185,0.384703457751317,0.277953950089618,1.45497630331754,0.277927157174285,146.9831,4102.885,1453.2152,35,1579,0.250462561845779,41.329160451889,0.875,5.875,20,4,0.416839789808139
"88",1101,1571,1956,2515,3556,3482,0.125027957951241,0.23313036950538,0.187520966118752,1.28578732106339,0.290275761973875,-90.3215999999999,5315.311,1652.8826,35,1396,0.0131753943860531,42.1801578998566,0.25,0.25,1,4,0.435374149659864
"89",985,1291,1695,2138,2624,2325,0.115575267414558,0.225033018388703,0.173340289552628,1.26135693215339,0.215096087057189,3.76040000000017,4256.9622,1524.0767,40,1414,0.16443757712841,41.3610646724701,-1,4,12,8,0.322606783192499
"90",878,1262,1559,2174,3040,2654,0.164746852397536,0.310983009708738,0.247087183607875,1.39448364336113,0.32202652750598,77.2838000000001,4374.3122,1560.54,30,1559,0.089512899518013,39.9071044921875,0.625,2.125,7,16,0.48298728122622
"91",1068,1471,1757,2407,3155,2915,0.156099903938521,0.328947368421053,0.234121743306519,1.36994877632328,0.284609120521173,37.5009000000001,4839.2062,1626.1478,20,1463,0.0294542610645294,39.5022130012512,-0.625,0.875,3,32,0.426870229007634
"92",1045,1433,1894,2272,2305,1970,0.0907345175228036,0.162945081472541,0.136085443417737,1.19957761351637,0.097880447725649,13.5912000000001,4333.7087,1637.5124,0,1357,0.0471055805683136,39.5022130012512,-1,1.25,4,32,0.146803190856054
"93",1161,1536,1810,2239,2397,2166,0.105952086935046,0.244166192373364,0.158908507223114,1.23701657458564,0.139529355835512,-47.1188999999998,4408.7676,1573.5445,45,1362,0.0186317432671785,39.1804623603821,0.5,0.5,1,64,0.209269162210339
"94",722,965,1258,1982,2153,1651,0.223456790123457,0.43974732750243,0.335133467057553,1.57551669316375,0.262386396951041,326.9367,3434.3595,1380.6678,0,1365,0.12032113224268,43.394734621048,-3.75,3.75,9,128,0.393521911182764
"95",897,1256,1473,1843,2011,1811,0.111580217129071,0.233910734606145,0.167345092718227,1.25118805159538,0.154420206659013,-22.7600999999998,3622.5631,1295.1386,25,1183,0.0503035522997379,43.0025762319565,0.375,1.125,4,1,0.231597072750753
"96",1220,1636,1949,2306,2903,2589,0.0839012925969448,0.183982683982684,0.125837151921043,1.18317085684967,0.196619950535862,-161.2158,4833.1409,1735.3835,0,1307,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,0.294899536321484
"97",1028,1364,1950,2637,2832,2393,0.149771092217135,0.259127942063971,0.224632152588556,1.35230769230769,0.18444165621079,236.8866,4804.078,1798.8497,25,1349,0.0242908541113138,39.7471914291382,0.375,0.625,2,64,0.276633559853633
"98",996,1378,1662,2339,2616,2263,0.169207698075481,0.349545642296572,0.253779832562789,1.40734055354994,0.223001402524544,162.3116,4375.7712,1596.2397,20,1424,0.0506463386118412,43.2640550136566,0.5,1.25,3,1,0.334463012738109
"99",1503,1997,2360,2724,3062,2935,0.0715971675845791,0.162138084632517,0.107385190284197,1.15423728813559,0.129472519365548,-229.2418,5637.4272,1908.2215,45,1513,8.88178419700125e-16,40.2876110076904,0,0,0,128,0.194190871369295
"100",803,1027,1398,2052,2596,2015,0.189565217391304,0.370035079778205,0.284306622228663,1.46781115879828,0.299949924887331,230.4328,3816.4328,1529.4737,20,1372,0.0529833734035492,41.0730092525482,-1.125,1.625,5,8,0.449868569282764
"101",766,1061,1398,1787,1952,1689,0.122135007849294,0.219476416158881,0.183173756082248,1.27825464949928,0.165373134328358,63.3801000000003,3394.611,1253.7856,25,1407,0.0708370506763458,44.2977430820465,-0.5,2,7,128,0.248022683181615
"102",839,1021,1367,1818,2020,1786,0.14160125588697,0.302400429126995,0.212368544969393,1.32991953182151,0.19279598464718,88.8509999999998,3437.1479,1230.3498,25,1386,0.174969047307968,43.5711007118225,-2,4.25,13,1,0.289151291512915
"103",795,1093,1367,1851,2157,1785,0.150403977625855,0.295735060491262,0.225570918129563,1.35405998536942,0.224177071509648,101.9814,3519.6101,1342.6283,30,1328,0.0670846626162529,43.9483498334885,0.625,1.625,5,1,0.336217903248688
"104",844,1143,1348,1889,2092,1952,0.167130058696324,0.370751096491228,0.250656370656371,1.4013353115727,0.216279069767442,95.4171000000001,3579.8851,1208.1809,30,1643,0.0212427191436291,40.0902156829834,-0.25,0.5,2,32,0.324371457636971
"105",817,1096,1400,1887,2069,1886,0.148159415880742,0.292633096983536,0.222205323193916,1.34785714285714,0.192850965696166,95.2887,3560.018,1238.3089,25,1449,0.0294542610645294,41.7165102958679,0.125,0.625,2,4,0.289234760051881
"106",822,1071,1207,1824,1817,1593,0.203563180468492,0.531529979324604,0.30529440870856,1.51118475559238,0.201719576719577,189.0563,3261.6603,1170.9856,0,1718,0.00589248817414045,41.0730092525482,-0.125,0.125,1,32,0.302529343693172
"107",1023,1349,1490,2125,2348,2215,0.175656984785615,0.467806099896862,0.263449038860462,1.4261744966443,0.223553934340803,87.9945999999999,4056.5813,1350.6857,40,1724,0.0176758281886578,42.6438055038452,-0.375,0.375,1,8,0.335287221570926
"108",1092,1555,1852,2391,2681,2476,0.127032759839736,0.253575461046293,0.190526687875574,1.29103671706263,0.182881094198103,13.7817000000003,4673.1497,1616.3795,30,1332,0.0176758281886578,39.5022130012512,0.375,0.375,1,16,0.27429138634609
"109",1511,2169,2602,3051,3228,3027,0.0794268529984079,0.15310645843279,0.119129742637304,1.17255956956188,0.1073756432247,-152.0458,6105.0367,2127.2037,25,1403,0.169643700122833,43.3561631441116,0.25,4,11,1,0.161049652688449
"110",972,1466,1749,2562,3232,2772,0.188587334725122,0.352436275359806,0.282848196683289,1.46483704974271,0.297731379241116,202.0096,4893.2026,1784.1036,20,1657,0.0471055805683136,42.6438055038452,0,1,4,2,0.446552243300211
"111",1326,1798,2108,2365,2550,2419,0.0574558461882406,0.126750838429671,0.0861741365820946,1.1219165085389,0.0948905109489051,-230.9686,4894.4316,1693.7903,5,1351,0.0166651234030724,41.8584072589874,-0.375,0.375,1,8,0.142320489427927
"112",891,1356,1660,2822,2568,2058,0.259259259259259,0.476190476190476,0.388845510317903,1.7,0.214758751182592,599.4671,4559.1509,1757.4215,0,1550,0.0212427191436291,42.055802822113,-0.25,0.5,2,2,0.322100035473572
"113",1156,1629,1911,2525,2772,2606,0.138412984670875,0.288425403983465,0.207596077989406,1.32129774986918,0.183856502242152,41.1675000000003,4884.8825,1655.5299,25,1521,0.0131753943860531,39.9658603668213,-0.25,0.25,1,128,0.27575531119889
"114",923,1321,1716,2491,2954,2541,0.184216781554552,0.330321370727133,0.276292335115865,1.4516317016317,0.265096359743041,243.995,4623.8641,1683.6127,0,1524,0.0424662828445435,38.914210319519,-0.25,1,4,32,0.397601969810513
