"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","split"
"292",892,1192,1448,1778,2104,1942,0.102293862368258,0.218427323272438,0.153417015341702,1.22790055248619,0.184684684684685,-62.116,3603.0264,1247.1986,35,1299,0.0614426583051682,39.2107558250427,-0.25,1.5,5,32,FALSE
"293",1277,1746,2011,2212,2289,2107,0.0475964953824296,0.106880782728916,0.0713862909908843,1.09995027349577,0.0646511627906977,-237.0143,4567.9892,1640.2242,40,1239,0.0372505597770214,40.7512588500977,-0.375,0.875,3,16,FALSE
"294",1582,2220,2513,2842,3391,3149,0.061437908496732,0.13581571994716,0.0921482587993651,1.13091922005571,0.148712737127371,-317.446,6050.6151,2115.2329,45,1276,0.0428721718490124,41.3513088226318,0.5,1,4,8,FALSE
"295",1053,1401,1735,2355,2804,2279,0.15158924205379,0.318373215569477,0.227356068940227,1.35734870317003,0.235514430491298,121.1006,4508.9065,1746.0569,10,1406,0.0883539170026779,39.5687808990479,0.5,2,7,64,FALSE
"296",952,1332,1649,2523,3059,2411,0.209491850431448,0.413982569154983,0.314200119832235,1.53001819284415,0.299490229396771,313.5302,4618.586,1821.9467,0,1406,0.0883539170026779,39.5687808990479,0.5,2,7,64,FALSE
"297",952,1332,1649,2523,3059,2411,0.209491850431448,0.413982569154983,0.314200119832235,1.53001819284415,0.299490229396771,313.5302,4618.586,1821.9467,0,1406,0.0883539170026779,39.5687808990479,0.5,2,7,64,FALSE
"298",952,1332,1649,2523,3059,2411,0.209491850431448,0.413982569154983,0.314200119832235,1.53001819284415,0.299490229396771,313.5302,4618.586,1821.9467,0,1406,0.0883539170026779,39.5687808990479,0.5,2,7,64,FALSE
"299",1194,1437,1675,1980,2335,1944,0.0834473324213406,0.247886866059818,0.125153877718506,1.18208955223881,0.164588528678304,-131.4489,4080.584,1564.8371,10,1394,0.0471055805683136,39.5022130012512,0,1,4,32,FALSE
"300",828,1161,1252,2120,2549,2180,0.257413997627521,0.633946830265849,0.386063750926612,1.69329073482428,0.341225993159695,290.8107,3858.9626,1390.1059,40,1843,0.320434600114822,42.7505412101746,-4.25,7.5,29,1,FALSE
"301",699,945,1137,2126,2671,2318,0.303095311063439,0.667071361122353,0.454573310862571,1.8698328935796,0.402836134453782,413.9544,3752.6079,1306.4012,35,1705,0.0841692388057709,44.4256951808929,-3,3.5,9,64,FALSE
"302",801,1192,1366,2193,2788,2515,0.232368642877213,0.471762692527096,0.34850400337126,1.60541727672035,0.342320654790563,239.7211,4123.0333,1400.5314,35,1620,0.133570894598961,43.3048486709595,0.125,3.125,9,1,FALSE
"303",1110,1610,1980,2603,3494,3170,0.135937159066114,0.252881961357363,0.203883495145631,1.31464646464646,0.27658019729631,0.374800000000221,5305.9219,1830.9236,25,1771,0.0633797720074654,41.4535155296326,-0.375,1.375,5,4,FALSE
"304",980,1372,1618,2340,2970,2588,0.182415361293583,0.384124281762077,0.273588480485032,1.44622991347342,0.294681778552746,142.1472,4531.7132,1623.4236,0,1669,0.0940030366182327,39.5022130012512,0,2,8,32,FALSE
"305",1125,1501,1811,2241,2811,2557,0.106120434353406,0.230168076223102,0.15916101172116,1.23743787962452,0.216356555603635,-86.8427999999998,4607.9413,1608.8725,20,1244,0.0799764767289162,39.8007116317749,-0.5,2,8,32,FALSE
"306",1446,2079,2341,2739,3638,3632,0.0783464566929134,0.167480222184817,0.117508119279598,1.17001281503631,0.216925907342365,-322.6069,5998.4551,1885.7237,10,1228,0.0300372242927551,40.8756136894226,0.125,0.625,2,4,FALSE
"307",1163,1504,1756,2075,2239,1939,0.083268076220308,0.205039208124438,0.124885814954978,1.18166287015945,0.12090112640801,-109.1985,4170.2513,1555.3874,35,1277,0.0799764767289162,40.774510383606,-0.5,2,6,16,FALSE
"308",1047,1440,1814,2339,2900,2652,0.126414640019263,0.244345154984641,0.189599133261105,1.28941565600882,0.230377598642342,5.46910000000008,4674.2432,1613.1771,25,1750,0.0448462851345539,39.0973210334778,-1.125,1.375,6,128,FALSE
"309",1106,1678,2120,2901,3495,2977,0.155546703843856,0.266480141940767,0.233296823658269,1.36839622641509,0.244879786286732,177.2908,5537.6614,2054.0539,0,1547,0.0212427191436291,38.914210319519,-0.75,0.75,2,32,FALSE
"310",1106,1609,2063,2901,3450,2977,0.168815471394037,0.299928418038654,0.253197703696243,1.40620455647116,0.251587157627426,224.8567,5463.4264,1991.8006,25,1547,0.0212427191436291,38.914210319519,-0.75,0.75,2,32,FALSE
"311",1178,1741,2257,3034,3588,3173,0.146853146853147,0.250904159132007,0.220258905792308,1.34426229508197,0.227715996578272,157.6727,5804.7925,2076.3112,20,1476,0.0448462851345539,44.6194936335087,-0.5,1,3,64,FALSE
"312",1210,1809,2229,2769,3496,3237,0.108043217286915,0.190974678172302,0.162048614584375,1.24226110363392,0.221310043668122,-72.4936999999999,5657.9992,1938.4226,30,1420,0.0166651234030724,38.7168145179749,-0.625,0.625,1,128,FALSE
"313",1128,1605,1951,2571,3360,3043,0.137107474568775,0.266414575455483,0.205638474295191,1.31778575089698,0.265298437205799,6.1368999999998,5202.0198,1802.7674,25,1389,0.0117845674976707,44.2146018147469,0,0.25,2,128,FALSE
"314",1211,1776,2175,2769,3475,3174,0.120145631067961,0.220408163265306,0.18020022246941,1.27310344827586,0.230088495575221,-27.6020999999998,5593.5832,1939.2281,20,1391,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,FALSE
"315",1240,1707,2063,2539,3178,2915,0.103433289873968,0.211819152723389,0.155133079847909,1.23073194377121,0.212745659225339,-102.7669,5224.4754,1810.8772,35,1397,0.0186317432671785,39.1804623603821,-0.5,0.5,1,128,FALSE
"316",1257,1810,2202,2804,3430,3110,0.120255693168198,0.228393656574854,0.180365524817737,1.27338782924614,0.218039772727273,-20.8468999999996,5623.3293,1969.9735,25,1390,8.88178419700125e-16,40.2876110076904,0,0,0,64,FALSE
"317",1337,1945,2424,2969,3749,3467,0.101056925644354,0.181994256328057,0.151571335867248,1.22483498349835,0.2146444192451,-101.8106,6095.0383,2093.9625,15,1380,0.00589248817414045,44.2146018147469,-0.375,0.375,1,16,FALSE
"318",1124,1570,1950,2472,3270,3012,0.118046132971506,0.227233153404144,0.177049180327869,1.26769230769231,0.252873563218391,-57.0033999999998,5094.006,1737.161,25,1386,0.0117845674976707,42.6438055038452,0,0.25,2,2,FALSE
"319",959,1364,1699,2274,2973,2786,0.144726906619683,0.272434378849616,0.217063042657607,1.33843437316068,0.272688356164384,26.7690999999999,4577.4869,1516.8347,30,1464,0.0300372242927551,42.4464099407196,0.5,0.75,3,2,FALSE
"320",1029,1503,1819,2558,3475,3329,0.168837103038611,0.320997306923812,0.253226727584238,1.4062671797691,0.312806951265584,64.2346000000001,5160.7942,1639.5677,30,1498,0.100353799760342,43.0025762319565,-0.75,2.5,8,2,FALSE
"321",1552,2142,2475,2931,3699,3366,0.0843507214206437,0.185607294041029,0.12651438083788,1.18424242424242,0.198250728862974,-232.5502,6188.3517,2177.9826,45,1222,0.0372505597770214,42.9655561447144,-0.375,0.875,3,1,FALSE
"322",1344,1803,2002,2203,2396,2229,0.0478002378121284,0.12149419729207,0.0716918321245987,1.1003996003996,0.0895861755343338,-284.1479,4656.7628,1647.9224,35,1248,0.0471055805683136,42.6438055038452,0,1,4,2,FALSE
"323",1085,1635,1948,2503,3199,2977,0.124691080656032,0.229168387150054,0.187015612714815,1.28490759753593,0.243054206333787,-38.4275999999998,5099.5167,1726.4489,25,1369,0.0300372242927551,40.8756136894226,0.5,0.75,3,8,FALSE
"324",1070,1601,1948,2237,2510,2326,0.0690561529271207,0.122436875105914,0.103571855214431,1.14835728952772,0.126065500224316,-143.6457,4564.4355,1605.4671,35,1354,0.0333209969103336,40.2876110076904,0,0.75,2,16,FALSE
"325",1179,1707,1893,2370,2716,2423,0.111893033075299,0.24403970121764,0.167819866307025,1.25198098256735,0.178563679756997,-72.2457999999997,4763.4458,1715.4087,0,1481,0.0947302356362343,40.0213589668274,-1.25,2.25,7,16,FALSE
"326",985,1291,1695,2138,2624,2325,0.115575267414558,0.225033018388703,0.173340289552628,1.26135693215339,0.215096087057189,3.76040000000017,4256.9622,1524.0767,10,1414,0.16443757712841,41.3610646724701,-1,4,12,8,FALSE
"327",985,1291,1695,2138,2624,2325,0.115575267414558,0.225033018388703,0.173340289552628,1.26135693215339,0.215096087057189,3.76040000000017,4256.9622,1524.0767,40,1414,0.16443757712841,41.3610646724701,-1,4,12,8,FALSE
"328",1486,2242,2779,3128,4247,3948,0.0590824445573049,0.100773850773851,0.0886161658908168,1.12558474271321,0.208938229433533,-327.7836,6802.705,2339.2412,25,1210,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2,FALSE
"329",1486,2242,2779,3128,4247,3948,0.0590824445573049,0.100773850773851,0.0886161658908168,1.12558474271321,0.208938229433533,-327.7836,6802.705,2339.2412,10,1210,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2,FALSE
"330",1092,1533,1807,2203,2623,2519,0.0987531172069825,0.203871499176277,0.148111208078793,1.2191477587161,0.184198645598194,-113.3149,4522.997,1502.2636,30,1280,0.0235658623278141,39.5022130012512,-0.25,0.5,2,32,FALSE
"331",878,1262,1559,2174,3040,2654,0.164746852397536,0.310983009708738,0.247087183607875,1.39448364336113,0.32202652750598,77.2838000000001,4374.3122,1560.54,30,1559,0.089512899518013,39.9071044921875,0.625,2.125,7,16,FALSE
"332",1105,1577,1956,2940,3732,3375,0.200980392156863,0.385006651537679,0.301439803941591,1.50306748466258,0.312236286919831,260.3032,5592.9558,1907.1181,20,1537,0.0186317432671785,44.5363523960114,0.5,0.5,1,64,FALSE
"333",1068,1471,1757,2407,3155,2915,0.156099903938521,0.328947368421053,0.234121743306519,1.36994877632328,0.284609120521173,37.5009000000001,4839.2062,1626.1478,20,1463,0.0294542610645294,39.5022130012512,-0.625,0.875,3,32,FALSE
"334",1061,1673,2119,2705,3384,2980,0.121475953565506,0.196314907872697,0.182195046118769,1.27654554034922,0.229874613846993,30.3271999999999,5379.3274,1942.694,0,1376,0.0186317432671785,43.8928512334824,-0.5,0.5,1,128,FALSE
"335",1213,1641,2007,2572,2719,2296,0.123389386328893,0.256003624830086,0.185063871601703,1.28151469855506,0.15065594583157,63.4146000000002,4893.5801,1850.3288,35,1569,0.0503035522997379,43.0025762319565,-1.125,1.625,4,4,FALSE
"336",971,1155,1248,2504,1688,1158,0.334754797441365,1.15845784910533,0.502065289806795,2.00641025641026,0.149863760217984,724.0578,3599.5845,1491.7098,0,1377,0.0708370506763458,43.3704478740692,-0.125,1.625,5,1,FALSE
"337",1045,1433,1894,2272,2305,1970,0.0907345175228036,0.162945081472541,0.136085443417737,1.19957761351637,0.097880447725649,13.5912000000001,4333.7087,1637.5124,0,1357,0.0471055805683136,39.5022130012512,-1,1.25,4,32,FALSE
"338",1161,1536,1810,2239,2397,2166,0.105952086935046,0.244166192373364,0.158908507223114,1.23701657458564,0.139529355835512,-47.1188999999998,4408.7676,1573.5445,45,1362,0.0186317432671785,39.1804623603821,0.5,0.5,1,64,FALSE
"339",938,1394,1750,2137,2600,2358,0.0995626447131464,0.172675352489738,0.149324758842444,1.22114285714286,0.195402298850575,-50.4488,4320.0977,1523.82,25,1402,0.150912865996361,41.6932587623596,-0.125,3.625,10,4,FALSE
"340",858,1168,1343,2353,2089,1688,0.273268398268398,0.634900678903696,0.409847152712025,1.75204765450484,0.217365967365967,495.1822,3795.0243,1445.3208,5,1501,0.13280713558197,43.3667848110199,-8.875,8.875,24,2,FALSE
"341",722,965,1258,1982,2153,1651,0.223456790123457,0.43974732750243,0.335133467057553,1.57551669316375,0.262386396951041,326.9367,3434.3595,1380.6678,35,1365,0.12032113224268,43.394734621048,-3.75,3.75,9,128,FALSE
"342",897,1256,1473,1843,2011,1811,0.111580217129071,0.233910734606145,0.167345092718227,1.25118805159538,0.154420206659013,-22.7600999999998,3622.5631,1295.1386,25,1183,0.0503035522997379,43.0025762319565,0.375,1.125,4,1,FALSE
"343",816,1204,1538,2379,2863,2626,0.214705131478172,0.38310860058309,0.322016592214422,1.54681404421326,0.301067939104749,280.7174,4381.8761,1469.667,35,1610,0.0956312716007233,43.4726545810699,-0.125,2.125,6,1,FALSE
"344",1199,1573,2007,2504,2992,2750,0.110175127466194,0.223692501575299,0.165244375484872,1.24763328350772,0.197039407881576,-34.7577999999999,5013.2481,1733.761,25,1450,0.0503035522997379,40.7142386436462,-0.375,1.125,4,8,FALSE
"345",1002,1436,1924,2738,3429,3011,0.174603174603175,0.300679669030733,0.261876675603217,1.42307692307692,0.281150756585092,224.5366,5201.1537,1849.3981,25,1422,0.0647275745868683,39.5022130012512,-0.375,1.375,5,32,FALSE
"346",1002,1436,1924,2738,3429,3011,0.174603174603175,0.300679669030733,0.261876675603217,1.42307692307692,0.281150756585092,224.5366,5201.1537,1849.3981,0,1422,0.0647275745868683,39.5022130012512,-0.375,1.375,5,32,FALSE
"347",1169,1671,2145,2803,3635,3141,0.132983023443816,0.238181423296894,0.199454380115186,1.30675990675991,0.257785467128028,55.3318000000002,5586.6751,2041.8539,0,1347,0.0718041583895683,44.8253277987242,0.75,1.75,5,64,FALSE
"348",1086,1574,2036,2770,3519,3141,0.152725759467332,0.268196433791289,0.229064808072402,1.36051080550098,0.266966696669667,123.5364,5413.9903,1901.6141,0,1374,0.081890270113945,44.5817756652832,0.375,1.875,6,64,FALSE
"349",689,1004,1257,1877,2007,1774,0.197830248883216,0.364491475602587,0.296698037964588,1.49323786793954,0.229779411764706,220.5409,3365.7174,1195.9547,10,1776,0.249184906482697,40.3367519378662,-0.75,5.75,19,16,FALSE
"350",1028,1364,1950,2637,2832,2393,0.149771092217135,0.259127942063971,0.224632152588556,1.35230769230769,0.18444165621079,236.8866,4804.078,1798.8497,25,1349,0.0242908541113138,39.7471914291382,0.375,0.625,2,64,FALSE
"351",840,1211,1519,2226,2694,2314,0.188785046728972,0.350624876016663,0.283139767721266,1.46543778801843,0.278898647044861,207.8709,4166.7078,1517.1351,10,1675,0.343735635280609,42.0695006847382,-2.25,9,25,4,FALSE
"352",1212,1587,1827,2392,2902,2708,0.133917990045034,0.331184056271981,0.200853181656594,1.30925013683634,0.227320786635652,-34.8490999999999,4820.2054,1627.7149,20,1596,0.137076154351234,42.2950344085693,-0.375,3.375,11,4,FALSE
"353",1079,1449,1715,2226,2626,2316,0.129662522202487,0.288733190190982,0.19446911074464,1.29795918367347,0.209859479382631,5.45780000000019,4401.9837,1586.06,5,1585,0.0474716164171696,44.3389568328857,0.125,1.125,4,128,FALSE
"354",2049,2724,3127,3569,4019,3700,0.0660095579450418,0.158661784765597,0.0990069439259315,1.14134953629677,0.124825076966135,-339.6423,7435.2132,2628.9593,0,1447,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64,FALSE
"355",1503,1997,2360,2724,3062,2935,0.0715971675845791,0.162138084632517,0.107385190284197,1.15423728813559,0.129472519365548,-229.2418,5637.4272,1908.2215,50,1513,8.88178419700125e-16,40.2876110076904,0,0,0,128,FALSE
"356",1003,1364,1648,2083,2271,1980,0.116590726346824,0.244409484211709,0.174862655768458,1.26395631067961,0.158969124776729,9.63250000000005,4043.724,1486.5593,30,1231,0.0605933144688606,43.1509040594101,-0.75,1.5,5,2,FALSE
"357",1273,1712,1958,2318,2594,2341,0.0841908325537886,0.199137072685032,0.126271483689933,1.18386108273749,0.139718804920914,-150.2497,4733.7844,1698.315,30,1259,0.0705931782722473,41.0730092525482,0.5,1.75,6,8,FALSE
"358",766,1061,1398,1787,1952,1689,0.122135007849294,0.219476416158881,0.183173756082248,1.27825464949928,0.165373134328358,63.3801000000003,3394.611,1253.7856,25,1407,0.0708370506763458,44.2977430820465,-0.5,2,7,128,FALSE
"359",1037,1332,1592,1818,1881,1753,0.0662756598240469,0.15722832892723,0.0993989151150858,1.14195979899497,0.0832133602073136,-136.8303,3680.1796,1294.7912,25,1277,0.0614426583051682,41.3644659519196,-0.25,1.5,5,8,FALSE
"360",795,1093,1367,1851,2157,1785,0.150403977625855,0.295735060491262,0.225570918129563,1.35405998536942,0.224177071509648,101.9814,3519.6101,1342.6283,30,1328,0.0670846626162529,43.9483498334885,0.625,1.625,5,1,FALSE
"361",812,1093,1424,1951,1927,1589,0.156148148148148,0.299024058102587,0.234187527773663,1.37008426966292,0.1501044464339,178.8281,3494.9892,1339.9836,30,1347,0.0947302356362343,44.0902468562126,-1.125,2.625,9,128,FALSE
"362",1042,1299,1622,1952,1997,1688,0.0923335198656967,0.213178294573643,0.138480906420478,1.20345252774353,0.103619784470848,-27.3128999999998,3782.25,1437.6031,10,1237,0.205395385622978,40.9311122894287,-0.125,4.875,18,8,FALSE
"363",896,1232,1511,1952,2021,1688,0.127346231591106,0.256454989532449,0.19099177132958,1.29185969556585,0.144394110985277,69.7504,3670.7448,1401.3656,70,1254,0.275756448507309,40.5254468917847,-2.125,6.875,20,16,FALSE
"364",1151,1580,1991,2453,2366,2114,0.103960396039604,0.200260078023407,0.155923050961863,1.23204419889503,0.0860683956851044,30.2040999999999,4626.2016,1683.0479,25,1361,0.0665681660175323,41.8584072589874,0,1.5,4,4,FALSE
"365",938,1305,1569,2088,2275,1984,0.141919606234619,0.290398388540734,0.21285030758715,1.33078393881453,0.18366285119667,79.0551000000002,3967.314,1449.1579,35,1294,0.0542733334004879,42.8624744415283,-0.5,1.25,4,1,FALSE
"366",1052,1476,1857,2234,2634,2326,0.0921535076998289,0.171769637324585,0.138213369180007,1.20301561658589,0.173012692050768,-62.9806,4495.53,1635.3256,20,1384,0.0474716164171696,40.5538630485535,0.25,1.25,4,8,FALSE
"367",1052,1476,1857,2234,2634,2326,0.0921535076998289,0.171769637324585,0.138213369180007,1.20301561658589,0.173012692050768,-62.9806,4495.53,1635.3256,5,1384,0.0474716164171696,40.5538630485535,0.25,1.25,4,8,FALSE
"368",900,1229,1484,2232,2702,2225,0.201291711517761,0.426259402780944,0.301896946051392,1.50404312668464,0.290969899665552,228.0827,4152.5633,1572.5772,0,1358,0.0428721718490124,40.7947096824646,0.25,1,4,8,FALSE
"369",801,1123,1484,2029,2700,2256,0.15513805863934,0.276565513041713,0.232673971822969,1.36725067385445,0.290630975143403,108.1688,3978.235,1495.3788,0,1419,0.0784551426768303,40.8462104797363,-0.5,2,7,8,FALSE
"370",703,1000,1177,1991,2301,1953,0.256944444444444,0.538146238265239,0.385355846615118,1.69158878504673,0.323174238067855,323.5877,3521.2391,1279.6882,25,1704,0.220578625798225,42.6963884830475,-2.125,5.125,17,4,FALSE
"371",690,1002,1121,1857,1862,1527,0.247145735392881,0.539747726606043,0.370656370656371,1.65655664585192,0.248407643312102,307.854,3176.2996,1202.4121,15,1852,0.0294542610645294,42.0003044605255,-0.125,0.625,2,4,FALSE
"372",683,938,1067,2324,2368,1723,0.370687112946034,0.871826883062838,0.555948695267581,2.17806935332709,0.378748180494905,696.2189,3589.7466,1471.5934,20,1965,0.079110786318779,40.2350277900696,-0.5,1.75,5,16,FALSE
"373",742,995,1231,1923,2300,1921,0.219403931515536,0.461949265687583,0.32905373276272,1.5621445978879,0.302747097139621,242.7369,3510.2366,1304.686,0,1622,0.133570894598961,43.3048486709595,0.375,3.125,9,1,FALSE
"374",1007,1342,1572,1890,2209,1954,0.0918544194107452,0.210847367723114,0.137761732851986,1.20229007633588,0.168473948690823,-96.8033,3857.2533,1401.5859,20,1464,0.0186317432671785,41.3947596549988,0.5,0.5,1,16,FALSE
"375",1178,1628,1950,2372,2916,2592,0.0976399814900509,0.201412752959145,0.146443030653557,1.21641025641026,0.198520345252774,-100.7486,4864.429,1750.2894,30,1535,0.0727582350373268,41.3179879188538,0.125,1.625,6,8,FALSE
"376",1100,1485,1685,2056,2414,2213,0.099171344560278,0.23678835843758,0.148737137511693,1.22017804154303,0.177848255672115,-113.3835,4217.1241,1476.2286,15,1511,0.0474716164171696,40.9486541748047,0.125,1.125,4,8,FALSE
"377",696,1033,1119,2558,1908,1396,0.391351645363068,0.887614113002714,0.586947654656696,2.28596961572833,0.260654112983152,874.6859,3575.9556,1431.3207,0,1629,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2,FALSE
"378",745,1032,1289,1822,2000,1756,0.171327547412408,0.335684595037158,0.25695002410413,1.41349883630721,0.216175129218607,146.8135,3368.5697,1210.7689,20,1544,0.0605933144688606,43.1509040594101,0.5,1.5,5,2,FALSE
"379",817,1096,1400,1887,2069,1886,0.148159415880742,0.292633096983536,0.222205323193916,1.34785714285714,0.192850965696166,95.2887,3560.018,1238.3089,25,1449,0.0294542610645294,41.7165102958679,0.125,0.625,2,4,FALSE
"380",1088,1479,1739,2289,2483,2246,0.136544190665343,0.301270815074496,0.20479086508626,1.31627372052904,0.17621980104216,43.8319,4404.9281,1555.3307,30,1559,0.0242908541113138,42.8887841701508,0.375,0.625,2,4,FALSE
"381",822,1071,1207,1824,1817,1593,0.203563180468492,0.531529979324604,0.30529440870856,1.51118475559238,0.201719576719577,189.0563,3261.6603,1170.9856,0,1718,0.00589248817414045,41.0730092525482,-0.125,0.125,1,32,FALSE
"382",798,1128,1312,1984,2042,1687,0.203883495145631,0.433884297520661,0.305778856362809,1.51219512195122,0.217650566487776,238.5208,3522.2539,1335.5347,15,1513,0.129442989826202,42.7344653606415,1.125,3.125,11,2,FALSE
"383",798,1128,1312,1984,2042,1687,0.203883495145631,0.433884297520661,0.305778856362809,1.51219512195122,0.217650566487776,238.5208,3522.2539,1335.5347,10,1513,0.129442989826202,42.7344653606415,1.125,3.125,11,2,FALSE
"384",1058,1412,1714,2158,2371,2053,0.114669421487603,0.24622892635315,0.171981923821821,1.25904317386231,0.160832313341493,3.73459999999994,4202.4867,1553.8851,25,1448,0.0186317432671785,44.5363523960114,0.5,0.5,1,64,FALSE
"385",723,962,1119,1625,2005,1826,0.184402332361516,0.433590402742074,0.276553106212425,1.45218945487042,0.283610755441741,87.4121,3145.6464,1072.4331,30,1438,8.88178419700125e-16,40.2876110076904,0,0,0,32,FALSE
"386",675,956,1110,2005,2005,1579,0.287319422150883,0.62092410156792,0.430909966297545,1.80630630630631,0.287319422150883,438.6747,3289.6475,1278.381,20,1878,0.441623359918594,40.6763005256653,-2.375,11.125,36,16,FALSE
"387",1054,1423,1715,2028,2338,2217,0.0836227624899813,0.177276846397825,0.125417390142914,1.18250728862974,0.153713298791019,-126.1595,4159.6227,1412.923,30,1481,0.0131753943860531,39.9658603668213,0.25,0.25,1,16,FALSE
"388",969,1354,1631,2589,2703,1928,0.227014218009479,0.468826465694431,0.340480985665206,1.58736971183323,0.247346562067374,435.6591,4436.7048,1884.6363,0,1454,0.00589248817414045,39.5022130012512,-0.125,0.125,1,64,FALSE
"389",890,1354,1576,3410,2292,1733,0.367829923786603,0.74047157622739,0.551689561816906,2.16370558375635,0.185108583247156,1155.4486,4688.2143,1835.3531,0,1501,0,43.4292036294937,0,0,0,64,FALSE
"390",889,1218,1437,2260,2088,1701,0.222612929402218,0.488079705847468,0.333874239350913,1.57272094641614,0.18468085106383,354.0163,3823.3634,1462.1146,35,1512,0.0343457013368607,44.7550213336945,0.25,0.75,3,128,FALSE
"391",1072,1464,1689,1996,2245,1990,0.0833107191316147,0.187606942067954,0.124949124949125,1.18176435760805,0.14133197763091,-120.3768,4066.283,1483.9886,15,1704,0.139159172773361,42.2554867267609,0,3.25,11,4,FALSE
"392",1613,2368,2573,2821,3137,2769,0.0459770114942529,0.100608519269777,0.0689591250347576,1.09638554216867,0.0987740805604203,-355.5173,5972.7111,2220.6544,25,1387,0.166158869862556,42.3220548629761,0.25,3.5,13,4,FALSE
"393",1676,2272,2714,3052,3411,3286,0.0586194935830732,0.124870696024826,0.087921616231683,1.12453942520265,0.113795918367347,-299.4126,6360.8334,2154.446,20,1475,0.0358276851475239,41.238157749176,0.25,0.75,3,8,FALSE
"394",1003,1431,1720,2661,3141,2578,0.214791143574526,0.430900265592087,0.322149948647723,1.54709302325581,0.292326681752726,327.8556,4852.6926,1841.3714,0,1710,0.0242908541113138,42.8887841701508,0.375,0.625,2,1,FALSE
"395",972,1466,1749,2562,3232,2772,0.188587334725122,0.352436275359806,0.282848196683289,1.46483704974271,0.297731379241116,202.0096,4893.2026,1784.1036,20,1657,0.0471055805683136,42.6438055038452,0,1,4,2,FALSE
"396",1194,1694,2105,2724,3321,3029,0.128183889003935,0.241796875,0.192255927114608,1.29406175771971,0.224106155547365,17.9830000000003,5410.0089,1877.0015,25,1422,0.0372505597770214,42.3220548629761,-0.375,0.875,3,4,FALSE
"397",788,1150,1381,2395,2501,1865,0.26853813559322,0.531223805532272,0.402753872633391,1.73425054308472,0.288511076764554,500.5644,3987.8142,1630.2383,0,1461,0.0176758281886578,44.2146018147469,-0.625,0.625,1,64,FALSE
"398",1310,1795,2214,2589,2771,2703,0.0780762023735165,0.154984294924781,0.117102113042573,1.16937669376694,0.111735205616851,-143.0247,5211.5138,1738.1838,25,1461,0.0625570043921471,43.3626354932785,-0.25,1.5,4,1,FALSE
"399",1844,2470,2877,3247,3226,3187,0.0604180274330503,0.138473053892216,0.0906196424197894,1.12860618700035,0.0571849909880387,-293.475,6598.8812,2215.9675,35,1460,0.160413801670074,41.256119966507,-1.375,3.625,12,16,FALSE
"400",1064,1625,2020,2625,2933,2770,0.130247578040904,0.223544191545965,0.195350339037778,1.29950495049505,0.184332727639814,58.9799,5070.1109,1710.9643,30,1466,8.88178419700125e-16,40.2876110076904,0,0,0,32,FALSE
"401",1167,1696,2161,2658,2911,2802,0.103133430172235,0.180793015642052,0.154684095860566,1.22998611753818,0.147870662460568,-25.5448999999999,5218.0061,1743.0343,30,1478,0.0542733334004879,39.2835440635681,0.25,1.25,4,64,FALSE
"402",1326,1798,2108,2365,2550,2419,0.0574558461882406,0.126750838429671,0.0861741365820946,1.1219165085389,0.0948905109489051,-230.9686,4894.4316,1693.7903,5,1351,0.0166651234030724,41.8584072589874,-0.375,0.375,1,8,FALSE
"403",1629,2436,2879,3250,3662,3513,0.0605318975363028,0.111646102919049,0.090790439676972,1.1288641889545,0.119706466901085,-295.0831,6754.9308,2301.0104,25,1350,0.0249947942793369,41.8584072589874,-1,1,2,4,FALSE
"404",1633,2371,2880,3218,3481,3450,0.0554280091833388,0.102405623220021,0.0831351971796343,1.11736111111111,0.094481999685584,-294.2286,6639.8489,2198.5074,10,1375,0.0506463386118412,40.122462272644,-0.5,1.25,3,16,FALSE
"405",1755,2467,2767,2920,3206,3222,0.0269034640407948,0.0601367816995519,0.0403516483516484,1.05529454282617,0.0734974049891177,-488.7916,6332.7689,2091.3184,0,1241,0.0300372242927551,44.4119973778725,-0.375,0.625,3,64,FALSE
"406",1130,1492,1690,2002,2185,1965,0.0845070422535211,0.212649945474373,0.126743398781313,1.18461538461538,0.127741935483871,-129.6938,4069.2703,1467.1775,10,1355,0.0212427191436291,43.6265991926193,0.25,0.5,2,1,FALSE
"407",1313,1970,2275,2663,3190,2937,0.0785743215876873,0.150003866079023,0.117849549458338,1.17054945054945,0.167429094236048,-197.9321,5545.8573,1946.5844,30,1368,0.0131753943860531,42.1801578998566,-0.25,0.25,1,16,FALSE
"408",966,1390,1747,2135,2621,2355,0.0999484801648635,0.180532291085055,0.149903412749517,1.22209502003434,0.200091575091575,-53.4793999999999,4327.219,1538.7695,25,1365,0.0428721718490124,42.9221050739288,0.25,1,4,2,FALSE
"409",1016,1595,1999,2499,3855,3555,0.111160515784793,0.181844631946465,0.166722240746916,1.25012506253127,0.317048172189956,-127.8779,5432.7118,1824.7474,25,1469,0.12032113224268,41.8928763866425,2.125,3.375,10,4,FALSE
